"","Atleta","gamesPlayed","points_pg","price_pg","points_per_price"
"38579","38579",35,0.354285714285714,3.64,0.0761545907034533
"38632","38632",35,3.40571428571429,13.656,0.239058572705691
"38695","38695",35,0.505714285714286,8.44114285714286,0.0482053837221286
"38738","38738",35,0.742857142857143,8.53828571428571,0.0732888688461699
"38745","38745",35,-0.16,2.112,-0.203737167923525
"38763","38763",6,0.1,6.07666666666667,0.00893117392915128
"38768","38768",26,1.98846153846154,6.90115384615385,0.259323071784213
"38852","38852",35,1.32285714285714,9.75457142857143,0.125938024202681
"38908","38908",35,1.21428571428571,10.7917142857143,0.10983850096851
"38910","38910",35,3.97428571428571,18.1091428571429,0.204032762843194
"38913","38913",20,6.1,11.2385,0.4947491980646
"38921","38921",35,0.00571428571428571,9.48571428571429,0.000691766134605876
"38957","38957",35,3.75142857142857,17.9702857142857,0.200507886520478
"38959","38959",35,4.77142857142857,10.6454285714286,0.406560812522855
"38960","38960",17,2.77058823529412,9.27294117647059,0.280861708139568
"39042","39042",7,3.23,6.31285714285714,0.514085754452116
"39572","39572",35,0.842857142857143,5.07657142857143,0.141107626096681
"40025","40025",33,3.5630303030303,14.97,0.235980496321206
"40130","40130",36,-0.111111111111111,0.96,-0.13550135501355
"40179","40179",29,0.558620689655172,5.67379310344828,0.0922702820383718
"40758","40758",15,1.32666666666667,5.83266666666667,0.202556900951127
"40990","40990",24,4.04916666666667,13.2370833333333,0.305649569842427
"41159","41159",17,0,5,0
"41218","41218",35,-0.0371428571428571,9.16914285714286,-0.00261789609459621
"41258","41258",10,2.138,5.858,0.340269171680162
"41327","41327",18,3.025,11.1255555555556,0.268675095999589
"41387","41387",7,0.242857142857143,7.86,0.0345950345950346
"41859","41859",35,1.58285714285714,8.46485714285714,0.149816619661015
"42116","42116",35,4.08857142857143,16.7705714285714,0.22135894216143
"42145","42145",35,4.56857142857143,14.3085714285714,0.308186612555068
"42213","42213",35,3.01714285714286,15.1742857142857,0.190583025190385
"42222","42222",24,0.395833333333333,8.12625,0.045639737398687
"42225","42225",14,0,3,0
"42232","42232",35,0.268571428571429,4.07742857142857,0.0336325294810297
"42234","42234",35,4.54285714285714,20.9357142857143,0.208037931366149
"42236","42236",12,0,4,0
"42474","42474",35,-0.0771428571428572,0.85,-0.124457308853822
"42489","42489",23,0,6,0
"42499","42499",35,1.63428571428571,8.12685714285714,0.175538003367609
"42500","42500",35,2.94571428571429,11.8822857142857,0.235466489090533
"42501","42501",13,2.04615384615385,6.60615384615385,0.286630706240001
"43618","43618",1,4.19,11.22,0.373440285204991
"44857","44857",35,0,3,0
"45125","45125",35,4.67628571428571,16.9262857142857,0.273589295579265
"49641","49641",35,1.16857142857143,6.062,0.182964864668561
"49651","49651",35,3.43428571428571,9.45314285714286,0.334060607673209
"49673","49673",35,-0.0171428571428571,1.734,-0.0120342513307105
"49674","49674",35,1.37714285714286,8.028,0.148847363043886
"49675","49675",35,4.55142857142857,14.5811428571429,0.290848298596243
"50284","50284",29,3.66896551724138,9.17586206896552,0.362180764707948
"50292","50292",24,-0.0666666666666667,4.38666666666667,-0.0170871505755227
"50294","50294",18,-0.588888888888889,13.5016666666667,-0.050559938970859
"50295","50295",35,2.1,12.05,0.162222318712454
"50301","50301",35,2.65142857142857,21.4251428571429,0.115361051188425
"50313","50313",35,1.48857142857143,12.0682857142857,0.117894978004826
"50317","50317",35,2.24857142857143,10.6448571428571,0.192859035809137
"50324","50324",35,0.788571428571429,3.02257142857143,0.0495272837174836
"50328","50328",35,4.11142857142857,9.86314285714286,0.380410839897936
"50346","50346",6,0,5,0
"50347","50347",35,0.571428571428571,8.80828571428571,0.0530216958263555
"50361","50361",35,1.52857142857143,10.0428571428571,0.142923489047732
"50362","50362",35,2.34,10.9945714285714,0.195250351398993
"50382","50382",35,1.40857142857143,7.98771428571429,0.160283620478463
"50393","50393",35,1.18,4.15285714285714,0.252623426830991
"50402","50402",19,2.78947368421053,6.73052631578947,0.270235347502684
"50408","50408",35,0.411428571428571,3.29714285714286,0.113022011668533
"50417","50417",35,0.0942857142857143,6.54914285714286,0.0122969421882465
"50421","50421",35,1.10857142857143,10.0382857142857,0.101528075617798
"50427","50427",35,2.02285714285714,11.756,0.156254883410241
"50439","50439",35,0.557142857142857,3.11428571428571,0.0910792611301069
"50453","50453",35,0.122857142857143,6.74371428571429,0.0137334440906952
"50454","50454",35,0.728571428571429,5.84942857142857,0.101771245130971
"50459","50459",35,0.325714285714286,12.164,0.0282510484575074
"50462","50462",35,-0.14,6.30885714285714,-0.0551532958210053
"50533","50533",35,1.62571428571429,15.0385714285714,0.0996707817700862
"50645","50645",35,2.65714285714286,9.194,0.266265777124188
"50877","50877",2,2.5,11.86,0.21079258010118
"50880","50880",34,-0.0117647058823529,7.94382352941176,-0.00161381424997983
"51042","51042",35,3.40857142857143,10.95,0.286794421429099
"51168","51168",34,0,4,0
"51175","51175",35,0.545714285714286,5.00914285714286,0.0837370368168491
"51293","51293",35,-0.0371428571428571,4.39657142857143,-0.011860540239776
"51299","51299",35,1.28857142857143,3.152,0.191156721884768
"51318","51318",35,1.85428571428571,9.568,0.18798776223564
"51319","51319",12,5.8,27.7591666666667,0.203716726351728
"51365","51365",12,2.80666666666667,6.5875,0.412889053076254
"51413","51413",35,0.774285714285714,7.85085714285714,0.0949849800649388
"51476","51476",35,1.54571428571429,5.52057142857143,0.2481843069072
"51495","51495",35,0.854285714285714,4.07285714285714,0.123860788173975
"51548","51548",35,3.54857142857143,14.564,0.228641073907936
"51681","51681",23,0.756521739130435,6.97913043478261,0.0818971884995949
"51683","51683",35,2.58285714285714,6.90257142857143,0.334094130474769
"51705","51705",35,1.15142857142857,4.92571428571429,0.205670013110908
"51779","51779",35,0.237142857142857,1.15514285714286,0.102287540833311
"51820","51820",21,-0.0857142857142857,1.48,-0.0702576112412178
"51869","51869",17,1.08235294117647,5.77647058823529,0.152677252881044
"52190","52190",35,2.16,11.9648571428571,0.172340690362449
"52253","52253",35,1.50571428571429,10.6802857142857,0.130375257221939
"52674","52674",35,2.29142857142857,13.3965714285714,0.163657934706835
"52897","52897",35,0.76,3.10142857142857,0.151109664210797
"52950","52950",35,2.75142857142857,15.2437142857143,0.162934180486904
"53148","53148",33,0.503030303030303,3.7769696969697,0.0863617202458154
"53189","53189",13,1.36923076923077,5.83307692307692,0.138404357439594
"53865","53865",17,3.24705882352941,16.4094117647059,0.193808222141987
"53896","53896",6,0,5,0
"54250","54250",35,0.08,4.54428571428571,0.0195163747143945
"54395","54395",35,2.6,12.0754285714286,0.208087865216393
"54422","54422",11,0,4,0
"54424","54424",35,2.51428571428571,14.4782857142857,0.166663186993328
"54797","54797",14,2.46428571428571,5.775,0.32746690762196
"55519","55519",12,1,7.81583333333333,0.118571475315262
"56102","56102",35,0.977142857142857,3.33571428571429,0.202997720534664
"60752","60752",25,3.1316,9.7244,0.315218749702105
"60780","60780",23,3.0104347826087,8.30913043478261,0.368901527345709
"60784","60784",35,2.20857142857143,6.632,0.316317365998214
"60788","60788",35,1.26285714285714,11.5057142857143,0.102509767017992
"60794","60794",35,1.23714285714286,7.10542857142857,0.165348023764975
"60797","60797",35,0.734285714285714,3.546,0.148312072486944
"60802","60802",22,0.363636363636364,1.93272727272727,-0.0243493629680428
"60803","60803",12,2.49166666666667,18.1025,0.137477745589164
"60819","60819",35,0,12,0
"60822","60822",35,0.897142857142857,9.23314285714286,0.0908204199543526
"60825","60825",35,2.09714285714286,6.36057142857143,0.28047852785625
"60852","60852",35,3.15428571428571,12.4705714285714,0.23863700686725
"60853","60853",35,0.74,9.05228571428571,0.0738510637054939
"60859","60859",13,0.0153846153846154,5.46384615384615,0.00130989756495829
"60969","60969",29,2.86206896551724,13.708275862069,0.206227539351886
"61033","61033",29,1.12068965517241,3.33241379310345,0.266685236667602
"61106","61106",10,-0.2,2.37,-0.0843881856540084
"61135","61135",35,2.39714285714286,12.342,0.18816619923128
"61149","61149",12,2.825,5.30083333333333,0.412017115417115
"61188","61188",14,0.835714285714286,5.15785714285714,0.10346928755649
"61211","61211",35,0.802857142857143,4.55171428571429,0.110747465090198
"61241","61241",6,1.01666666666667,8.225,0.12431626466324
"61986","61986",35,-0.0228571428571429,2.43428571428571,-0.0105594446211592
"62004","62004",35,1.42857142857143,7.40342857142857,0.17522666784405
"62009","62009",35,1.86857142857143,12.744,0.138577217347348
"62011","62011",1,0,1,0
"62023","62023",35,0.431428571428571,21.3154285714286,0.0209961750195976
"62047","62047",35,2.05142857142857,14.2854285714286,0.136298542995344
"62056","62056",35,1.04285714285714,4.338,0.0777451793345933
"62069","62069",35,1.71142857142857,7.302,0.203131030390283
"62086","62086",35,0.997142857142857,5.788,0.126368680313329
"62104","62104",35,2.03428571428571,10.7397142857143,0.186942904676844
"62107","62107",35,0.0742857142857143,2.88285714285714,0.0253505693314572
"62119","62119",35,0.542857142857143,5.90171428571429,0.0866850785734243
"62120","62120",35,0.251428571428571,3.37771428571429,0.0664976315958284
"62121","62121",35,2.36,11.2851428571429,0.185043931109171
"62127","62127",6,0.316666666666667,7.36,0.0476907630522088
"62128","62128",35,2.03142857142857,17.5305714285714,0.104590856524173
"62129","62129",35,4.74960207218466e-18,5.54228571428571,-0.0130153787572988
"62131","62131",15,-0.0333333333333333,1.664,-0.0218259023354565
"62136","62136",32,3.4728125,11.846875,0.29204235692325
"62137","62137",23,2.78652173913043,12.79,0.215223296304493
"62139","62139",1,6.67,11.61,0.574504737295435
"62971","62971",35,-0.06,2.29,-0.0262008733624454
"62974","62974",35,1.36571428571429,9.11514285714286,0.137445164130086
"62976","62976",35,0.471428571428571,2.49114285714286,0.0847578025946918
"62977","62977",35,3.30857142857143,14.608,0.21763057929925
"62997","62997",23,-0.00434782608695652,5.85130434782609,-0.00089461442118447
"63000","63000",35,1.57428571428571,3.61657142857143,0.0837641740664897
"63003","63003",29,0.0206896551724138,5.22,0.00396353547364249
"63005","63005",10,2.16,9.844,0.237555228190461
"63008","63008",35,0.754285714285714,11.6402857142857,0.0634079444304828
"63013","63013",35,2.44285714285714,15.0837142857143,0.157445226563726
"63014","63014",35,1.74857142857143,10.5785714285714,0.154352304523
"63018","63018",16,0,3,0
"63020","63020",35,0.794285714285714,6.40828571428571,0.122298362231639
"63031","63031",35,0.337142857142857,5.80771428571429,0.0565649246937925
"63058","63058",35,0.08,3.59485714285714,0.0233735711579532
"63082","63082",27,-0.259259259259259,1.95666666666667,-0.312360553324409
"63096","63096",35,0,3,0
"63110","63110",35,0.48,4.48257142857143,0.0439716744281186
"63119","63119",35,0.342857142857143,9.25542857142857,0.0364689540832885
"63133","63133",35,0.148571428571429,4.11428571428571,0.0324931585826969
"63172","63172",35,1.69142857142857,5.12857142857143,0.257201561016328
"63194","63194",35,2.38857142857143,7.552,0.286266525101377
"63219","63219",35,3.26,25.2142857142857,0.125429414387788
"63283","63283",35,1.08571428571429,6.53942857142857,0.158447868314819
"63354","63354",24,0,8,0
"63418","63418",35,1.62,3.28371428571429,0.36192026837752
"68685","68685",35,2.85142857142857,6.82685714285714,0.345196337102791
"68690","68690",35,3.50857142857143,8.24057142857143,0.357324654829487
"68693","68693",35,0.322857142857143,9.44257142857143,0.0317796526261276
"68697","68697",13,-0.0461538461538461,4.92461538461538,-0.00354172251093169
"68698","68698",35,1.08285714285714,9.06685714285714,0.105580942806617
"68711","68711",35,0.448571428571429,7.52628571428571,0.0525308381135283
"68744","68744",35,1.97714285714286,10.734,0.173148919569348
"68758","68758",28,0.4,4.18178571428571,0.077479818453652
"68773","68773",21,5.0047619047619,9.24,0.477125098644681
"68787","68787",12,-0.0833333333333333,4.27333333333333,-0.0217580504786771
"68807","68807",35,0.425714285714286,3.56657142857143,0.0868756547029095
"68808","68808",35,2.02571428571429,5.22942857142857,0.314132322952544
"68817","68817",6,4.33333333333333,7.85666666666667,0.469448782096712
"68821","68821",35,3.13142857142857,10.0631428571429,0.29974296302045
"68827","68827",35,3.08285714285714,7.456,0.362119787833247
"68830","68830",35,1.09142857142857,7.876,0.124421467233657
"68834","68834",35,2.34571428571429,13.7245714285714,0.159478418249741
"68872","68872",35,5.94571428571429,19.9142857142857,0.293358876523407
"68873","68873",35,0.985714285714286,3.48342857142857,-0.178957501553301
"68884","68884",35,0,2.55314285714286,0
"68887","68887",35,1.8,14.0208571428571,0.11611733906188
"68893","68893",35,2.51714285714286,10.4714285714286,0.228482333727546
"68904","68904",8,0.0875,6.02,0.0148809523809524
"68907","68907",35,0.737142857142857,1.67314285714286,0.326610776700841
"68910","68910",35,2.20857142857143,8.10571428571428,0.256628414995409
"68911","68911",35,3.5,27.7714285714286,0.121715857677335
"68920","68920",35,4.27714285714286,15.9505714285714,0.261362003262498
"68922","68922",27,-0.437037037037037,1.6462962962963,-0.358815858338483
"68923","68923",35,3.18,19.2182857142857,0.160318259737261
"68925","68925",35,3.53714285714286,13.8431428571429,0.238704930757729
"68928","68928",35,-0.00857142857142857,5.36828571428571,-0.0105634773594477
"68929","68929",35,2.55714285714286,12.3271428571429,0.185941930648611
"68932","68932",35,0.985714285714286,2.852,0.201413367514823
"68938","68938",35,3.72285714285714,7.582,0.450930631802104
"68945","68945",33,0.487878787878788,2.99272727272727,0.134579839286399
"68951","68951",35,0.74,6.98742857142857,0.0871581707777471
"68952","68952",26,0.811538461538461,8.52115384615385,0.082439015267478
"68953","68953",35,1.94,20.5308571428571,0.0921274618752059
"68954","68954",35,1.64571428571429,8.15457142857143,0.168776992456221
"68958","68958",35,3.56571428571429,14.9174285714286,0.232758258769854
"68962","68962",15,0.0333333333333333,5.162,-0.00267307706880634
"68974","68974",35,0.877142857142857,7.12857142857143,0.114589459932962
"68979","68979",35,0,3,0
"68987","68987",23,1.14782608695652,6.01260869565217,0.143018211541009
"69008","69008",35,2.27142857142857,5.98228571428571,0.335377919092808
"69010","69010",35,-0.0657142857142857,0.995142857142857,-0.0791738382099828
"69012","69012",35,-0.228571428571429,1.832,-0.148423005565863
"69014","69014",35,2.93714285714286,8.80828571428571,0.299086772926448
"69015","69015",35,0.154285714285714,3.92942857142857,0.0366592302366612
"69016","69016",13,0.284615384615385,4.65846153846154,0.0575366892428862
"69018","69018",35,0.82,11.4965714285714,0.0723606770917308
"69019","69019",7,0,7,0
"69022","69022",35,0.88,8.60657142857143,0.0965870042936326
"69040","69040",35,0.02,6.19114285714286,-0.00975102601032313
"69041","69041",35,1.07428571428571,5.70885714285714,0.147941972002552
"69047","69047",35,2.01714285714286,8.63714285714286,0.234901127490046
"69048","69048",15,0.153333333333333,5.198,0.021512387658294
"69051","69051",35,5.67142857142857,10.3388571428571,0.518631931532158
"69070","69070",12,0,4,0
"69090","69090",1,8.7,11.63,0.748065348237317
"69099","69099",35,-0.04,7.308,-0.00637958532695375
"69141","69141",20,0.18,4.119,0.0456786098481053
"69143","69143",35,0.151428571428571,3.86628571428571,0.0391239584787972
"69165","69165",19,3.84736842105263,8.12736842105263,0.459223324756234
"69177","69177",35,0.585714285714286,8.19142857142857,0.0643879522658314
"69240","69240",35,2.54857142857143,17.2865714285714,0.138406065821789
"69249","69249",35,2.28571428571429,17.1262857142857,0.122064332589922
"69268","69268",28,0.482142857142857,5.84142857142857,0.0810483844915015
"69282","69282",23,0.895652173913043,8.85434782608696,0.0915258083915331
"69325","69325",18,0,19,0
"69329","69329",35,0.502857142857143,6.39228571428571,0.0592067284919951
"69705","69705",35,2.75142857142857,10.6377142857143,0.243507706384067
"69782","69782",35,3.11142857142857,10.1511428571429,0.303583751515128
"70018","70018",30,0.703333333333333,2.41433333333333,0.257231200970404
"70046","70046",35,3.18571428571429,13.952,0.219489248011834
"70106","70106",35,-0.1,3.69457142857143,-0.0424637600160466
"70116","70116",24,0.0666666666666667,7.17291666666667,0.00702089655860277
"70121","70121",7,2.9,8.05285714285714,0.323171928213507
"70132","70132",35,0.437142857142857,6.42942857142857,0.0575639634990171
"70162","70162",17,0.747058823529412,4.33411764705882,0.16885704633707
"70163","70163",8,3.73375,12.94375,0.286260895895823
"70173","70173",21,0.628571428571429,12.3566666666667,0.0478581535689057
"70323","70323",17,2.84647058823529,8.89176470588235,0.305885617107516
"70360","70360",35,1.27714285714286,13.636,0.0920383069990205
"70515","70515",15,-0.166666666666667,7.15066666666667,-0.0286494364196506
"70759","70759",10,0,5,0
"70916","70916",35,2.20571428571429,6.06171428571429,0.329299504616022
"70928","70928",35,0.0257142857142857,5.26914285714286,0.00378837092646839
"70929","70929",35,1.21428571428571,4.83371428571429,0.201461138538918
"70933","70933",35,0.9,6.04057142857143,0.122844286230749
"70934","70934",35,0.64,4.69542857142857,0.0955338673396193
"70944","70944",35,1.43142857142857,4.83114285714286,0.245151046843869
"70951","70951",35,-0.0571428571428571,2.97371428571429,-0.0274725274725275
"70986","70986",35,0.0314285714285714,1.79085714285714,0.0168772613949423
"70992","70992",35,0.0542857142857143,3.21428571428571,0.0187906232790462
"71037","71037",35,0.342857142857143,3.378,0.0720331939697917
"71042","71042",12,0.541666666666667,4.92166666666667,0.093170375409016
"71043","71043",35,0,1,0
"71090","71090",35,0,6,0
"71113","71113",35,0.534285714285714,9.816,0.0471901885610803
"71116","71116",17,1.84705882352941,3.44764705882353,0.392144412166737
"71121","71121",35,0.08,1.40085714285714,-0.0288836203343241
"71123","71123",35,3.05142857142857,7.04828571428571,0.388287907122217
"71162","71162",35,1.26571428571429,12.1737142857143,0.0996015279475862
"71381","71381",35,0.128571428571429,5.92514285714286,0.0227372102794757
"71495","71495",35,1.47714285714286,11.3531428571429,0.12166430340083
"71507","71507",35,0.968571428571429,5.18028571428571,0.1764049253168
"71549","71549",35,0.762857142857143,6.78914285714286,0.102521866222733
"71572","71572",35,0,4,0
"71581","71581",29,0.0206896551724138,0.877241379310345,0.0224950655985139
"71593","71593",35,0,5,0
"71601","71601",35,0,1,0
"71602","71602",35,0.417142857142857,6.17285714285714,0.0520993183273114
"71603","71603",20,0.865,5.361,0.136498014190762
"71631","71631",35,4.11142857142857,21.9068571428571,0.173152215838324
"71719","71719",23,2.09565217391304,5.49565217391304,0.315237302018896
"71724","71724",35,3.3,4.73828571428571,0.35812337216549
"71778","71778",35,0.422857142857143,4.17371428571429,0.0848483248960014
"71784","71784",15,0,3,0
"71799","71799",24,0.333333333333333,5.98833333333333,0.0263354151873633
"71818","71818",36,0.213888888888889,1.0125,-0.0813064829299184
"71844","71844",35,1.29142857142857,5.226,0.212033103131152
"71885","71885",34,0.0411764705882353,2.73647058823529,0.0163398692810457
"71892","71892",35,2.19714285714286,15.0245714285714,0.138934293392658
"71971","71971",19,0,1,0
"71995","71995",20,1.15,8.4445,0.118910399285773
"72007","72007",16,-0.01875,3.4775,-0.00578703703703704
"72023","72023",35,0.854285714285714,9.15514285714286,0.0870580635684498
"72039","72039",35,0.645714285714286,6.66885714285714,0.0855309700958133
"72084","72084",35,0,8.30228571428571,0
"72097","72097",35,0.911428571428571,14.3437142857143,0.0578005566537383
"72099","72099",35,0.345714285714286,6.05342857142857,0.0451114854006619
"72117","72117",15,0,2,0
"72133","72133",12,0,4,0
"72204","72204",35,1.53714285714286,11.1094285714286,0.127702807062106
"72290","72290",35,0,1,0
"72334","72334",35,1.40857142857143,5.64085714285714,0.226166949147611
"72382","72382",31,0.174193548387097,3.21451612903226,0.0491953481767769
"72386","72386",35,1.08285714285714,12.0485714285714,0.0842319651095044
"72389","72389",35,0.00571428571428573,6.00857142857143,-0.00666921359054936
"72490","72490",35,3.3,5.70857142857143,0.491110904712868
"72491","72491",35,0.717142857142857,5.00428571428571,0.118734636239897
"72529","72529",18,0,2,0
"72603","72603",35,0,1,0
"72605","72605",35,3.18571428571429,17.9897142857143,0.180159436626637
"72724","72724",12,-0.05,2.98,-0.0167785234899329
"72731","72731",35,0.608571428571429,16.018,0.0388059966632992
"72767","72767",13,3.31,9.72384615384615,0.331675065595587
"72871","72871",35,0.22,3.52885714285714,0.0299899660768174
"72893","72893",12,1.5,7.70583333333333,0.17441381681176
"72943","72943",35,0.517142857142857,6.66914285714286,0.0711186351253791
"73085","73085",35,0.722857142857143,3.53285714285714,0.169367744612684
"73317","73317",35,3.26457142857143,7.75057142857143,0.41501495623452
"73318","73318",6,0,4,0
"73336","73336",35,0,1,0
"73375","73375",35,2.50857142857143,8.61857142857143,0.266939337881161
"73384","73384",35,1.9,7.31285714285714,0.214306290141691
"73421","73421",35,0.708571428571429,2.20714285714286,0.222085208047567
"73445","73445",35,0.0771428571428571,2.88914285714286,0.0251825029044524
"73446","73446",2,0,12,0
"73465","73465",35,1.56,7.11542857142857,0.202927107488371
"73502","73502",18,0,3,0
"73513","73513",35,0.571428571428572,2.58114285714286,0.121093976504439
"73515","73515",35,1.92,7.33428571428571,0.219732454712545
"73527","73527",13,0,4,0
"73528","73528",35,1.95714285714286,9.18457142857143,0.187917591480287
"73529","73529",14,0,3,0
"73540","73540",17,3.39411764705882,7.29294117647059,0.384977476261106
"73580","73580",11,3.87454545454545,12.6427272727273,0.301495395075333
"73618","73618",35,0,2,0
"73620","73620",35,1.02571428571429,1.56342857142857,0.175026045350632
"73635","73635",35,0.44,14.9628571428571,0.0267887856319762
"73641","73641",19,0.0631578947368421,1.33736842105263,0.0549199084668192
"73644","73644",35,0.174285714285714,4.94142857142857,-0.0109907701642395
"73649","73649",35,4.31714285714286,22.6462857142857,0.185039143249424
