Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
29,82939,Ruy,294,4,5,0.0,1.3,5.08,0.0,False,294,282,03/10/2015,28.0,67.0,1.0,1.0,8.0,7.0,1.0,NA,NA,9.0,13.0,NA,7.0,NA,NA,NA,NA,NA
29,85040,Gabriel Xavier,283,4,6,0.0,1.31,5.02,0.0,False,283,284,04/10/2015,3.0,9.0,NA,NA,NA,4.0,1.0,NA,NA,6.0,12.0,NA,1.0,NA,NA,NA,NA,NA
29,78235,Leandrinho,277,4,6,0.0,3.7,5.01,0.0,False,277,266,04/10/2015,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,5.0,3.0,NA,NA,NA,NA,NA,NA,NA
29,79535,Vaná,294,1,6,0.0,0.0,5.0,0.0,False,294,282,03/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,82703,Matheus Biteco,284,4,6,0.0,0.0,5.0,0.0,True,283,284,04/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,36443,Dida,285,1,6,0.0,0.0,5.0,0.0,False,285,292,03/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,79228,Bruno Furlan,317,5,6,0.0,0.0,5.0,0.0,True,262,317,04/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,78648,Dráusio,317,3,5,0.0,0.0,5.0,0.0,True,262,317,04/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,80394,Matheus Inácio,303,1,6,0.0,0.0,5.0,0.0,False,303,264,04/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,51175,Denis,276,1,6,0.0,0.0,5.0,0.0,False,276,293,03/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,84861,Alex Silva,292,2,5,0.0,0.0,5.0,0.0,True,285,292,03/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,71593,Henrique Mattos,292,3,6,0.0,0.0,5.0,0.0,True,285,292,03/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,84893,Henrique ,267,2,6,0.0,0.0,5.0,0.0,True,314,267,04/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,41159,João Carlos,267,3,6,0.0,0.0,5.0,0.0,True,314,267,04/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,68787,Lincom,264,5,6,0.0,0.0,5.0,0.0,True,303,264,04/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,85121,Robert ,266,4,7,0.0,1.3,4.98,0.0,True,277,266,04/10/2015,1.0,3.0,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,79887,Fabiano,283,2,6,3.7,3.46,4.95,-2.06,False,283,284,04/10/2015,1.0,9.0,NA,NA,NA,NA,1.0,1.0,NA,7.0,6.0,NA,NA,NA,2.0,NA,NA,NA
29,51476,Rafael Bastos,316,4,7,-1.9,1.99,4.95,-0.22,True,290,316,04/10/2015,21.0,38.0,2.0,NA,5.0,8.0,NA,1.0,NA,18.0,16.0,NA,5.0,NA,NA,NA,NA,NA
29,85629,Daniel,276,4,6,0.0,0.4,4.95,0.0,False,276,293,03/10/2015,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
29,84896,Lucas Otávio ,277,4,6,0.0,2.02,4.91,0.0,False,277,266,04/10/2015,10.0,21.0,NA,NA,2.0,1.0,NA,NA,NA,24.0,24.0,NA,3.0,NA,NA,NA,NA,NA
29,77556,Bruno,294,1,6,0.0,0.52,2.86,0.0,False,294,282,03/10/2015,1.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,2.0,8.0,NA,14.0
29,70018,Nilson,277,5,6,3.2,2.03,2.86,0.39,False,277,266,04/10/2015,3.0,11.0,1.0,NA,1.0,1.0,1.0,1.0,NA,4.0,6.0,NA,NA,NA,NA,NA,NA,NA
29,68807,Neto Berola,277,5,6,0.0,0.47,2.85,0.0,False,277,266,04/10/2015,23.0,24.0,NA,1.0,2.0,3.0,NA,NA,NA,4.0,8.0,NA,4.0,NA,NA,NA,NA,NA
29,85591,Artur,285,2,6,0.0,2.23,2.84,0.0,False,285,292,03/10/2015,5.0,13.0,NA,NA,NA,NA,NA,1.0,NA,4.0,11.0,NA,3.0,NA,4.0,NA,NA,NA
29,74076,Misael,294,4,6,0.0,1.66,2.84,0.0,False,294,282,03/10/2015,7.0,6.0,NA,NA,2.0,2.0,NA,NA,NA,5.0,4.0,NA,NA,NA,NA,NA,NA,NA
29,73445,Denner,314,4,6,0.0,0.65,2.83,0.0,False,314,267,04/10/2015,3.0,5.0,NA,NA,NA,NA,NA,1.0,NA,3.0,4.0,NA,NA,NA,NA,NA,NA,NA
29,87486,Matheus,276,2,7,1.6,3.62,2.83,0.36,False,276,293,03/10/2015,14.0,11.0,1.0,NA,NA,NA,NA,NA,NA,8.0,14.0,NA,2.0,NA,5.0,NA,NA,NA
29,82381,Juninho,303,4,7,0.0,1.27,2.8,0.0,False,303,264,04/10/2015,11.0,33.0,NA,NA,2.0,3.0,NA,1.0,NA,21.0,15.0,NA,3.0,NA,NA,NA,NA,NA
29,70992,Juliano,290,4,6,0.0,0.0,2.79,0.0,False,290,316,04/10/2015,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
29,89190,Judivan ,283,5,5,0.0,-0.5,2.77,0.0,False,283,284,04/10/2015,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,56102,João Paulo,294,4,7,-2.7,0.87,2.76,-0.98,False,294,282,03/10/2015,18.0,64.0,NA,NA,5.0,2.0,NA,NA,NA,34.0,36.0,NA,8.0,NA,NA,NA,NA,NA
29,79432,Giovanni,293,4,6,0.0,1.08,2.76,-0.21,True,276,293,03/10/2015,5.0,16.0,NA,NA,3.0,5.0,NA,NA,NA,5.0,4.0,NA,1.0,NA,NA,NA,NA,NA
29,89976,Geferson,285,2,5,0.0,2.13,2.75,0.0,False,285,292,03/10/2015,11.0,36.0,NA,NA,1.0,1.0,NA,NA,NA,11.0,19.0,NA,5.0,NA,6.0,NA,NA,NA
29,68873,Paulo Victor,262,1,3,-5.5,1.91,2.73,-0.75,False,262,317,04/10/2015,4.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,5.0,19.0,NA,22.0
29,90481,Alisson Farias,285,4,6,0.0,1.02,2.73,0.0,False,285,292,03/10/2015,7.0,7.0,NA,NA,1.0,3.0,NA,NA,NA,3.0,3.0,NA,1.0,NA,NA,NA,NA,NA
29,84887,Dener,316,4,5,0.0,0.98,2.72,0.0,True,290,316,04/10/2015,6.0,43.0,NA,NA,NA,2.0,NA,NA,NA,19.0,22.0,NA,1.0,NA,NA,NA,NA,NA
29,88224,Paulo Ricardo,277,3,6,0.9,3.58,2.71,0.2,False,277,266,04/10/2015,4.0,17.0,NA,NA,1.0,3.0,NA,NA,NA,11.0,5.0,NA,2.0,NA,4.0,NA,NA,NA
29,84889,Victor Oliveira,266,3,6,0.0,2.38,2.7,0.0,True,277,266,04/10/2015,NA,7.0,NA,NA,NA,NA,NA,NA,NA,3.0,3.0,NA,1.0,NA,2.0,NA,NA,NA
29,78422,Oswaldo,292,3,6,0.0,-0.6,2.69,0.0,True,285,292,03/10/2015,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA
29,71116,Roberto,293,2,6,0.0,1.25,2.69,-0.43,True,276,293,03/10/2015,1.0,3.0,NA,NA,NA,NA,NA,NA,NA,2.0,1.0,NA,NA,NA,NA,NA,NA,NA
29,62971,Nirley,316,3,6,0.0,-2.1,2.29,0.0,True,290,316,04/10/2015,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,4.0,NA,1.0,NA,NA,NA,NA,NA
29,78897,Naldo,317,4,5,0.0,1.81,2.29,0.0,True,262,317,04/10/2015,8.0,49.0,1.0,1.0,1.0,7.0,NA,1.0,NA,37.0,26.0,NA,5.0,1.0,NA,NA,NA,NA
29,86783,Henrique,294,2,6,0.0,1.92,2.28,0.0,False,294,282,03/10/2015,2.0,39.0,NA,NA,1.0,1.0,NA,1.0,NA,16.0,15.0,NA,3.0,NA,3.0,NA,NA,NA
29,87747,Yago,316,4,7,-3.9,1.05,2.27,-0.45,True,290,316,04/10/2015,19.0,39.0,3.0,NA,2.0,3.0,NA,NA,NA,13.0,20.0,NA,5.0,NA,NA,NA,NA,NA
29,86776,Jordi,267,1,6,0.0,0.12,2.27,0.0,True,314,267,04/10/2015,NA,5.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,1.0,1.0,11.0,NA,14.0
29,73513,Maranhão,315,4,6,0.0,0.09,2.24,0.0,False,315,275,04/10/2015,6.0,8.0,NA,NA,2.0,1.0,NA,NA,NA,2.0,7.0,NA,1.0,NA,NA,NA,NA,NA
29,73421,Rafael Vaz,267,3,7,0.0,4.85,2.24,-1.12,True,314,267,04/10/2015,1.0,1.0,NA,1.0,NA,NA,1.0,NA,NA,1.0,4.0,NA,1.0,NA,2.0,NA,NA,NA
29,61986,Aislan,267,3,6,0.0,-0.27,2.18,0.0,True,314,267,04/10/2015,3.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
29,87401,Eurico,283,4,6,0.0,-0.05,2.16,0.0,False,283,284,04/10/2015,4.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA
29,91228,Arthur,290,4,6,0.0,0.26,2.13,0.0,False,290,316,04/10/2015,NA,11.0,NA,NA,2.0,1.0,NA,NA,NA,2.0,3.0,NA,NA,NA,NA,NA,NA,NA
