Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
24,82613,Alan Costa,285,3,6,0.0,3.82,8.11,0.0,False,285,275,09/09/2015,NA,10.0,NA,NA,NA,4.0,NA,1.0,NA,9.0,4.0,NA,1.0,NA,4.0,NA,NA,NA
24,38738,Douglas,284,4,7,2.6,0.86,8.11,0.65,True,264,284,09/09/2015,15.0,100.0,2.0,NA,6.0,17.0,3.0,NA,2.0,7.0,22.0,NA,4.0,NA,NA,NA,NA,NA
24,74271,Edigar Junio,317,5,7,0.0,5.09,8.08,0.0,False,317,315,09/09/2015,22.0,13.0,2.0,3.0,3.0,6.0,1.0,NA,NA,11.0,11.0,NA,NA,NA,NA,NA,NA,NA
24,69282,Lucas Barrios,275,5,6,0.0,0.35,7.49,0.0,True,285,275,09/09/2015,1.0,10.0,NA,1.0,2.0,2.0,NA,5.0,NA,1.0,3.0,NA,NA,NA,NA,NA,NA,NA
24,78865,Rodrigo Dourado,285,4,7,6.6,4.24,7.45,1.25,False,285,275,09/09/2015,12.0,30.0,2.0,NA,1.0,5.0,NA,2.0,NA,42.0,29.0,NA,2.0,NA,NA,NA,NA,NA
24,78445,Renê,292,2,7,-0.9,4.07,7.41,-0.91,True,290,292,10/09/2015,22.0,93.0,3.0,NA,3.0,2.0,1.0,NA,NA,40.0,24.0,1.0,5.0,NA,7.0,NA,NA,NA
24,70916,Diogo Barbosa,290,2,7,6.3,3.47,7.4,0.53,False,290,292,10/09/2015,21.0,55.0,NA,NA,2.0,6.0,NA,2.0,NA,26.0,14.0,NA,2.0,1.0,7.0,NA,NA,NA
24,38482,Marcos Aurélio,294,4,6,-0.9,2.44,7.4,-0.32,False,294,266,09/09/2015,9.0,38.0,2.0,NA,8.0,13.0,1.0,3.0,NA,3.0,10.0,NA,NA,NA,NA,NA,NA,NA
24,83189,Riascos,267,5,7,0.0,2.55,7.39,0.0,True,303,267,09/09/2015,20.0,26.0,NA,NA,6.0,15.0,3.0,6.0,NA,9.0,15.0,NA,2.0,NA,NA,NA,NA,NA
24,38279,Wellington Paulista,266,5,3,-3.3,1.21,7.37,-0.63,True,294,266,09/09/2015,14.0,35.0,2.0,2.0,5.0,9.0,2.0,10.0,NA,4.0,29.0,NA,3.0,1.0,NA,NA,NA,NA
24,70323,Jorginho,267,6,7,1.29,0.74,7.35,0.14,True,303,267,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,88323,Ángel Romero,264,5,6,0.0,1.68,7.35,0.0,False,264,284,09/09/2015,14.0,15.0,NA,NA,1.0,2.0,1.0,2.0,NA,2.0,7.0,NA,NA,NA,NA,NA,NA,NA
24,69008,Neto,315,3,7,6.6,3.53,7.3,0.01,True,317,315,09/09/2015,13.0,34.0,NA,NA,1.0,3.0,2.0,NA,NA,21.0,14.0,1.0,4.0,NA,6.0,NA,NA,NA
24,50880,Keirrison,294,5,5,0.0,-0.4,7.29,0.0,False,294,266,09/09/2015,NA,3.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
24,85211,Thalles,267,5,6,0.0,0.37,7.29,0.0,True,303,267,09/09/2015,7.0,3.0,NA,NA,NA,3.0,NA,NA,NA,2.0,4.0,NA,1.0,NA,NA,NA,NA,NA
24,68685,Alan Patrick,262,4,7,2.5,4.11,7.29,-1.79,False,262,283,10/09/2015,18.0,43.0,3.0,NA,6.0,5.0,4.0,1.0,NA,13.0,17.0,NA,2.0,NA,NA,NA,NA,NA
24,62069,Maikon Leite,292,5,7,-0.6,4.07,7.28,-0.15,True,290,292,10/09/2015,12.0,33.0,2.0,1.0,8.0,12.0,3.0,3.0,NA,5.0,8.0,NA,NA,NA,NA,NA,NA,NA
24,38139,Bobô,284,5,7,9.1,3.62,7.23,-0.04,True,264,284,09/09/2015,6.0,6.0,2.0,NA,1.0,4.0,1.0,3.0,NA,1.0,3.0,NA,NA,NA,NA,NA,NA,NA
24,82306,Douglas Silva,317,3,6,0.0,3.97,7.23,0.0,False,317,315,09/09/2015,9.0,13.0,NA,NA,1.0,NA,NA,NA,NA,16.0,10.0,NA,1.0,NA,2.0,NA,NA,NA
24,38573,Nilton,285,4,7,-1.2,0.46,7.21,-0.99,False,285,275,09/09/2015,13.0,40.0,1.0,NA,1.0,8.0,1.0,1.0,NA,5.0,22.0,NA,2.0,NA,NA,NA,NA,NA
24,84382,Danilo,292,4,6,0.0,1.07,7.2,0.0,True,290,292,10/09/2015,1.0,3.0,1.0,NA,NA,NA,NA,NA,NA,2.0,1.0,NA,NA,NA,NA,NA,NA,NA
24,42222,Osvaldo,266,5,7,-2.7,-0.47,7.18,-0.73,True,294,266,09/09/2015,8.0,14.0,NA,NA,NA,2.0,NA,NA,NA,NA,4.0,NA,1.0,NA,NA,NA,NA,NA
24,60794,Pablo,314,2,6,0.0,2.2,7.18,0.0,True,282,314,09/09/2015,39.0,51.0,NA,NA,2.0,5.0,NA,2.0,NA,18.0,17.0,NA,2.0,NA,3.0,NA,NA,NA
24,41159,João Carlos,267,3,6,0.0,0.0,5.0,0.0,True,303,267,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,79535,Vaná,294,1,6,0.0,0.0,5.0,0.0,False,294,266,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,80441,Bonfim ,294,3,6,0.0,0.0,5.0,0.0,False,294,266,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,36443,Dida,285,1,6,0.0,0.0,5.0,0.0,False,285,275,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,85121,Robert ,266,4,6,0.0,1.3,4.98,0.0,True,294,266,09/09/2015,1.0,3.0,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,92182,Juninho,294,3,7,10.1,4.16,4.97,1.7,False,294,266,09/09/2015,1.0,11.0,NA,NA,2.0,1.0,NA,NA,NA,7.0,8.0,NA,1.0,NA,3.0,NA,NA,NA
24,85629,Daniel,276,4,6,0.0,0.4,4.95,0.0,True,277,276,09/09/2015,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
24,37654,Rosinei,294,4,6,0.0,0.67,4.93,0.0,False,294,266,09/09/2015,2.0,8.0,NA,NA,NA,1.0,NA,NA,NA,6.0,7.0,NA,2.0,NA,NA,NA,NA,NA
24,54797,Túlio De Melo,315,5,6,1.7,1.7,4.93,-0.07,True,317,315,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA
24,38178,Roberto,314,5,6,-0.7,1.41,4.92,-0.33,True,282,314,09/09/2015,14.0,25.0,1.0,1.0,2.0,7.0,1.0,1.0,NA,6.0,10.0,NA,4.0,NA,NA,NA,NA,NA
24,78855,Thiago Santos,275,4,6,0.0,3.35,4.89,0.0,True,285,275,09/09/2015,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,4.0,2.0,NA,NA,NA,NA,NA,NA,NA
24,37718,Arouca,275,4,7,3.0,1.41,4.88,0.11,True,285,275,09/09/2015,16.0,28.0,1.0,NA,1.0,2.0,NA,NA,NA,22.0,33.0,NA,2.0,NA,NA,NA,NA,NA
24,62997,João Paulo,303,2,6,0.0,-0.1,4.86,0.0,False,303,267,09/09/2015,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
24,82939,Ruy,294,4,7,1.2,1.05,4.85,0.21,False,294,266,09/09/2015,21.0,56.0,1.0,NA,8.0,5.0,1.0,NA,NA,7.0,11.0,NA,6.0,NA,NA,NA,NA,NA
24,39572,Renato,266,2,6,0.0,2.97,4.84,0.0,True,294,266,09/09/2015,13.0,29.0,1.0,NA,2.0,1.0,NA,NA,NA,11.0,11.0,NA,3.0,NA,4.0,NA,NA,NA
24,85984,Barrientos,293,4,2,0.0,0.07,4.82,0.0,True,316,293,09/09/2015,NA,7.0,NA,NA,1.0,2.0,NA,NA,NA,2.0,3.0,NA,1.0,NA,NA,NA,NA,NA
24,74078,Hernani,293,4,7,-0.5,2.15,4.78,-0.66,True,316,293,09/09/2015,16.0,77.0,NA,NA,4.0,21.0,3.0,1.0,NA,29.0,37.0,NA,4.0,1.0,NA,NA,NA,NA
24,54250,Maylson,315,4,6,0.0,0.0,4.75,0.0,True,317,315,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,87391,Allano,283,5,7,5.5,2.21,4.74,1.14,True,262,283,10/09/2015,12.0,14.0,NA,NA,5.0,6.0,NA,2.0,NA,12.0,13.0,NA,2.0,NA,NA,NA,NA,NA
24,84684,Lucas Gomes,266,5,6,0.0,1.11,4.72,0.0,True,294,266,09/09/2015,17.0,5.0,NA,NA,3.0,3.0,1.0,3.0,NA,2.0,7.0,NA,NA,1.0,NA,NA,NA,NA
24,42145,Egídio,275,2,6,0.0,5.66,15.17,0.0,True,285,275,09/09/2015,23.0,99.0,4.0,NA,6.0,7.0,1.0,1.0,NA,47.0,20.0,NA,6.0,NA,7.0,NA,NA,NA
24,87863,Arrascaeta,283,4,6,0.0,2.73,15.09,0.0,True,262,283,10/09/2015,18.0,33.0,1.0,NA,5.0,6.0,2.0,1.0,NA,6.0,3.0,NA,1.0,NA,NA,NA,NA,NA
24,62977,Ganso,276,4,7,10.0,3.06,15.04,1.02,True,277,276,09/09/2015,34.0,74.0,4.0,NA,5.0,9.0,1.0,6.0,NA,27.0,22.0,NA,3.0,1.0,NA,NA,NA,NA
24,68958,Wallace,262,3,7,2.3,4.39,14.9,-0.17,False,262,283,10/09/2015,24.0,63.0,1.0,1.0,5.0,6.0,1.0,NA,NA,37.0,22.0,NA,4.0,NA,5.0,NA,NA,NA
24,42213,Fernando Bob,303,4,7,0.0,3.59,14.77,0.0,False,303,267,09/09/2015,40.0,65.0,NA,NA,2.0,4.0,1.0,NA,NA,61.0,59.0,NA,6.0,NA,NA,NA,NA,NA
24,37919,Luis Fabiano,276,5,5,0.0,2.06,14.76,0.0,True,277,276,09/09/2015,16.0,19.0,1.0,3.0,5.0,9.0,3.0,11.0,NA,3.0,22.0,NA,5.0,1.0,NA,NA,NA,NA
24,82768,Danilo,315,1,7,14.0,3.13,14.69,2.05,True,317,315,09/09/2015,4.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,8.0,26.0,1.0,24.0
24,52950,Victor,282,1,7,1.0,3.01,14.66,-1.39,False,282,314,09/09/2015,4.0,17.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,7.0,24.0,NA,19.0
24,90285,Bruno Henrique,290,5,3,8.1,4.29,14.65,0.35,False,290,292,10/09/2015,47.0,53.0,4.0,NA,16.0,20.0,4.0,10.0,NA,20.0,32.0,NA,6.0,1.0,NA,NA,NA,NA
24,62047,Jean,266,4,7,8.9,2.2,14.6,1.85,True,294,266,09/09/2015,10.0,72.0,NA,NA,5.0,14.0,2.0,NA,NA,29.0,23.0,NA,3.0,NA,NA,NA,NA,NA
24,40025,Levir Culpi,282,6,7,1.11,3.65,14.53,-0.01,False,282,314,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,78435,Vitinho,285,5,7,0.0,3.65,14.49,0.0,False,285,275,09/09/2015,20.0,56.0,2.0,NA,5.0,15.0,4.0,1.0,NA,17.0,15.0,NA,3.0,NA,NA,NA,NA,NA
24,50295,Felipe Menezes,290,4,5,0.0,4.39,14.48,0.0,False,290,292,10/09/2015,24.0,88.0,4.0,NA,16.0,8.0,5.0,2.0,1.0,14.0,7.0,NA,2.0,NA,NA,NA,NA,NA
24,37607,Michel Bastos,276,4,7,10.3,2.34,14.42,2.34,True,277,276,09/09/2015,9.0,93.0,NA,NA,5.0,20.0,5.0,12.0,NA,14.0,14.0,NA,1.0,NA,NA,NA,NA,NA
24,50533,Guiñazu,267,4,2,0.0,2.85,14.4,0.0,True,303,267,09/09/2015,19.0,27.0,NA,NA,NA,3.0,NA,NA,NA,52.0,38.0,NA,7.0,1.0,NA,NA,NA,NA
24,78012,Yuri Mamute,284,5,6,0.0,2.0,14.22,-1.34,True,264,284,09/09/2015,21.0,22.0,NA,NA,2.0,3.0,3.0,6.0,NA,5.0,15.0,NA,3.0,NA,NA,NA,NA,NA
24,52674,Gilson,303,2,7,5.4,3.81,14.22,0.44,False,303,267,09/09/2015,28.0,68.0,2.0,NA,3.0,5.0,NA,5.0,NA,27.0,28.0,NA,4.0,NA,9.0,NA,NA,NA
24,49675,Alexandre Pato,276,5,7,0.0,5.3,14.19,0.0,True,277,276,09/09/2015,35.0,56.0,4.0,1.0,11.0,8.0,7.0,11.0,NA,12.0,10.0,NA,3.0,NA,NA,NA,NA,NA
24,38140,Fernando Prass,275,1,7,3.0,3.78,14.17,-0.06,True,285,275,09/09/2015,5.0,19.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,7.0,33.0,1.0,26.0
24,73717,Juan Carlos Osorio,276,6,7,8.74,4.22,14.16,0.92,True,277,276,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,88140,Isaac,264,5,6,0.0,0.0,3.0,0.0,False,264,284,09/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,42232,Amaral,275,4,7,-5.4,0.93,2.98,-2.2,True,285,275,09/09/2015,2.0,9.0,NA,NA,1.0,2.0,NA,NA,NA,11.0,10.0,1.0,NA,NA,NA,NA,NA,NA
24,82461,Danrlei,317,3,6,0.0,2.08,2.97,0.0,False,317,315,09/09/2015,2.0,4.0,NA,NA,NA,1.0,NA,2.0,NA,4.0,6.0,NA,NA,NA,1.0,NA,NA,NA
24,79432,Giovanni,293,4,6,0.0,1.24,2.97,0.0,True,316,293,09/09/2015,5.0,16.0,NA,NA,3.0,5.0,NA,NA,NA,5.0,4.0,NA,1.0,NA,NA,NA,NA,NA
24,68945,Saimon,316,3,7,0.0,2.05,2.95,0.0,False,316,293,09/09/2015,NA,14.0,NA,NA,1.0,1.0,NA,NA,NA,9.0,7.0,NA,1.0,NA,1.0,NA,NA,NA
24,87747,Yago,316,4,6,-0.1,1.46,2.94,0.36,False,316,293,09/09/2015,15.0,23.0,3.0,NA,1.0,2.0,NA,NA,NA,10.0,13.0,NA,4.0,NA,NA,NA,NA,NA
24,86725,Rafael Silva,267,5,3,-7.3,0.31,2.93,-1.41,True,303,267,09/09/2015,18.0,21.0,NA,1.0,9.0,4.0,NA,2.0,NA,7.0,17.0,NA,3.0,2.0,NA,NA,NA,NA
24,50439,Vilson,315,3,6,0.0,1.56,2.92,0.0,True,317,315,09/09/2015,6.0,34.0,1.0,NA,NA,NA,NA,NA,NA,10.0,11.0,NA,2.0,1.0,4.0,NA,NA,NA
24,90917,Carlos ,290,5,6,0.0,2.07,2.91,0.0,False,290,292,10/09/2015,10.0,11.0,1.0,NA,1.0,3.0,1.0,4.0,NA,8.0,9.0,NA,1.0,NA,NA,NA,NA,NA
24,61033,Rodriguinho,264,4,6,0.0,2.27,2.88,0.0,False,264,284,09/09/2015,2.0,NA,NA,NA,NA,1.0,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA
24,82750,Celsinho,316,4,6,0.0,-0.45,2.87,0.0,False,316,293,09/09/2015,3.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA
24,77556,Bruno,294,1,6,0.0,0.52,2.86,0.0,False,294,266,09/09/2015,1.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,2.0,8.0,NA,14.0
24,74076,Misael,294,4,6,0.0,1.66,2.84,0.0,False,294,266,09/09/2015,7.0,6.0,NA,NA,2.0,2.0,NA,NA,NA,5.0,4.0,NA,NA,NA,NA,NA,NA,NA
24,73445,Denner,314,4,6,0.0,0.65,2.83,0.0,True,282,314,09/09/2015,3.0,5.0,NA,NA,NA,NA,NA,1.0,NA,3.0,4.0,NA,NA,NA,NA,NA,NA,NA
24,74103,Frauches ,262,3,6,0.0,4.4,2.83,0.0,False,262,283,10/09/2015,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA
24,89190,Judivan ,283,5,5,0.0,-0.5,2.77,0.0,True,262,283,10/09/2015,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,89976,Geferson,285,2,7,-0.8,2.13,2.75,-0.64,False,285,275,09/09/2015,11.0,36.0,NA,NA,1.0,1.0,NA,NA,NA,11.0,19.0,NA,5.0,NA,6.0,NA,NA,NA
24,90481,Alisson Farias,285,4,6,0.0,1.02,2.73,0.0,False,285,275,09/09/2015,7.0,7.0,NA,NA,1.0,3.0,NA,NA,NA,3.0,3.0,NA,1.0,NA,NA,NA,NA,NA
24,73085,Leandro,277,5,6,0.0,-0.02,2.73,0.05,False,277,276,09/09/2015,2.0,1.0,NA,NA,1.0,NA,NA,NA,NA,1.0,3.0,NA,1.0,NA,NA,NA,NA,NA
24,78422,Oswaldo,292,3,6,0.0,-0.6,2.69,0.0,True,290,292,10/09/2015,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA
24,50454,Serginho,267,4,2,0.0,2.0,5.8,0.0,True,303,267,09/09/2015,19.0,49.0,2.0,NA,1.0,2.0,NA,NA,NA,29.0,25.0,NA,6.0,NA,NA,NA,NA,NA
24,88540,Auro,276,2,6,8.3,4.77,5.79,0.59,True,277,276,09/09/2015,6.0,7.0,NA,NA,NA,1.0,NA,NA,NA,5.0,3.0,NA,NA,NA,4.0,NA,NA,NA
24,78850,Reinaldo,276,2,7,6.6,3.63,5.79,0.37,True,277,276,09/09/2015,7.0,35.0,NA,NA,2.0,2.0,NA,1.0,NA,9.0,18.0,NA,NA,1.0,10.0,NA,NA,NA
24,88065,Jorge,262,2,6,0.0,5.04,5.79,0.0,False,262,283,10/09/2015,7.0,24.0,NA,NA,NA,6.0,NA,1.0,NA,29.0,16.0,NA,3.0,NA,4.0,NA,NA,NA
24,90302,Pedro Rocha,284,5,6,0.0,2.71,5.78,0.0,True,264,284,09/09/2015,17.0,39.0,1.0,1.0,11.0,13.0,5.0,16.0,NA,7.0,13.0,NA,3.0,NA,NA,NA,NA,NA
24,72099,Wiliam Barbio,315,5,6,0.0,0.0,5.76,0.0,True,317,315,09/09/2015,3.0,4.0,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA
24,71507,Edson Silva,276,3,7,6.1,3.01,5.75,0.38,True,277,276,09/09/2015,NA,14.0,NA,NA,NA,NA,NA,1.0,NA,9.0,5.0,NA,2.0,NA,4.0,NA,NA,NA
