Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
33,80328,Jhonatan,317,1,6,0.0,0.0,1.0,0.0,True,303,317,31/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,91901,Kauê,303,4,6,0.0,0.0,1.0,0.0,False,303,317,31/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,91916,Silas,285,4,6,0.0,0.0,1.0,0.0,True,290,285,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,91921,Jatobá,316,3,6,0.0,0.0,1.0,0.0,True,294,316,31/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,91194,Thiago,262,1,6,0.0,0.0,1.0,0.0,True,284,262,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,91710,Jacsson,285,1,6,0.0,0.0,1.0,0.0,True,290,285,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,73889,Wallace,290,1,6,0.0,0.0,1.0,0.0,False,290,285,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,91712,Matheus Alves,290,1,6,0.0,0.0,1.0,0.0,False,290,285,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92057,Gabriel Félix,267,1,6,0.0,0.0,1.0,0.0,False,267,266,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,87929,Matheus Vargas,264,4,6,0.0,0.0,1.0,0.0,True,282,264,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92085,Giovanny ,303,4,6,0.0,0.0,1.0,0.0,False,303,317,31/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,86509,Ebert,285,2,6,0.0,0.0,1.0,0.0,True,290,285,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,87266,Duda,314,1,6,0.0,0.0,1.0,0.0,False,314,283,31/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,91740,Zé Arthur,317,5,6,0.0,0.0,1.0,0.0,True,303,317,31/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92291,Bruno Viana,283,3,6,0.0,0.0,1.0,0.0,True,314,283,31/10/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92434,Daniel,275,4,6,0.0,0.0,1.0,0.0,True,277,275,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92438,Matheus Phillipe,266,1,6,0.0,0.0,1.0,0.0,True,267,266,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92500,Rafael Dumas,262,3,6,0.0,0.0,1.0,0.0,True,284,262,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92584,Milla,285,4,6,0.0,0.0,1.0,0.0,True,290,285,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,92574,Kaio,284,4,6,0.0,0.0,1.0,0.0,False,284,262,01/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,72382,Marquinhos,277,4,6,0.0,1.35,2.93,0.0,False,277,275,01/11/2015,2.0,3.0,NA,NA,2.0,2.0,NA,2.0,NA,2.0,1.0,NA,NA,NA,NA,NA,NA,NA
33,78967,Dudu,316,5,7,-1.3,1.96,2.91,0.06,True,294,316,31/10/2015,19.0,37.0,NA,1.0,5.0,6.0,6.0,8.0,NA,1.0,31.0,NA,5.0,NA,NA,NA,NA,NA
