Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
14,87747,Yago,316,4,7,0.3,1.47,3.01,-0.97,False,316,294,19/07/2015,11.0,10.0,1.0,NA,1.0,1.0,NA,NA,NA,8.0,11.0,NA,2.0,NA,NA,NA,NA,NA
14,90321,Kadu,317,4,6,0.0,0.0,3.0,0.0,False,317,303,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,83760,Caramelo,315,2,6,0.0,0.0,3.0,0.0,True,293,315,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,62107,Rudnei,314,4,6,0.0,0.0,3.0,0.0,True,283,314,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,52897,Nivaldo,315,1,6,0.0,0.0,3.0,0.0,True,293,315,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,63096,Maicon Talhetti,316,4,6,0.0,0.0,3.0,0.0,False,316,294,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,44857,Naldinho,292,4,6,0.0,0.0,3.0,0.0,False,292,276,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,86842,Ewandro,276,5,6,0.0,0.0,3.0,0.0,True,292,276,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,85149,Ronaldo,292,4,6,0.0,0.0,3.0,0.0,False,292,276,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,50408,Breno,276,3,6,0.0,0.0,3.0,0.0,True,292,276,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,91264,Matheus Sávio,262,5,6,0.0,0.0,3.0,0.0,False,262,284,18/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,71784,Júnior Lopes,290,3,6,0.0,0.0,3.0,0.0,True,285,290,18/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,82397,Núbio Flávio ,293,5,6,0.0,0.0,3.0,0.0,False,293,315,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,71885,Tiago Costa,315,2,6,0.0,0.0,3.0,0.0,True,293,315,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,63018,Guilherme Andrade,264,2,6,0.0,0.0,3.0,0.0,False,264,282,18/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,83511,Érico Júnior,292,5,6,0.0,0.0,3.0,0.0,False,292,276,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,84707,Jonatan Lucca,293,4,6,0.0,0.0,3.0,0.0,False,293,315,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,89479,Gustavo Tocantins,264,5,6,0.0,0.0,3.0,0.0,False,264,282,18/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,73890,Mário Sérgio,290,2,6,0.0,0.0,3.0,0.0,True,285,290,18/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,70951,Fabio,275,1,6,0.0,0.0,3.0,0.0,False,275,277,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,73618,Léo Rodrigues,316,2,6,0.0,0.0,2.0,0.0,False,316,294,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,90532,Arthur,284,4,6,0.0,0.0,2.0,0.0,True,262,284,18/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,91261,Bernardo,303,3,6,0.0,0.0,2.0,0.0,True,317,303,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,89977,Bruno Santos,316,2,6,0.0,0.0,2.0,0.0,False,316,294,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,90890,Paulo Victor ,294,5,6,0.0,0.0,2.0,0.0,True,316,294,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,91654,Daniel,316,5,6,0.0,0.0,2.0,0.0,False,316,294,19/07/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,91920,Henrique,316,3,6,0.0,1.5,1.98,0.0,False,316,294,19/07/2015,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,83811,William Cordeiro,316,2,6,0.0,1.4,1.9,0.0,False,316,294,19/07/2015,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA
14,71121,Wesley,290,5,6,1.3,1.3,1.87,-0.19,True,285,290,18/07/2015,18.0,13.0,NA,NA,3.0,2.0,1.0,2.0,NA,6.0,18.0,NA,3.0,NA,NA,NA,NA,NA
14,81772,Tauã,314,5,6,-2.0,-1.15,1.85,-0.5,True,283,314,19/07/2015,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA
14,91761,Juninho,314,4,6,0.0,0.5,1.81,0.0,True,283,314,19/07/2015,1.0,3.0,NA,NA,1.0,2.0,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA
14,84314,Ítalo,317,4,6,0.0,0.5,1.79,0.0,False,317,303,19/07/2015,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
