Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
26,88136,Ivan,303,1,6,0.0,0.0,2.0,0.0,True,290,303,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,86148,Ian,303,4,6,0.0,0.0,2.0,0.0,True,290,303,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,87214,Citta Júnior,303,4,6,0.0,0.0,2.0,0.0,True,290,303,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,91387,Sinho,292,2,6,0.0,0.0,2.0,0.0,True,317,292,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,91002,Ítalo,292,5,6,0.0,0.0,2.0,0.0,True,317,292,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,89466,Horácio,292,4,6,0.0,0.0,2.0,0.0,True,317,292,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,83867,Erick Daltro,267,2,6,0.0,0.0,2.0,0.0,True,283,267,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,86771,Luiz Paulo ,293,2,6,0.0,0.0,2.0,0.0,False,293,284,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,88866,Juninho,275,4,6,0.0,0.0,2.0,0.0,True,266,275,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,91495,Arancibia,275,4,6,0.0,0.0,2.0,0.0,True,266,275,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
