Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
25,82463,Otávio ,293,4,7,0.0,5.52,11.24,0.0,True,267,293,13/09/2015,20.0,49.0,NA,NA,7.0,10.0,NA,NA,NA,68.0,28.0,NA,3.0,NA,NA,NA,NA,NA
25,80583,Lucas Lima,277,4,7,0.0,3.87,11.17,0.0,True,303,277,13/09/2015,46.0,99.0,4.0,NA,3.0,2.0,3.0,NA,NA,27.0,24.0,NA,3.0,NA,NA,NA,NA,NA
25,50313,Elicarlos,315,4,7,-0.9,1.7,11.17,-0.44,False,315,262,13/09/2015,32.0,49.0,NA,NA,NA,2.0,1.0,NA,NA,27.0,19.0,NA,4.0,NA,NA,NA,NA,NA
25,36940,Oswaldo De Oliveira,262,6,7,4.84,3.87,11.16,0.37,True,315,262,13/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,37281,Mano Menezes,283,6,7,0.8,4.43,11.12,-0.95,False,283,282,13/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,62104,Robinho,275,4,7,0.0,2.76,11.11,0.0,False,275,316,12/09/2015,27.0,57.0,4.0,NA,8.0,6.0,1.0,2.0,NA,18.0,21.0,NA,3.0,NA,NA,NA,NA,NA
25,72386,Hernane,292,5,6,0.0,3.52,11.08,0.0,False,292,266,13/09/2015,16.0,2.0,NA,1.0,NA,NA,2.0,1.0,NA,1.0,3.0,NA,1.0,NA,NA,NA,NA,NA
25,50361,Rafael Lima,315,3,7,8.3,3.03,11.08,0.15,False,315,262,13/09/2015,11.0,53.0,1.0,NA,2.0,1.0,NA,2.0,NA,19.0,10.0,NA,2.0,NA,7.0,NA,NA,NA
25,37688,Cícero,266,4,6,0.0,4.6,11.04,0.0,True,292,266,13/09/2015,14.0,27.0,1.0,1.0,5.0,4.0,2.0,3.0,NA,5.0,8.0,NA,1.0,NA,NA,NA,NA,NA
25,63014,Gil,315,4,5,0.0,3.04,10.97,0.0,False,315,262,13/09/2015,26.0,44.0,NA,NA,NA,7.0,1.0,2.0,NA,27.0,20.0,NA,4.0,NA,NA,NA,NA,NA
25,50328,Marcelo Oliveira,284,2,7,7.0,4.05,10.92,1.35,False,284,276,13/09/2015,28.0,53.0,2.0,1.0,4.0,8.0,1.0,2.0,NA,21.0,36.0,NA,5.0,NA,9.0,NA,NA,NA
25,82499,Christiano ,267,2,6,0.0,3.24,10.84,0.0,False,267,293,13/09/2015,20.0,49.0,NA,1.0,5.0,12.0,NA,4.0,NA,26.0,20.0,NA,3.0,1.0,5.0,NA,NA,NA
25,38287,Roger,315,5,5,0.0,1.8,10.83,0.0,False,315,262,13/09/2015,13.0,15.0,1.0,NA,8.0,2.0,1.0,5.0,NA,1.0,10.0,NA,3.0,NA,NA,NA,NA,NA
