Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
18,78086,César,262,1,7,1.2,2.28,4.31,-1.43,False,262,293,12/08/2015,2.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,9.0,NA,10.0
18,51293,Wanderson,315,4,6,0.0,-0.2,4.28,0.0,True,290,315,12/08/2015,NA,2.0,NA,NA,NA,NA,NA,NA,NA,4.0,6.0,NA,2.0,NA,NA,NA,NA,NA
18,81905,Henrique Dourado,283,5,6,0.0,0.64,4.28,0.0,True,317,283,13/08/2015,4.0,4.0,NA,1.0,1.0,2.0,NA,3.0,NA,NA,4.0,NA,NA,NA,NA,NA,NA,NA
18,86943,Liniker,290,4,6,3.1,4.25,4.28,-0.71,False,290,315,12/08/2015,19.0,14.0,1.0,1.0,6.0,4.0,1.0,1.0,NA,8.0,11.0,NA,NA,NA,NA,NA,NA,NA
18,82939,Ruy,294,4,2,-3.1,0.73,4.24,-0.08,False,294,275,12/08/2015,17.0,46.0,1.0,NA,5.0,4.0,1.0,NA,NA,3.0,8.0,NA,5.0,NA,NA,NA,NA,NA
18,63000,Victor Ramos,275,3,3,0.8,2.93,4.22,-0.24,True,294,275,12/08/2015,9.0,36.0,NA,1.0,1.0,2.0,2.0,1.0,NA,15.0,19.0,1.0,6.0,1.0,6.0,NA,NA,NA
18,78967,Dudu,316,5,3,9.0,1.34,4.19,0.65,False,316,276,12/08/2015,9.0,14.0,NA,1.0,3.0,2.0,2.0,3.0,NA,NA,12.0,NA,3.0,NA,NA,NA,NA,NA
18,86765,Bruno Mota,293,4,7,-0.3,1.3,4.17,-0.3,True,262,293,12/08/2015,1.0,6.0,NA,NA,1.0,2.0,NA,NA,NA,3.0,2.0,NA,NA,NA,NA,NA,NA,NA
18,70934,Jackson,275,3,6,0.0,1.76,4.16,0.0,True,294,275,12/08/2015,3.0,11.0,NA,NA,NA,1.0,NA,NA,NA,7.0,10.0,NA,1.0,NA,1.0,NA,NA,NA
18,37663,Julio Cesar,267,2,7,0.0,1.62,4.14,0.0,True,277,267,12/08/2015,7.0,15.0,NA,NA,1.0,NA,NA,2.0,NA,6.0,6.0,NA,NA,NA,2.0,NA,NA,NA
18,63133,Elias,316,5,6,0.0,1.1,4.14,0.0,False,316,276,12/08/2015,6.0,1.0,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA
18,78850,Reinaldo,276,2,6,0.0,2.37,4.13,0.0,True,316,276,12/08/2015,6.0,24.0,NA,NA,NA,1.0,NA,NA,NA,4.0,14.0,NA,NA,1.0,6.0,NA,NA,NA
18,72871,Cárdenas,282,4,2,3.8,1.45,4.12,0.39,False,282,284,13/08/2015,3.0,13.0,NA,NA,NA,1.0,NA,1.0,NA,7.0,2.0,NA,NA,NA,NA,NA,NA,NA
18,88540,Auro,276,2,6,2.2,3.3,4.11,-0.32,True,316,276,12/08/2015,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA
18,42232,Amaral,275,4,2,2.2,0.4,4.1,0.12,True,294,275,12/08/2015,1.0,2.0,NA,NA,NA,1.0,NA,NA,NA,2.0,4.0,NA,NA,NA,NA,NA,NA,NA
18,79646,Bruno Pereirinha,293,2,5,0.0,0.0,4.08,0.0,True,262,293,12/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,53148,Ytalo,293,5,6,0.0,2.13,4.08,0.0,True,262,293,12/08/2015,8.0,13.0,1.0,NA,3.0,8.0,1.0,1.0,NA,6.0,4.0,NA,3.0,NA,NA,NA,NA,NA
18,37633,Lúcio Flávio,294,4,6,0.0,0.48,4.06,0.0,False,294,275,12/08/2015,17.0,38.0,NA,NA,5.0,4.0,NA,NA,NA,5.0,7.0,NA,3.0,NA,NA,NA,NA,NA
18,73750,Nicolás Freitas,285,4,7,0.0,0.98,4.05,0.0,False,285,266,12/08/2015,9.0,19.0,NA,NA,NA,NA,NA,NA,NA,15.0,17.0,NA,3.0,NA,NA,NA,NA,NA
18,82503,Rodolfo,294,4,6,0.0,1.6,4.04,0.0,False,294,275,12/08/2015,4.0,2.0,NA,NA,NA,NA,NA,NA,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA
18,73806,Samuel ,292,5,6,0.0,0.8,7.55,0.0,True,264,292,12/08/2015,5.0,7.0,NA,NA,3.0,4.0,NA,1.0,NA,4.0,5.0,NA,1.0,NA,NA,NA,NA,NA
18,68954,Marquinhos Gabriel,277,4,6,0.0,2.73,7.55,0.0,False,277,267,12/08/2015,5.0,12.0,1.0,NA,NA,3.0,NA,2.0,NA,14.0,4.0,NA,NA,1.0,NA,NA,NA,NA
18,79826,Douglas Santos,282,2,7,3.4,3.25,7.53,-0.07,False,282,284,13/08/2015,6.0,44.0,2.0,NA,2.0,6.0,NA,1.0,NA,12.0,23.0,NA,2.0,NA,7.0,NA,NA,NA
