Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
38,62069,Maikon Leite,292,5,6,0.0,2.66,7.18,-0.02,True,303,292,06/12/2015,16.0,54.0,2.0,1.0,11.0,15.0,4.0,3.0,NA,7.0,10.0,NA,NA,NA,NA,NA,NA,NA
38,73465,Luccas Claro,294,3,6,0.0,3.07,7.16,0.0,False,294,267,06/12/2015,10.0,35.0,NA,NA,3.0,2.0,NA,1.0,NA,23.0,13.0,NA,5.0,NA,5.0,NA,NA,NA
38,78865,Rodrigo Dourado,285,4,7,-0.2,3.84,7.13,-0.83,False,285,283,06/12/2015,30.0,55.0,3.0,NA,2.0,10.0,1.0,3.0,NA,71.0,61.0,NA,4.0,NA,NA,NA,NA,NA
38,92981,Ronaldo,262,4,6,0.0,0.2,0.89,0.0,False,262,275,06/12/2015,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,91391,Juninho,317,4,6,0.0,-1.95,0.88,0.0,False,317,284,06/12/2015,NA,3.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,NA,1.0,NA,NA,NA,NA,NA
38,71581,Léo Costa,303,4,6,0.0,0.3,0.88,0.0,False,303,292,06/12/2015,NA,1.0,NA,NA,NA,2.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
38,38278,William Kozlowski,290,4,7,-0.1,0.22,0.86,-0.17,False,290,276,06/12/2015,8.0,5.0,NA,NA,1.0,5.0,NA,NA,NA,1.0,5.0,NA,2.0,NA,NA,NA,NA,NA
38,91263,Jajá,262,4,7,-0.5,1.45,0.84,-0.27,False,262,275,06/12/2015,1.0,4.0,NA,NA,NA,1.0,NA,NA,NA,4.0,2.0,NA,NA,NA,NA,NA,NA,NA
38,89924,Bruno Edgar,283,4,6,0.0,-1.4,0.83,0.0,True,285,283,06/12/2015,1.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,1.0,NA,NA,NA,NA,NA
38,38074,Ygor,290,4,7,-2.0,-1.29,0.83,0.0,False,290,276,06/12/2015,6.0,17.0,NA,NA,NA,1.0,NA,NA,NA,2.0,15.0,NA,5.0,NA,NA,NA,NA,NA
38,82510,Romarinho,267,5,6,0.0,-0.05,0.83,0.0,True,294,267,06/12/2015,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA
38,71818,Bruno Grassi,284,1,2,-1.0,-0.83,0.83,0.01,True,317,284,06/12/2015,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,2.0,NA,6.0
38,91917,Silva,285,4,6,0.0,-0.92,0.83,0.0,False,285,283,06/12/2015,2.0,5.0,NA,NA,NA,NA,NA,NA,NA,2.0,3.0,NA,3.0,NA,NA,NA,NA,NA
38,91972,João Paulo,276,5,6,0.0,-0.22,0.83,0.0,True,290,276,06/12/2015,1.0,3.0,NA,NA,1.0,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA
38,92293,Lucas Taylor ,275,2,6,0.0,-0.9,0.83,0.0,True,262,275,06/12/2015,NA,4.0,NA,NA,NA,NA,NA,NA,NA,2.0,4.0,NA,1.0,NA,NA,NA,NA,NA
38,93151,Thiago Santos,262,5,6,0.0,-0.5,0.83,0.0,False,262,275,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
38,87291,Danilo Pires,282,4,6,0.0,-0.65,0.82,0.0,False,282,315,06/12/2015,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA
38,40130,Silvio,315,1,5,0.0,-4.0,0.82,0.0,True,282,315,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0
38,90370,Matheus Pereira,264,4,6,0.0,0.0,0.82,0.0,False,264,314,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,74067,Charles ,267,1,6,0.0,-0.29,0.82,0.0,True,294,267,06/12/2015,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,2.0,7.0,NA,16.0
38,82634,Matheus Galdezani,292,4,6,0.0,-0.5,0.82,0.0,True,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA
38,81847,Bruno Dybal,316,4,6,0.0,-0.2,0.82,0.0,False,316,266,06/12/2015,NA,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,89227,Balbino,284,4,6,0.0,0.0,2.0,0.0,True,317,284,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,90532,Arthur,284,4,6,0.0,0.0,2.0,0.0,True,317,284,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,90304,Tinga,284,2,6,0.0,0.0,2.0,0.0,True,317,284,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,89467,Erick Samuel,284,5,6,0.0,0.0,2.0,0.0,True,317,284,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,89815,Gustavo Ferrareis,285,5,6,0.0,0.0,2.0,0.0,False,285,283,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,78839,Gabriel Gasparotto,277,1,6,0.0,0.0,2.0,0.0,False,277,293,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,88136,Ivan,303,1,6,0.0,0.0,2.0,0.0,False,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,86148,Ian,303,4,6,0.0,0.0,2.0,0.0,False,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,87214,Citta Júnior,303,4,6,0.0,0.0,2.0,0.0,False,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,91387,Sinho,292,2,6,0.0,0.0,2.0,0.0,True,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,91002,Ítalo,292,5,6,0.0,0.0,2.0,0.0,True,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,89466,Horácio,292,4,6,0.0,0.0,2.0,0.0,True,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,91495,Arancibia,275,4,6,0.0,0.0,2.0,0.0,True,262,275,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,91715,Matheus Cassini,264,4,6,0.0,0.0,2.0,0.0,False,264,314,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,82680,Nathan Índio,303,4,6,0.0,0.0,2.0,0.0,False,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,91946,Eriks,285,3,6,0.0,0.0,2.0,0.0,False,285,283,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,92094,Diogo Vitor,277,2,6,0.0,0.0,2.0,0.0,False,277,293,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,92145,Hyago,316,4,6,0.0,0.0,2.0,0.0,False,316,266,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,92193,Ravanelli,303,5,6,0.0,0.0,2.0,0.0,False,303,292,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,92290,Matheus Pato,266,5,6,0.0,0.0,2.0,0.0,True,316,266,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,80129,Jadson,293,4,5,0.0,-0.12,2.46,0.0,True,277,293,06/12/2015,8.0,16.0,NA,NA,1.0,2.0,NA,NA,NA,6.0,12.0,NA,1.0,1.0,NA,NA,NA,NA
38,88393,Ayrton ,266,2,6,0.0,0.78,2.45,0.0,True,316,266,06/12/2015,5.0,8.0,NA,NA,1.0,2.0,NA,NA,NA,3.0,5.0,NA,1.0,NA,NA,NA,NA,NA
38,90481,Alisson Farias,285,4,5,0.0,0.4,2.43,0.0,False,285,283,06/12/2015,11.0,9.0,NA,NA,1.0,3.0,NA,1.0,NA,3.0,5.0,NA,2.0,NA,NA,NA,NA,NA
38,81772,Tauã,314,5,6,0.0,0.26,2.42,0.0,True,264,314,06/12/2015,3.0,8.0,1.0,NA,3.0,NA,NA,1.0,NA,1.0,6.0,NA,2.0,NA,NA,NA,NA,NA
38,91575,Mateus Oliveira,294,5,6,0.0,0.0,2.37,0.0,False,294,267,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,84997,Paulo,290,5,6,0.0,0.0,2.37,0.0,False,290,276,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,88597,Lucas Crispim,317,4,6,0.0,1.07,2.37,0.0,False,317,284,06/12/2015,41.0,54.0,1.0,1.0,5.0,4.0,NA,3.0,NA,14.0,21.0,NA,3.0,1.0,NA,NA,NA,NA
38,84314,Ítalo,317,4,7,4.7,0.93,2.36,0.94,False,317,284,06/12/2015,3.0,8.0,NA,1.0,3.0,NA,NA,1.0,NA,2.0,4.0,NA,NA,NA,NA,NA,NA,NA
38,37695,Diego,314,1,6,0.0,0.4,2.34,0.0,True,264,314,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,7.0,NA,12.0
38,88224,Paulo Ricardo,277,3,6,0.0,2.92,2.34,0.0,False,277,293,06/12/2015,5.0,22.0,NA,NA,1.0,3.0,NA,NA,NA,13.0,6.0,NA,3.0,NA,4.0,NA,NA,NA
38,82567,Moisés,284,4,6,0.0,0.66,2.32,0.0,True,317,284,06/12/2015,4.0,11.0,NA,NA,NA,NA,NA,NA,NA,8.0,6.0,NA,2.0,NA,NA,NA,NA,NA
38,79339,Dankler,317,3,6,0.0,0.94,2.3,0.0,False,317,284,06/12/2015,1.0,22.0,NA,NA,1.0,2.0,NA,NA,NA,8.0,5.0,NA,2.0,NA,1.0,NA,NA,NA
38,62971,Nirley,316,3,6,0.0,-2.1,2.29,0.0,False,316,266,06/12/2015,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,4.0,NA,1.0,NA,NA,NA,NA,NA
38,86783,Henrique,294,2,6,0.0,1.92,2.28,0.0,False,294,267,06/12/2015,2.0,39.0,NA,NA,1.0,1.0,NA,1.0,NA,16.0,15.0,NA,3.0,NA,3.0,NA,NA,NA
38,78248,Gustavo Henrique,277,3,7,0.0,2.69,2.27,-0.8,False,277,293,06/12/2015,14.0,30.0,NA,1.0,4.0,4.0,NA,NA,NA,14.0,20.0,NA,3.0,1.0,8.0,NA,NA,NA
38,50439,Vilson,315,3,3,0.0,1.05,2.23,0.0,True,282,315,06/12/2015,9.0,47.0,1.0,NA,NA,1.0,NA,NA,NA,12.0,21.0,NA,6.0,2.0,7.0,NA,NA,NA
38,80399,Higor Leite,266,4,6,0.0,0.85,2.21,0.0,True,316,266,06/12/2015,7.0,13.0,1.0,NA,NA,1.0,NA,NA,NA,5.0,4.0,NA,NA,1.0,NA,NA,NA,NA
38,84889,Victor Oliveira,266,3,6,0.0,1.4,2.2,0.0,True,316,266,06/12/2015,NA,9.0,NA,NA,NA,NA,NA,NA,NA,3.0,4.0,NA,1.0,NA,2.0,NA,NA,NA
38,87401,Eurico,283,4,6,0.0,-0.05,2.16,0.0,True,285,283,06/12/2015,4.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA
38,89930,Andrigo,285,4,6,-1.8,-1.8,2.15,-0.85,False,285,283,06/12/2015,2.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA
38,82469,Douglas Coutinho ,293,5,6,0.0,1.94,6.77,0.0,True,277,293,06/12/2015,4.0,22.0,1.0,NA,6.0,3.0,2.0,7.0,NA,6.0,8.0,NA,1.0,NA,NA,NA,NA,NA
38,60825,Felipe Azevedo,303,5,5,0.0,2.33,6.76,0.0,False,303,292,06/12/2015,46.0,101.0,2.0,2.0,15.0,18.0,4.0,1.0,NA,19.0,38.0,NA,5.0,NA,NA,NA,NA,NA
38,38247,William,314,5,2,0.0,1.86,6.76,0.0,True,264,314,06/12/2015,11.0,5.0,NA,1.0,2.0,2.0,1.0,3.0,1.0,3.0,8.0,NA,1.0,NA,NA,NA,NA,NA
38,84585,Allione,275,4,7,2.3,1.1,6.75,0.28,True,262,275,06/12/2015,13.0,24.0,1.0,NA,1.0,5.0,NA,NA,NA,7.0,7.0,NA,2.0,NA,NA,NA,NA,NA
38,63172,Paulão,285,3,7,7.0,3.06,6.68,1.46,False,285,283,06/12/2015,11.0,63.0,1.0,1.0,2.0,3.0,2.0,1.0,NA,15.0,20.0,1.0,3.0,NA,11.0,NA,NA,NA
38,83189,Riascos,267,5,7,-1.8,2.05,6.65,-0.49,True,294,267,06/12/2015,33.0,35.0,NA,1.0,9.0,22.0,4.0,13.0,NA,12.0,33.0,NA,5.0,NA,NA,NA,NA,NA
38,38525,Cléo,293,5,6,0.0,1.15,6.63,0.0,True,277,293,06/12/2015,6.0,14.0,1.0,NA,1.0,3.0,NA,2.0,NA,4.0,3.0,NA,1.0,NA,NA,NA,NA,NA
38,82764,Rafael Forster,290,2,7,1.8,2.64,6.61,-0.68,False,290,276,06/12/2015,20.0,63.0,NA,NA,3.0,4.0,NA,1.0,NA,26.0,20.0,NA,4.0,NA,5.0,NA,NA,NA
38,62086,Pará,262,2,7,7.3,1.25,6.59,0.8,False,262,275,06/12/2015,27.0,86.0,2.0,NA,3.0,4.0,1.0,4.0,NA,20.0,46.0,1.0,4.0,NA,6.0,NA,NA,NA
38,73957,Ewerton Páscoa ,292,3,6,5.0,2.54,6.56,-0.21,True,303,292,06/12/2015,5.0,7.0,1.0,NA,1.0,1.0,NA,NA,NA,1.0,2.0,NA,NA,NA,2.0,NA,NA,NA
38,69008,Neto,315,3,5,0.0,3.25,6.54,0.0,True,282,315,06/12/2015,16.0,47.0,NA,NA,1.0,4.0,3.0,NA,NA,24.0,20.0,1.0,6.0,NA,8.0,NA,NA,NA
38,37705,Juan,294,2,7,3.1,4.24,6.54,-1.3,False,294,267,06/12/2015,16.0,36.0,2.0,NA,1.0,4.0,3.0,2.0,NA,8.0,14.0,NA,1.0,NA,5.0,NA,NA,NA
38,50453,Anderson Pico,262,2,6,0.0,1.2,6.53,0.0,False,262,275,06/12/2015,3.0,18.0,NA,NA,1.0,1.0,NA,NA,NA,5.0,3.0,NA,NA,NA,NA,NA,NA,NA
38,50417,Valencia,277,4,5,0.0,1.65,6.5,0.0,False,277,293,06/12/2015,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,3.0,4.0,NA,NA,NA,NA,NA,NA,NA
38,63020,Tinga,314,4,2,0.0,1.87,6.44,0.0,True,264,314,06/12/2015,39.0,35.0,NA,1.0,NA,4.0,NA,NA,NA,19.0,20.0,NA,1.0,NA,NA,NA,NA,NA
38,68951,Josimar,303,4,7,1.4,1.27,6.4,0.26,False,303,292,06/12/2015,18.0,64.0,1.0,NA,2.0,7.0,NA,NA,NA,32.0,40.0,NA,6.0,NA,NA,NA,NA,NA
38,80363,Ariel Cabral,283,4,7,1.4,2.47,6.37,-0.47,True,285,283,06/12/2015,14.0,37.0,1.0,NA,1.0,4.0,NA,1.0,NA,28.0,16.0,NA,1.0,NA,NA,NA,NA,NA
38,82403,César Martins,262,3,6,0.0,2.53,6.34,0.0,False,262,275,06/12/2015,13.0,64.0,1.0,1.0,1.0,6.0,NA,3.0,NA,23.0,14.0,NA,3.0,NA,5.0,NA,NA,NA
38,88065,Jorge,262,2,7,7.2,4.3,6.33,0.9,False,262,275,06/12/2015,19.0,32.0,1.0,NA,2.0,9.0,NA,2.0,NA,48.0,35.0,NA,6.0,1.0,7.0,NA,NA,NA
38,73863,Claudinei,314,4,7,15.9,3.03,6.31,2.29,True,264,314,06/12/2015,5.0,9.0,NA,NA,1.0,1.0,1.0,NA,NA,11.0,6.0,NA,2.0,NA,NA,NA,NA,NA
38,51299,Emerson,314,3,7,-1.3,2.28,3.49,-1.57,True,264,314,06/12/2015,15.0,64.0,NA,NA,5.0,7.0,2.0,2.0,NA,33.0,28.0,NA,8.0,NA,4.0,NA,NA,NA
38,68787,Lincom,264,5,6,0.0,-0.5,3.49,0.0,False,264,314,06/12/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA
38,83683,Andrei Girotto,275,4,6,0.0,1.33,3.48,0.0,True,262,275,06/12/2015,9.0,17.0,NA,NA,2.0,2.0,1.0,NA,NA,11.0,15.0,NA,3.0,NA,NA,NA,NA,NA
38,89273,João Pedro ,275,2,6,0.0,1.03,3.47,0.0,True,262,275,06/12/2015,5.0,34.0,NA,NA,NA,NA,NA,NA,NA,15.0,9.0,NA,1.0,NA,NA,NA,NA,NA
38,83101,Alef,317,3,7,1.7,1.37,3.44,0.16,False,317,284,06/12/2015,3.0,1.0,NA,NA,NA,NA,NA,NA,NA,2.0,1.0,NA,NA,1.0,1.0,NA,NA,NA
38,70106,Mouche,275,5,6,0.0,-0.24,3.44,0.0,True,262,275,06/12/2015,NA,15.0,NA,NA,2.0,NA,NA,NA,NA,4.0,7.0,NA,1.0,NA,NA,NA,NA,NA
38,84927,Dodô,282,4,6,0.0,0.72,3.43,0.0,False,282,315,06/12/2015,8.0,10.0,NA,NA,2.0,4.0,NA,1.0,NA,4.0,3.0,NA,1.0,NA,NA,NA,NA,NA
38,60797,Eduardo Neto,314,4,2,0.0,0.89,3.41,0.0,True,264,314,06/12/2015,21.0,74.0,1.0,1.0,10.0,7.0,NA,1.0,NA,38.0,44.0,NA,12.0,1.0,NA,NA,NA,NA
38,38579,Rodrigo Mancha,292,4,6,0.0,0.88,3.41,0.0,True,303,292,06/12/2015,12.0,12.0,NA,NA,NA,1.0,NA,NA,NA,12.0,15.0,NA,1.0,NA,NA,NA,NA,NA
38,78967,Dudu,316,5,7,1.6,1.75,3.4,-0.2,False,316,266,06/12/2015,31.0,54.0,1.0,1.0,9.0,9.0,6.0,13.0,NA,4.0,45.0,NA,6.0,NA,NA,NA,NA,NA
38,81612,Fernando Viana,317,5,7,0.0,1.26,3.36,-0.76,False,317,284,06/12/2015,7.0,15.0,NA,NA,4.0,5.0,1.0,3.0,NA,7.0,18.0,NA,1.0,NA,NA,NA,NA,NA
38,82639,Marcelo Hermes,284,2,6,0.0,2.06,3.31,0.0,True,317,284,06/12/2015,4.0,19.0,NA,NA,1.0,1.0,NA,NA,NA,7.0,7.0,NA,1.0,NA,2.0,NA,NA,NA
38,56102,João Paulo,294,4,3,0.0,1.08,3.3,0.0,False,294,267,06/12/2015,28.0,82.0,NA,NA,5.0,6.0,1.0,NA,NA,42.0,51.0,NA,9.0,NA,NA,NA,NA,NA
38,38508,Eder Luis,267,5,6,0.0,0.02,3.29,0.0,True,294,267,06/12/2015,7.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA
38,92501,Lucas Lovat,314,2,6,0.0,3.4,3.29,0.0,True,264,314,06/12/2015,NA,5.0,NA,NA,NA,NA,NA,NA,NA,2.0,3.0,NA,1.0,NA,1.0,NA,NA,NA
38,90406,Crysan,293,5,6,4.0,1.19,3.28,0.27,True,277,293,06/12/2015,12.0,27.0,1.0,NA,3.0,4.0,NA,5.0,NA,12.0,16.0,NA,1.0,NA,NA,NA,NA,NA
38,87742,Neto Moura,292,4,7,1.8,0.91,3.28,0.22,True,303,292,06/12/2015,10.0,32.0,NA,NA,2.0,6.0,1.0,1.0,NA,13.0,12.0,NA,3.0,NA,NA,NA,NA,NA
38,88225,Daniel Guedes ,277,2,6,0.0,1.66,3.27,0.0,False,277,293,06/12/2015,7.0,53.0,3.0,NA,3.0,3.0,NA,1.0,NA,15.0,31.0,NA,7.0,NA,5.0,NA,NA,NA
38,79334,Ricardo Silva,293,3,6,0.0,2.25,3.26,0.0,True,277,293,06/12/2015,3.0,2.0,NA,NA,1.0,NA,NA,NA,NA,3.0,2.0,NA,1.0,NA,1.0,NA,NA,NA
38,72007,Uillian Correia,283,4,6,0.0,-0.3,3.24,0.0,True,285,283,06/12/2015,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,63013,Marcos Rocha,282,2,7,10.1,4.0,15.5,0.8,False,282,315,06/12/2015,16.0,105.0,3.0,NA,5.0,4.0,2.0,1.0,NA,44.0,37.0,NA,6.0,1.0,6.0,NA,NA,NA
38,80538,Marlon,266,3,2,0.0,2.3,15.5,0.0,True,316,266,06/12/2015,17.0,27.0,1.0,NA,2.0,3.0,NA,3.0,NA,24.0,18.0,2.0,4.0,NA,7.0,NA,NA,NA
38,82456,Rafhael Lucas,294,5,6,0.0,1.66,15.5,0.0,False,294,267,06/12/2015,19.0,28.0,2.0,1.0,11.0,12.0,2.0,14.0,NA,7.0,23.0,NA,2.0,NA,NA,NA,NA,NA
38,53865,Léo Gamalho,314,5,5,0.0,4.22,15.41,0.0,True,264,314,06/12/2015,14.0,24.0,1.0,1.0,9.0,5.0,5.0,3.0,1.0,7.0,17.0,NA,NA,NA,NA,NA,NA,NA
38,38431,Diego Cavalieri,266,1,6,0.0,4.02,15.36,0.0,True,316,266,06/12/2015,4.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,11.0,59.0,1.0,45.0
38,74140,Élber,292,4,7,-2.3,2.98,15.32,-0.82,True,303,292,06/12/2015,31.0,58.0,1.0,NA,10.0,9.0,5.0,5.0,NA,15.0,8.0,NA,2.0,NA,NA,NA,NA,NA
38,49675,Alexandre Pato,276,5,7,0.0,4.94,15.25,0.0,True,290,276,06/12/2015,69.0,106.0,6.0,2.0,19.0,16.0,9.0,15.0,NA,24.0,19.0,NA,4.0,NA,NA,NA,NA,NA
38,38140,Fernando Prass,275,1,6,0.0,2.93,14.82,0.0,True,262,275,06/12/2015,9.0,28.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,2.0,NA,8.0,54.0,1.0,48.0
