Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
35,81612,Fernando Viana,317,5,7,1.7,0.57,3.47,0.16,True,314,317,18/11/2015,6.0,7.0,NA,NA,4.0,4.0,NA,3.0,NA,4.0,14.0,NA,1.0,NA,NA,NA,NA,NA
35,73863,Claudinei,314,4,6,0.0,-0.57,3.46,0.0,False,314,317,18/11/2015,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,2.0,3.0,NA,2.0,NA,NA,NA,NA,NA
35,51299,Emerson,314,3,7,0.0,2.32,3.44,0.0,False,314,317,18/11/2015,13.0,57.0,NA,NA,5.0,6.0,2.0,2.0,NA,27.0,23.0,NA,6.0,NA,3.0,NA,NA,NA
35,38508,Eder Luis,267,5,6,0.5,0.1,3.44,0.2,False,267,264,19/11/2015,6.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA
35,85591,Artur,285,2,2,4.7,2.12,3.41,1.01,True,315,285,19/11/2015,5.0,15.0,NA,NA,NA,NA,NA,1.0,NA,5.0,12.0,NA,4.0,NA,5.0,NA,NA,NA
35,38579,Rodrigo Mancha,292,4,6,0.0,0.88,3.41,0.0,True,283,292,15/11/2015,12.0,12.0,NA,NA,NA,1.0,NA,NA,NA,12.0,15.0,NA,1.0,NA,NA,NA,NA,NA
35,85626,Léo Pelé,266,2,5,0.0,2.77,3.33,0.0,True,284,266,19/11/2015,2.0,18.0,1.0,NA,NA,1.0,NA,NA,NA,4.0,4.0,NA,NA,NA,1.0,NA,NA,NA
35,89273,João Pedro ,275,2,7,1.1,0.94,3.32,-0.25,True,293,275,18/11/2015,5.0,29.0,NA,NA,NA,NA,NA,NA,NA,13.0,9.0,NA,1.0,NA,NA,NA,NA,NA
35,82639,Marcelo Hermes,284,2,6,0.0,2.06,3.31,0.0,False,284,266,19/11/2015,4.0,19.0,NA,NA,1.0,1.0,NA,NA,NA,7.0,7.0,NA,1.0,NA,2.0,NA,NA,NA
35,83683,Andrei Girotto,275,4,6,0.0,1.45,3.31,0.0,True,293,275,18/11/2015,7.0,13.0,NA,NA,2.0,2.0,1.0,NA,NA,10.0,12.0,NA,3.0,NA,NA,NA,NA,NA
35,36650,Magno Alves,266,5,6,-1.1,0.39,3.31,-0.21,True,284,266,19/11/2015,5.0,14.0,1.0,NA,4.0,2.0,NA,2.0,NA,3.0,4.0,NA,NA,1.0,NA,NA,NA,NA
35,92501,Lucas Lovat,314,2,6,0.0,3.4,3.29,0.0,False,314,317,18/11/2015,NA,5.0,NA,NA,NA,NA,NA,NA,NA,2.0,3.0,NA,1.0,NA,1.0,NA,NA,NA
35,83101,Alef,317,3,6,0.0,1.2,3.28,0.0,True,314,317,18/11/2015,3.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0,NA,NA,NA
35,37792,Edinho,284,4,5,0.0,0.9,3.28,0.0,False,284,266,19/11/2015,6.0,42.0,2.0,NA,NA,2.0,NA,1.0,NA,23.0,20.0,NA,8.0,NA,NA,NA,NA,NA
35,50324,Hudson,276,4,6,1.1,1.29,3.27,-0.04,False,276,282,19/11/2015,10.0,42.0,1.0,NA,3.0,1.0,NA,NA,NA,40.0,49.0,NA,7.0,NA,NA,NA,NA,NA
35,84554,Lucão,276,3,7,0.0,2.46,3.25,-0.89,False,276,282,19/11/2015,6.0,52.0,1.0,NA,1.0,2.0,NA,NA,NA,18.0,13.0,NA,NA,NA,6.0,NA,NA,NA
35,73421,Rafael Vaz,267,3,6,6.0,4.18,3.25,1.07,False,267,264,19/11/2015,1.0,5.0,NA,1.0,1.0,NA,1.0,NA,NA,3.0,5.0,NA,2.0,NA,3.0,NA,NA,NA
35,72007,Uillian Correia,283,4,6,0.0,-0.3,3.24,0.0,False,283,292,15/11/2015,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,86842,Ewandro,293,5,6,0.0,2.68,3.23,0.0,False,293,275,18/11/2015,10.0,22.0,NA,1.0,4.0,7.0,3.0,3.0,NA,4.0,8.0,NA,2.0,NA,NA,NA,NA,NA
35,50439,Vilson,315,3,6,0.0,1.22,3.21,0.0,False,315,285,19/11/2015,8.0,38.0,1.0,NA,NA,NA,NA,NA,NA,11.0,14.0,NA,3.0,2.0,5.0,NA,NA,NA
35,60825,Felipe Azevedo,303,5,5,0.0,2.33,6.76,0.0,False,303,316,18/11/2015,46.0,101.0,2.0,2.0,15.0,18.0,4.0,1.0,NA,19.0,38.0,NA,5.0,NA,NA,NA,NA,NA
