Rodada,Atleta,Apelido,Clube,Posicao,Status,Pontos,PontosMedia,Preco,PrecoVariacao,Mando,TimeCasa,TimeVisitante,PartidaData,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS
7,72204,Diego Oliveira,303,5,7,-1.4,3.68,11.73,-2.13,False,303,290,14/06/2015,13.0,9.0,NA,NA,2.0,2.0,2.0,NA,NA,2.0,5.0,NA,1.0,NA,NA,NA,NA,NA
7,52253,Réver,285,3,5,0.0,3.17,11.49,0.0,True,264,285,13/06/2015,3.0,9.0,NA,NA,1.0,NA,NA,NA,NA,2.0,1.0,NA,NA,NA,2.0,NA,NA,NA
7,37656,Fábio,283,1,7,4.0,1.74,11.49,-0.01,True,267,283,13/06/2015,2.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,5.0,NA,5.0
7,69705,Nikão,293,4,7,4.9,5.28,11.41,0.06,True,284,293,14/06/2015,3.0,9.0,1.0,NA,NA,NA,3.0,1.0,NA,7.0,7.0,NA,2.0,NA,NA,NA,NA,NA
7,60852,Uendel,264,2,6,0.0,8.4,11.39,0.0,False,264,285,13/06/2015,1.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,1.0,NA,NA,NA,1.0,NA,NA,NA
7,36940,Oswaldo De Oliveira,275,6,7,1.18,3.45,11.38,-0.34,False,275,266,14/06/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,38138,Jô,282,5,6,0.0,2.8,11.32,0.0,False,282,277,10/06/2015,4.0,3.0,NA,NA,NA,NA,1.0,1.0,NA,NA,2.0,NA,1.0,NA,NA,NA,NA,NA
7,71495,Lisandro López,285,5,3,-1.7,-1.75,11.22,-1.19,True,264,285,13/06/2015,3.0,4.0,NA,1.0,2.0,1.0,NA,4.0,NA,NA,2.0,NA,1.0,1.0,NA,NA,NA,NA
7,42500,Fagner,264,2,7,4.1,3.57,11.21,0.33,False,264,285,13/06/2015,6.0,11.0,NA,NA,NA,1.0,NA,NA,NA,4.0,3.0,NA,NA,NA,1.0,NA,NA,NA
7,82499,Christiano ,267,2,2,0.0,4.22,11.19,0.0,False,267,283,13/06/2015,10.0,15.0,NA,1.0,1.0,4.0,NA,NA,NA,4.0,3.0,NA,1.0,NA,2.0,NA,NA,NA
7,41327,Vanderlei Luxemburgo,283,6,7,5.18,3.32,11.19,0.48,True,267,283,13/06/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,36790,Josué,282,4,6,0.0,4.2,11.06,0.0,False,282,277,10/06/2015,6.0,NA,1.0,NA,NA,NA,NA,NA,NA,2.0,2.0,NA,1.0,NA,NA,NA,NA,NA
7,38852,Anderson,285,4,3,6.1,1.5,11.05,1.91,True,264,285,13/06/2015,8.0,26.0,NA,NA,1.0,1.0,NA,NA,NA,13.0,10.0,NA,3.0,NA,NA,NA,NA,NA
7,37840,Gustavo,293,3,7,10.0,3.72,11.04,2.07,True,284,293,14/06/2015,1.0,6.0,NA,1.0,NA,1.0,NA,1.0,NA,2.0,7.0,NA,NA,NA,4.0,NA,NA,NA
7,54395,Elias,264,4,6,0.0,0.0,10.88,0.0,False,264,285,13/06/2015,NA,4.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA
7,63014,Gil,315,4,7,-0.3,3.63,10.88,-0.7,False,315,276,13/06/2015,11.0,27.0,NA,NA,NA,3.0,1.0,2.0,NA,14.0,13.0,NA,1.0,NA,NA,NA,NA,NA
7,50421,Wesley,276,4,7,5.8,2.78,10.87,0.92,True,315,276,13/06/2015,4.0,11.0,1.0,NA,2.0,3.0,NA,NA,NA,4.0,7.0,NA,NA,NA,NA,NA,NA,NA
7,62121,Vanderlei,277,1,6,0.0,-4.3,10.84,0.0,True,282,277,10/06/2015,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0
