AtletaID,Rodada,ClubeID,Participou,Posicao,Jogos,Pontos,PontosMedia,Preco,PrecoVariacao,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,ano,Apelido,Status,media,roll.media
36540,35,262.0,True,zag,10.0,4.9,3.57,11.6,-0.31,1,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2016,0,0,1.19821428571429,0.98
36540,37,262.0,True,zag,10.0,4.4,3.67,11.47,-0.13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,0,1.21578947368421,1.86
36540,38,262.0,True,zag,10.0,2.9,3.58,11.02,-0.45,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2016,0,0,1.2304347826086999,2.44
36540,4,262.0,True,zag,1.0,7.5,7.5,6.11,1.11,0,1,0,0,1,2,0,0,0,2,2,0,1,0,1,0,0,0,2017,Juan,Provável,1.24166666666667,1.5
36540,5,262.0,True,zag,2.0,2.6,5.05,5.64,-0.47,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2017,Juan,Provável,1.25289256198347,2.02
36540,6,262.0,True,zag,3.0,10.4,6.83,7.76,2.12,1,3,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2017,Juan,Provável,1.32786885245902,4.1
36540,8,262.0,True,zag,4.0,0.2,5.17,6.25,-1.51,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,Juan,Dúvida,1.30806451612903,4.14
36540,9,262.0,True,zag,5.0,-0.8,3.98,5.92,-0.33,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2017,Juan,Suspenso,1.2912,2.48
36591,13,277.0,True,0,1.0,5.0,5.0,3.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0,0,0.384615384615385,1.0
36591,37,277.0,True,0,3.0,0.0,2.17,2.86,-0.27,0,3,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2015,0,0,0.138888888888889,0.0
36612,1,284.0,True,lat,1.0,5.3,5.3,20.68,-1.32,4,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2014,0,0,2.65,1.0
36612,4,284.0,True,lat,2.0,0.5,2.9,17.39,-3.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,1.16,1.16
36612,5,284.0,True,lat,3.0,0.0,1.93,16.64,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0.966666666666667,1.16
36612,6,284.0,True,lat,4.0,5.0,2.7,17.42,0.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,1.54285714285714,1.1
36612,7,284.0,True,lat,5.0,2.4,2.64,16.71,-0.71,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2014,0,0,1.65,1.58
36612,8,284.0,True,lat,6.0,1.3,2.42,15.85,-0.86,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,0,0,1.61111111111111,1.84
36612,9,284.0,True,lat,7.0,0.0,2.07,15.48,-0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,1.45,1.74
