AtletaID,Rodada,Posicao,ClubeID,Pontos,PontosMedia,Preco,PrecoVariacao,media,roll.media,Jogos,CA,CV,DD,DP,FC,GC,GS,RB,SG,A,FD,FF,FS,FT,G,I,PE,PP
38315,6,4,9,8.3,2.02,12.37,1.99,1.44285714285714,2.28,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
38315,7,4,9,19.8,4.98,15.78,3.41,3.7375,6.02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0
38315,8,4,9,1.3,4.45,12.66,-3.12,3.46666666666667,5.7,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38315,9,4,9,8.8,4.99,14.37,1.71,4.0,7.46,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0
38315,10,4,9,11.7,5.74,15.76,1.39,4.7,9.98,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38315,11,4,9,-4.5,4.72,12.83,-2.93,3.93333333333333,7.42,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
38315,13,4,9,1.2,4.4,13.37,0.54,3.4571428571428595,3.44,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0
38315,14,4,9,0.3,4.06,13.1,-0.27,3.2466666666666697,1.74,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
38315,15,4,9,-2.1,3.59,12.53,-0.57,2.9125,-1.02,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38315,16,4,9,9.2,3.99,14.35,1.82,3.28235294117647,1.72,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
38315,17,4,9,2.8,3.91,13.59,-0.76,3.25555555555556,2.28,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
38315,18,4,9,-1.4,3.58,12.67,-0.92,3.01052631578947,1.76,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38315,19,4,9,0.7,3.41,12.76,0.09,2.895,1.84,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38315,21,4,9,-0.3,3.2,12.42,-0.34,2.61818181818182,0.36,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38315,22,4,9,3.8,3.23,13.11,0.69,2.6695652173913,0.56,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
38315,24,4,9,-0.6,3.04,12.24,-0.87,2.432,0.58,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38315,25,4,9,0.0,2.9,12.23,-0.01,2.33846153846154,0.58,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38315,28,4,9,1.1,2.82,12.08,-0.15,2.1344827586206896,0.1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
38315,29,4,9,7.5,3.02,13.35,1.27,2.3133333333333304,1.72,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38315,30,4,9,-1.8,2.82,11.7,-1.65,2.1806451612903204,1.36,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0
38315,32,4,9,-1.6,2.53,11.5,-0.25,1.99090909090909,0.98,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
38315,36,4,9,0.5,2.37,11.58,0.04,1.78918918918919,-0.22,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38315,37,4,9,6.4,2.51,12.64,1.06,1.91052631578947,1.38,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38315,38,4,9,-1.1,2.39,11.26,-1.38,1.8333333333333304,1.16,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38315,4,4,9,0.4,0.25,9.88,-0.59,3.00740740740741,0.2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
38315,5,4,9,-2.0,-0.2,8.67,-1.21,2.9463414634146297,-0.2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
38315,6,4,9,5.5,0.75,9.93,1.26,2.97710843373494,0.78,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
38315,7,4,9,6.8,1.61,10.48,0.55,3.0226190476190498,2.3,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
38315,9,4,9,-2.9,1.05,8.56,-1.92,2.91860465116279,1.48,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
38315,10,4,9,8.5,1.88,10.68,2.12,2.98275862068966,3.58,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
38315,11,4,9,-2.9,1.4,8.67,-2.01,2.91590909090909,1.9,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0
38315,12,4,9,5.9,1.81,10.21,1.54,2.94943820224719,1.72,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
38315,13,4,9,7.0,2.24,10.65,0.44,2.99444444444444,3.12,12.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
38365,10,2,14,-0.1,-0.1,6.43,-1.57,-0.05,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38365,11,2,14,4.1,2.0,7.39,0.96,1.33333333333333,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
38365,12,2,14,3.5,2.5,7.66,0.27,1.875,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
38365,13,2,14,8.4,3.98,9.44,1.78,3.18,3.18,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38365,15,2,14,1.9,3.56,8.6,-0.84,2.54285714285714,3.58,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38365,16,2,14,0.3,3.02,8.07,-0.53,2.2625,2.82,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
38365,17,2,14,7.7,3.69,9.82,1.75,2.86666666666667,3.66,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
38365,18,2,14,-0.7,3.14,8.32,-1.5,2.51,1.84,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
38365,19,2,14,2.4,3.06,8.72,0.4,2.5,2.32,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38365,22,2,14,3.6,3.11,8.86,0.14,2.2214285714285698,1.06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
38365,23,2,14,3.1,3.11,8.79,-0.07,2.28,1.82,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38369,16,4,21,1.9,1.9,3.13,0.13,0.633333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
38369,17,4,21,0.9,1.4,3.11,-0.02,0.7,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38369,19,4,21,0.8,1.2,3.0,-0.11,0.6,0.72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38369,20,4,21,-1.3,0.57,2.49,-0.51,0.32857142857142896,0.46,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
38369,21,4,21,2.8,1.02,3.28,0.79,0.6375,0.64,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0
38369,22,4,21,3.9,1.5,3.73,0.45,1.0,1.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
38369,23,4,21,2.7,1.67,3.69,-0.04,1.17,1.78,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
38369,24,4,21,0.9,1.57,3.46,-0.23,1.1454545454545502,1.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
38369,25,4,21,7.8,2.26,4.96,1.5,1.7,3.62,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
38369,26,4,21,0.3,2.06,3.79,-1.17,1.59230769230769,3.12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
38369,28,4,21,2.3,2.08,4.1,0.31,1.53333333333333,2.26,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0
38369,30,4,21,3.2,2.03,4.34,0.54,1.55882352941176,1.22,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
38369,31,4,21,4.4,2.2,4.64,0.3,1.71666666666667,2.04,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
38369,32,4,21,3.3,2.27,4.59,-0.05,1.8,2.7,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0
38369,33,4,21,0.5,2.16,4.07,-0.52,1.735,2.34,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0
38370,6,2,7,0.2,0.2,2.47,-0.53,0.0285714285714286,0.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38370,7,2,7,0.2,0.2,2.4,-0.07,0.05,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38370,8,2,7,3.9,1.43,3.16,0.76,0.477777777777778,0.86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
38370,9,2,7,1.7,1.5,2.97,-0.19,0.6,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38370,15,2,7,5.8,2.36,3.86,0.89,0.7375,1.16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38370,16,2,7,2.4,2.37,3.36,-0.5,0.8352941176470591,1.64,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
38370,17,2,7,5.0,2.75,4.03,0.67,1.06666666666667,2.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38370,18,2,7,6.0,3.16,4.4,0.37,1.32631578947368,3.84,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38370,19,2,7,-0.8,2.72,3.24,-1.16,1.22,3.68,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38370,20,2,7,8.5,3.3,5.01,1.77,1.5666666666666698,4.22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
38370,21,2,7,-1.4,2.87,3.37,-1.64,1.43181818181818,3.46,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
38370,22,2,7,-2.0,2.46,3.18,-0.19,1.2826086956521698,2.06,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38370,23,2,7,-0.6,2.22,3.33,0.15,1.20416666666667,0.74,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38370,24,2,7,6.2,2.5,4.6,1.27,1.404,2.14,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38370,25,2,7,1.2,2.41,3.82,-0.78,1.39615384615385,0.68,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
38370,26,2,7,-1.1,2.19,3.4,-0.42,1.3037037037037,0.74,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38370,27,2,7,4.8,2.34,4.4,1.0,1.42857142857143,2.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
38370,28,2,7,4.5,2.46,4.46,0.06,1.5344827586206895,3.12,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38370,30,2,7,5.1,2.6,4.69,0.23,1.6,2.66,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38370,31,2,7,-1.4,2.4,3.57,-1.12,1.50625,2.6,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38370,34,2,7,2.2,2.39,4.15,0.58,1.44,1.18,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
38370,35,2,7,2.8,2.41,4.27,0.12,1.47777777777778,0.72,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
38370,36,2,7,5.1,2.53,4.73,0.46,1.57567567567568,2.02,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38370,37,2,7,3.3,2.56,4.51,-0.22,1.62105263157895,2.68,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38370,38,2,7,4.8,2.65,4.79,0.28,1.7025641025641,3.64,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
38374,20,5,6,0.0,0.0,4.07,-0.93,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38394,1,2,12,-3.7,-3.7,1.74,-4.26,-1.85,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
38394,2,2,12,0.7,-1.5,0.77,-0.97,-1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
38394,3,2,12,-2.6,-1.87,0.78,0.01,-1.4,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
38394,5,2,12,3.6,-0.5,1.13,0.35,-0.33333333333333304,-0.4,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38394,6,2,12,-2.5,-0.9,0.8,-0.33,-0.6428571428571429,-0.16,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38394,7,2,12,3.9,-0.1,1.37,0.57,-0.075,0.48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
38394,8,2,12,1.4,0.11,1.1,-0.27,0.0888888888888889,1.28,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38394,9,2,12,0.3,0.13,0.96,-0.14,0.11,1.34,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38394,10,2,12,12.0,1.45,3.64,2.68,1.19090909090909,3.02,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38394,11,2,12,-5.5,0.76,0.81,-2.83,0.633333333333333,2.42,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
38394,13,2,12,7.2,1.35,2.91,2.1,1.05714285714286,2.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
38394,14,2,12,6.1,1.75,3.07,0.16,1.3933333333333302,3.96,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
38394,15,2,12,3.9,1.92,2.94,-0.13,1.55,2.34,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38394,17,2,12,9.1,2.43,4.17,1.23,1.8833333333333304,5.26,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
38394,18,2,12,0.5,2.3,2.81,-1.36,1.81052631578947,3.92,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38394,19,2,12,-3.2,1.96,2.05,-0.76,1.56,2.06,16.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38394,20,2,12,-0.9,1.79,2.36,0.31,1.44285714285714,1.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38394,21,2,12,-1.4,1.61,2.2,-0.16,1.3136363636363602,0.82,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38394,22,2,12,10.8,2.09,4.48,2.28,1.72608695652174,1.16,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0
38394,23,2,12,2.2,2.1,3.17,-1.31,1.7458333333333302,1.5,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38394,24,2,12,5.6,2.27,3.89,0.72,1.9,3.26,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
38394,25,2,12,0.9,2.21,3.15,-0.74,1.86153846153846,3.62,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38394,26,2,12,-1.1,2.07,2.79,-0.36,1.7518518518518502,3.68,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38394,27,2,12,-0.6,1.96,2.8,0.01,1.66785714285714,1.4,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38394,29,2,12,7.0,2.16,4.19,1.39,1.79,1.24,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0
38394,30,2,12,-1.1,2.03,2.84,-1.35,1.69677419354839,0.84,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
38394,31,2,12,4.2,2.11,3.74,0.9,1.775,1.9,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
38394,32,2,12,1.1,2.07,3.28,-0.46,1.75454545454545,2.24,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
38394,33,2,12,3.4,2.12,3.64,0.36,1.8029411764705905,2.92,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
38394,35,2,12,5.5,2.23,4.13,0.49,1.85555555555556,2.84,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
38394,36,2,12,6.3,2.36,4.38,0.25,1.97567567567568,3.26,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
38394,37,2,12,-0.7,2.26,3.26,-1.12,1.90526315789474,2.9,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38394,38,2,12,-7.5,1.96,1.99,-1.27,1.66410256410256,0.72,33.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38394,1,2,3,0.4,0.4,7.65,-2.35,1.5833333333333302,4.94,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
38394,2,2,3,0.6,0.5,6.29,-1.36,1.5708860759493704,3.1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
38394,3,2,3,0.2,0.4,5.62,-0.67,1.55375,1.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38394,4,2,3,5.2,1.6,6.79,1.17,1.59876543209877,1.28,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38394,5,2,3,6.3,2.54,7.62,0.83,1.65609756097561,2.54,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0
