,atletas.rodada_id,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado
10,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,cuca,Cuca,42411,Alexi Stival,CAM,False,0,282,6,10,,Cuca
11,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,fagner,Fagner,42500,Fagner Conserva Lemos,CRU,False,0,283,2,6,,Fagner
12,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,david-braz,David Braz,50317,David Braz de Oliveira Filho,MIR,False,0,2305,3,5,,D. Braz
13,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,titi,Titi,50353,Christian Chagas Tarouco,FOR,False,0,356,3,4,,Titi
14,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,walter,Walter,51413,Walter Leandro Capeloza Artune,MIR,False,0,2305,1,6,,Walter
15,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,everton-ribeiro,Everton Ribeiro,51772,Everton Augusto de Barros Ribeiro,BAH,False,0,265,4,11,,E. Ribeiro
16,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,0,0,0,fernando,Fernando,52271,Fernando Francisco Reges,INT,False,0,285,4,8,,Fernando
17,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,david-luiz,David Luiz,52827,David Luiz Moreira Marinho,FOR,False,0,356,3,9,,D. Luiz
18,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,leo-gamalho,Léo Gamalho,53865,Leonardo Gamalho de Souza,MIR,False,0,2305,5,4,,L. Gamalho
19,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,alex-teixeira,Alex Teixeira,60793,Alex Teixeira Santos,VAS,False,0,267,5,4,,A. Teixeira
20,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,souza,Souza,60803,Josef de Souza Dias,VAS,False,0,267,3,4,,Souza
21,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,5,0,0,0,gilberto,Gilberto,61188,Gilberto Oliveira Souza Júnior,JUV,False,0,286,5,6,,Gilberto
22,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,alex-sandro,Alex Sandro,61987,Alex Sandro Lobo Silva,FLA,False,0,262,2,13,,A. Sandro
23,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,5,0,0,0,ganso,Ganso,62977,Paulo Henrique Chagas de Lima,FLU,False,0,266,4,12,,Ganso
24,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2,0,0,0,neymar,Neymar,63007,Neymar da Silva Santos Júnior,SAN,False,0,277,4,25,,Neymar
25,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,0,0,0,marcos-rocha,Marcos Rocha,63013,Marcos Luis Rocha Aquino,PAL,False,0,275,2,7,,M. Rocha
26,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,alan-ruschel,Alan Ruschel,63110,Alan Luciano Ruschel,JUV,False,0,286,2,5,,A. Ruschel
27,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,2,0,0,0,edenilson,Edenílson,63289,Edenílson Andrade dos Santos,GRE,False,0,284,4,6,,Edenílson
28,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,0,0,0,alan-patrick,Alan Patrick,68685,Alan Patrick Lourenço,INT,False,0,285,4,18,,A. Patrick
29,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,eduardo,Eduardo,68708,Carlos Eduardo de Oliveira Alves,CRU,False,0,283,4,7,,Eduardo
30,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,oscar,Oscar,68811,Oscar dos Santos Emboaba Júnior,SAO,False,0,276,4,20,,Oscar
31,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,0,0,0,marcelo-lomba,Marcelo Lomba,68872,Marcelo Lomba do Nascimento,PAL,False,0,275,1,7,,M. Lomba
32,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2,0,0,0,philippe-coutinho,Philippe Coutinho,68899,Philippe Coutinho Correia,VAS,False,0,267,4,14,,P. Coutinho
33,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,0,0,0,dudu,Dudu,68920,Eduardo Pereira Rodrigues,CRU,False,0,283,5,11,,Dudu
34,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,0,0,0,gil,Gil,68923,Carlos Gilberto do Nascimento Silva,SAN,False,0,277,3,7,,Gil
35,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,rafael,Rafael,68928,Rafael Pires Monteiro,SAO,False,0,276,1,11,,Rafael
36,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,marinho,Marinho,68952,Mário Sérgio Santos Costa,FOR,False,0,356,5,8,,Marinho
37,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,lucas-sasha,Lucas Sasha,68991,Lucas Pacheco Affini,FOR,False,0,356,4,4,,L. Sasha
38,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,willian-jose,Willian José,68996,Willian José da Silva,BAH,False,0,265,5,11,,W. José
39,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,manoel,Manoel,69014,Manoel Messias Silva Carvalho,FLU,False,0,266,3,5,,Manoel
40,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,danilo-fernandes,Danilo Fernandes,69051,Danilo Fernandes Batista,BAH,False,0,265,1,4,,D. Fernandes
41,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,pablo,Pablo,69138,Pablo Felipe Teixeira,SPT,False,0,292,5,8,,Pablo
42,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,allan,Allan,69140,Allan Marques Loureiro,BOT,False,0,263,4,5,,Allan
43,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2,0,0,0,danilo,Danilo,69783,Danilo Luiz da Silva,FLA,False,0,262,3,13,,Danilo
44,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,lucas-moura,Lucas Moura,70164,Lucas Rodrigues Moura da Silva,SAO,False,0,276,4,5,,L. Moura
45,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,5,0,0,0,gustavo,Gustavo,70216,Luiz Gustavo de Almeida Pinto,JUV,False,0,286,1,4,,Gustavo
46,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,bruno-uvini,Bruno Uvini,70221,Bruno Uvini Bortolança,VIT,False,0,287,3,4,,B. Uvini
47,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,eduardo-sasha,Eduardo Sasha,70360,Eduardo Colcenti Antunes,RBB,False,0,280,5,9,,E. Sasha
48,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,gabriel,Gabriel,70449,Gabriel Vasconcelos Ferreira,VIT,False,0,287,1,4,,Gabriel
49,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,0,0,0,felipe-anderson,Felipe Anderson,70592,Felipe Anderson Pereira Gomes,PAL,False,0,275,4,9,,F. Anderson
50,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,marllon,Marllon,70666,Marllon Gonçalves Jerônimo Borges,CEA,False,0,354,3,5,,Marllon
51,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,0,0,0,fabio-carille,Fábio Carille,70696,Fábio Luiz Carille de Araújo,VAS,False,0,267,6,7,,F. Carille
52,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,0,0,0,enner-valencia,Enner Valencia,70788,Enner Remberto Valencia Lastra,INT,False,0,285,5,9,,E. Valencia
53,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,diogo-barbosa,Diogo Barbosa,70916,Diogo Barbosa Mendanha,FOR,False,0,356,2,6,,D. Barbosa
54,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,0,0,0,bruno-henrique,Bruno Henrique,70944,Bruno Henrique Corsini,INT,False,0,285,4,7,,B. Henrique
55,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,0,0,0,jean-carlos,Jean Carlos,70958,Jean Carlos Vicente,JUV,False,0,286,4,6,,J. Carlos
56,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2,0,0,0,payet,Payet,70984,Florent Dimitri Payet,VAS,False,0,267,4,8,,Payet
57,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,luiz-gustavo,Luiz Gustavo,71536,Luiz Gustavo Dias,SAO,False,0,276,4,9,,L. Gustavo
58,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,fernando-miguel,Fernando Miguel,71571,Fernando Miguel Kaufmann,CEA,False,0,354,1,3,,F. Miguel
59,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,0,0,0,weverton,Weverton,71631,Weverton Pereira da Silva,PAL,False,0,275,1,5,,Weverton
60,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,raul-caceres,Raúl Cáceres,71680,Raúl Alejandro Cáceres Bogado,VIT,False,0,287,2,3,,R. Cáceres
61,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,5,0,0,0,gustavo-gomez,Gustavo Gómez,71684,Gustavo Raúl Gómez Portillo,PAL,False,0,275,3,11,,G. Gómez
62,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,santiago-arias,Santiago Arias,71701,Santiago Arias Naranjo,BAH,False,0,265,2,8,,S. Arias
63,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,cuellar,Cuéllar,71709,Gustavo Leonardo Cuellar Gallego,GRE,False,0,284,4,6,,Cuéllar
64,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,tiago-volpi,Tiago Volpi,72018,Tiago Luis Volpi,GRE,False,0,284,1,8,,T. Volpi
65,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,thomazella,Thomazella,72279,Carlos Eduardo Lecciolle Thomazella,MIR,False,0,2305,1,2,,Thomazella
66,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,everson,Everson,72294,Everson Felipe Marques Pires,CAM,False,0,282,1,12,,Everson
67,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,luiz-otavio,Luiz Otávio,72359,Luiz Otávio Anacleto Leandro,CEA,False,0,354,3,4,,L. Otávio
68,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,0,0,0,bernard,Bernard,72460,Bernard Anício Caldeira Duarte,CAM,False,0,282,4,7,,Bernard
69,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,0,0,0,alex-telles,Alex Telles,72493,Alex Nicolao Telles,BOT,False,0,263,2,12,,A. Telles
70,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,5,0,0,0,pedro-henrique,Pedro Henrique,72583,Pedro Henrique Konzen Medina da Silva,CEA,False,0,354,5,7,,P. Henrique
71,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,0,0,0,vitor-hugo,Vitor Hugo,72605,Vitor Hugo Franchescoli de Souza,CAM,False,0,282,3,5,,V. Hugo
72,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,0,0,0,wilker-angel,Wilker Ángel,72801,Wílker José Ángel Romero,JUV,False,0,286,3,5,,W. Ángel
73,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,gustavo-quinteros,Gustavo Quinteros,72864,Gustavo Domingo Quinteros Desábato,GRE,False,0,284,6,7,,G. Quinteros
74,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,mercado,Mercado,72951,Gabriel Iván Mercado,INT,False,0,285,3,6,,Mercado
75,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,daniel-borges,Daniel Borges,73318,Daniel Fortunato Borges,MIR,False,0,2305,2,2,,D. Borges
76,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2,0,0,0,samuel-xavier,Samuel Xavier,73384,Samuel Xavier Brito,FLU,False,0,266,2,9,,S. Xavier
77,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,gabriel,Gabriel,73515,Gabriel Santana Pinto,MIR,False,0,2305,4,5,,Gabriel
78,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,rincon,Rincón,74187,Tomás Eduardo Rincón Hernández,SAN,False,0,277,4,5,,Rincón
79,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,0,0,0,carrillo,Carrillo,77485,André Martín Carrillo Díaz,COR,False,0,264,4,8,,Carrillo
80,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,cedric-soares,Cédric Soares,77656,Cédric Ricardo Alves Soares,SAO,False,0,276,2,8,,C. Soares
81,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,sergio-oliveira,Sérgio Oliveira,77664,Sérgio Miguel Relvas de Oliveira,SPT,False,0,292,4,8,,S. Oliveira
82,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,0,0,0,joao-schmidt,João Schmidt,77777,João Felipe Schmidt Urbano,SAN,False,0,277,4,6,,J. Schmidt
83,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,everaldo,Everaldo,78117,Everaldo Stum,FLU,False,0,266,5,6,,Everaldo
84,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,0,0,0,gustavo-henrique,Gustavo Henrique,78248,Gustavo Henrique Vernes,COR,False,0,264,3,7,,G. Henrique
85,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,0,0,0,rene,Renê,78445,Renê Rodrigues Martins,FLU,False,0,266,2,6,,Renê
86,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,0,0,0,gabriel,Gabriel,78605,Gabriel Girotto Franco,RBB,False,0,280,4,5,,Gabriel
87,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,reinaldo,Reinaldo,78850,Reinaldo Manoel da Silva,MIR,False,0,2305,2,9,,Reinaldo
88,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,richard,Richard,78851,Richard de Oliveira Costa,CEA,False,0,354,1,5,,Richard
89,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,thiago-santos,Thiago Santos,78855,Thiago dos Santos,FLU,False,0,266,3,5,,T. Santos
90,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,alex-muralha,Alex Muralha,79066,Alex Roberto Santana Rafael,MIR,False,0,2305,1,3,,A. Muralha
91,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,bruno-ferreira,Bruno Ferreira,79266,Bruno Ferreira Ventura Diniz - de Lins,CEA,False,0,354,1,4,,B. Ferreira
92,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,0,0,0,roger-machado,Roger Machado,79437,Roger Machado Marques,INT,False,0,285,6,10,,R. Machado
93,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,0,0,0,cano,Cano,79631,Germán Ezequiel Cano,FLU,False,0,266,5,13,,Cano
94,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,lucas-silva,Lucas Silva,79701,Lucas Silva Borges,CRU,False,0,283,4,6,,L. Silva
95,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,antonio-carlos,Antônio Carlos,79702,Antônio Carlos Cunha Capocasali Júnior,SPT,False,0,292,3,4,,A. Carlos
96,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,ze-roberto,Zé Roberto,80076,José Roberto Assunção de Araújo Filho,SPT,False,0,292,5,6,,Z. Roberto
97,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,jadson,Jadson,80129,Jadson Alves dos Santos,JUV,False,0,286,4,6,,Jadson
98,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,yago-pikachu,Yago Pikachu,80196,Glaybson Yago Souza Lisboa,FOR,False,0,356,4,7,,Y. Pikachu
99,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,rafa-silva,Rafa Silva,80225,Rafael da Silva,MIR,False,0,2305,5,4,,R. Silva
100,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,luciano,Luciano,80287,Luciano da Rocha Neves,SAO,False,0,276,5,12,,Luciano
101,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2,0,0,0,gilberto,Gilberto,80313,Gilberto Moraes Júnior,BAH,False,0,265,2,6,,Gilberto
102,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,pol-fernandez,Pol Fernández,80544,Guillermo Matías Fernández,FOR,False,0,356,4,8,,P. Fernández
103,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,wendell,Wendell,80570,Wendell Nascimento Borges,SAO,False,0,276,2,11,,Wendell
