,atletas.foto,atletas.variacao_num,atletas.entrou_em_campo,atletas.atleta_id,atletas.clube_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.rodada_id,atletas.pontos_num,atletas.preco_num,atletas.nome,atletas.status_id,atletas.slug,atletas.media_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.apelido,atletas.minimo_para_valorizar,CA,DS,FC,FF,FS,I,FD,G,SG,DE,GS,A,DP,V,PS,FT,PC,PP,CV,GC
72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,False,72801,286,3,JUV,4,0.0,4.22,Wílker José Ángel Romero,6,wilker-angel,-0.3,1,W. Ángel,Wilker Ángel,,,,1.0,,,,,,,,,,,,,,,,,
73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,False,72951,285,3,INT,4,0.0,6.0,Gabriel Iván Mercado,6,mercado,0.0,0,Mercado,Mercado,,,,,,,,,,,,,,,,,,,,,
74,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,3.72,True,73318,2305,2,MIR,4,16.2,5.5,Daniel Fortunato Borges,7,daniel-borges,5.77,3,D. Borges,Daniel Borges,,1.0,2.0,4.0,,1.0,,,2.0,,,,,,,,,,,,
75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,-1.12,True,73384,266,2,FLU,4,5.2,10.79,Samuel Xavier Brito,7,samuel-xavier,8.0,3,S. Xavier,Samuel Xavier,,,3.0,4.0,,3.0,,1.0,1.0,2.0,,,,,,,,,,,
76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,-1.18,True,73515,2305,4,MIR,4,1.0,6.22,Gabriel Santana Pinto,2,gabriel,4.7,3,Gabriel,Gabriel,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,
77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.19,True,74187,277,4,SAN,4,2.3,5.19,Tomás Eduardo Rincón Hernández,6,rincon,2.3,1,Rincón,Rincón,,,1.0,,1.0,,,,,,,,,,,,,,,,
78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,-0.67,True,77485,264,4,COR,4,1.2,6.7,André Martín Carrillo Díaz,7,carrillo,2.07,3,Carrillo,Carrillo,,,5.0,7.0,1.0,,,,,,,,,,,,,,,,
79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,-0.63,True,77656,276,2,SAO,4,3.5,9.32,Cédric Ricardo Alves Soares,7,cedric-soares,5.83,3,C. Soares,Cédric Soares,,,4.0,,,3.0,,,,1.0,,,1.0,,,,,,,,
80,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,77664,292,4,SPT,4,0.0,9.72,Sérgio Miguel Relvas de Oliveira,2,sergio-oliveira,6.73,3,S. Oliveira,Sérgio Oliveira,,1.0,10.0,7.0,2.0,5.0,,1.0,,,,,,,,,1.0,,,,
81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.26,True,77777,277,4,SAN,4,4.7,5.58,João Felipe Schmidt Urbano,7,joao-schmidt,2.7,4,J. Schmidt,João Schmidt,,2.0,9.0,10.0,1.0,3.0,,,,,,,,,,,,,,,
82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,-0.74,True,78117,266,5,FLU,4,-0.3,3.12,Everaldo Stum,6,everaldo,0.0,4,Everaldo,Everaldo,,,1.0,5.0,,,,,,,,,,,,,,,,,
83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.26,True,78248,264,3,COR,4,3.2,7.26,Gustavo Henrique Vernes,7,gustavo-henrique,3.2,1,G. Henrique,Gustavo Henrique,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3.49,True,78445,266,2,FLU,4,20.5,10.76,Renê Rodrigues Martins,7,rene,8.65,4,Renê,Renê,,,11.0,3.0,,2.0,,,1.0,2.0,,,,,,,,,,,
85,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,False,78605,280,4,RBB,4,0.0,5.77,Gabriel Girotto Franco,7,gabriel,3.9,3,Gabriel,Gabriel,,,8.0,6.0,,3.0,,,,,,,,,,,,,,,
86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,3.29,True,78850,2305,2,MIR,4,17.4,8.03,Reinaldo Manoel da Silva,2,reinaldo,3.68,4,Reinaldo,Reinaldo,,2.0,2.0,4.0,,1.0,,2.0,2.0,,,,,,,,,,1.0,,
87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,78851,354,1,CEA,4,0.0,5.0,Richard de Oliveira Costa,6,richard,0.0,0,Richard,Richard,,,,,,,,,,,,,,,,,,,,,
88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.36,True,78855,266,3,FLU,4,4.7,6.74,Thiago dos Santos,6,thiago-santos,5.1,2,T. Santos,Thiago Santos,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,
89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.31,True,79066,2305,1,MIR,4,6.8,3.0,Alex Roberto Santana Rafael,7,alex-muralha,1.68,4,A. Muralha,Alex Muralha,,,,,,,,,,,9.0,5.0,,,,,,,,,
90,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,79266,354,1,CEA,4,0.0,5.49,Bruno Ferreira Ventura Diniz - de Lins,6,bruno-ferreira,4.4,3,B. Ferreira,Bruno Ferreira,,1.0,,1.0,,1.0,,,,1.0,10.0,4.0,,,,,,,,,
91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,-0.7,True,79437,285,6,INT,4,3.1,9.87,Roger Machado Marques,7,roger-machado,5.61,4,R. Machado,Roger Machado,,,,,,,,,,,,,,,1.0,,,,,,
92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,-0.88,True,79631,266,5,FLU,4,2.1,8.39,Germán Ezequiel Cano,7,cano,1.57,4,Cano,Cano,,1.0,,4.0,7.0,6.0,1.0,,,,,,,,,,,,,,
93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.5,True,79701,283,4,CRU,4,13.2,7.48,Lucas Silva Borges,7,lucas-silva,5.1,3,L. Silva,Lucas Silva,,,2.0,4.0,1.0,3.0,,1.0,,,,,2.0,,,,,,,,
94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,79702,292,3,SPT,4,0.0,4.0,Antônio Carlos Cunha Capocasali Júnior,6,antonio-carlos,0.0,0,A. Carlos,Antônio Carlos,,,,,,,,,,,,,,,,,,,,,
95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,80076,292,5,SPT,4,0.0,6.0,José Roberto Assunção de Araújo Filho,6,ze-roberto,0.0,0,Z. Roberto,Zé Roberto,,,,,,,,,,,,,,,,,,,,,
96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,-0.13,True,80129,286,4,JUV,4,4.9,5.88,Jadson Alves dos Santos,7,jadson,3.63,4,Jadson,Jadson,,1.0,8.0,5.0,1.0,6.0,,1.0,,,,,,,,,,,,,
97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,-0.73,True,80196,356,4,FOR,4,0.0,6.02,Glaybson Yago Souza Lisboa,6,yago-pikachu,2.47,4,Y. Pikachu,Yago Pikachu,,,5.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,
98,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,False,80225,2305,5,MIR,4,0.0,4.0,Rafael da Silva,3,rafa-silva,0.0,0,R. Silva,Rafa Silva,,,,,,,,,,,,,,,,,,,,,
99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,-0.86,True,80287,276,5,SAO,4,1.3,7.93,Luciano da Rocha Neves,7,luciano,1.8,4,Luciano,Luciano,,,1.0,3.0,3.0,4.0,,1.0,,,,,,,,1.0,,,,,
100,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,-0.65,True,80313,265,2,BAH,4,1.2,7.52,Gilberto Moraes Júnior,2,gilberto,4.82,4,Gilberto,Gilberto,,1.0,7.0,4.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,
101,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1.4,True,80544,356,4,FOR,4,7.9,8.28,Guillermo Matías Fernández,7,pol-fernandez,4.07,3,P. Fernández,Pol Fernández,,1.0,2.0,5.0,,1.0,,1.0,,,,,2.0,,,,,,,,
102,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,-0.75,True,80570,276,2,SAO,4,1.7,9.7,Wendell Nascimento Borges,6,wendell,4.2,4,Wendell,Wendell,,,3.0,4.0,,7.0,,,,2.0,,,,,,,,,,,
103,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.53,True,80583,292,4,SPT,4,5.5,6.31,Lucas Rafael Araújo Lima,7,lucas-lima,3.1,4,L. Lima,Lucas Lima,,2.0,2.0,8.0,1.0,9.0,1.0,3.0,,,,,1.0,,,,,,,,
104,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,False,81091,267,4,VAS,4,0.0,5.32,Jair Rodrigues Júnior,6,jair,1.77,3,Jair,Jair,,2.0,4.0,4.0,,5.0,,,,,,,,,,,,,,,
105,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,81121,354,4,CEA,4,0.0,6.05,Lucas Andrés Mugni,7,lucas-mugni,4.5,2,L. Mugni,Lucas Mugni,,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,
106,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,False,81150,275,2,PAL,4,0.0,9.38,Mayke Rocha de Oliveira,5,mayke,8.1,1,Mayke,Mayke,,1.0,3.0,3.0,,1.0,,,,1.0,,,,,,,,,,,
107,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,81401,292,5,SPT,4,0.0,8.0,Gonçalo Mendes Paciência,6,goncalo-paciencia,0.0,0,G. Paciência,Gonçalo Paciência,,,,,,,,,,,,,,,,,,,,,
108,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,-0.53,True,81845,276,4,SAO,4,1.6,5.45,Alisson Euler de Freitas Castro,7,alisson,1.4,4,Alisson,Alisson,,1.0,2.0,4.0,2.0,4.0,,1.0,,,,,,,,,,,,,
109,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,-0.36,True,81881,356,1,FOR,4,5.8,10.64,João Ricardo Riedi,7,joao-ricardo,5.65,4,J. Ricardo,João Ricardo,,,,,,,,,,2.0,12.0,3.0,,,,,,,,,
110,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,False,81952,287,4,VIT,4,0.0,3.73,Willian Osmar de Oliveira Silva,2,willian-oliveira,1.07,3,W. Oliveira,Willian Oliveira,,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,
111,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,False,82407,2305,4,MIR,4,0.0,5.34,Francisco Hyun-Sol Kim,6,chico-kim,5.9,1,C. Kim,Chico Kim,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
112,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,False,82455,277,4,SAN,4,0.0,8.0,José Rafael Vivian,6,ze-rafael,0.0,0,Z. Rafael,Zé Rafael,,,,,,,,,,,,,,,,,,,,,
113,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,False,82463,266,4,FLU,4,0.0,7.0,Otávio Henrique Passos Santos,5,otavio,0.0,0,Otávio,Otávio,,,,,,,,,,,,,,,,,,,,,
114,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.11,True,82627,262,5,FLA,4,4.6,8.75,Luiz de Araújo Guimarães Neto,6,luiz-araujo,4.47,4,L. Araújo,Luiz Araújo,,,5.0,,4.0,2.0,,1.0,,,,,1.0,,,,,,,,
115,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,False,82628,356,2,FOR,4,0.0,9.99,Guilherme de Jesus da Silva,5,tinga,14.5,1,Tinga,Tinga,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
116,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,False,82766,287,4,VIT,4,0.0,8.06,Wellington Soares da Silva,6,wellington-rato,4.5,2,W. Rato,Wellington Rato,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
117,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,False,82775,2305,2,MIR,4,0.0,9.31,Lucas Ramon Batista Silva,2,lucas-ramon,10.3,3,L. Ramon,Lucas Ramon,,,10.0,3.0,1.0,6.0,,,1.0,,,,1.0,,,,,,,,
118,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,83048,292,3,SPT,4,0.0,5.0,Rafael Thyere de Albuquerque Marques,5,rafael-thyere,0.0,0,R. Thyere,Rafael Thyere,,,,,,,,,,,,,,,,,,,,,
119,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,83252,354,4,CEA,4,0.0,3.0,Jorge Eduardo Recalde Ramírez,6,recalde,0.0,0,Recalde,Recalde,,,,,,,,,,,,,,,,,,,,,
120,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,-0.73,True,83257,283,5,CRU,4,0.0,7.65,Gabriel Barbosa Almeida,6,gabriel,3.23,3,Gabriel,Gabriel,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,
121,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,False,83276,277,5,SAN,4,0.0,4.0,Julio César Furch,6,julio-furch,0.0,0,J. Furch,Julio Furch,,,,,,,,,,,,,,,,,,,,,
122,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,-0.23,True,83528,262,3,FLA,4,5.5,9.56,Leonardo Pereira,2,leo-pereira,4.68,4,L. Pereira,Léo Pereira,,,,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,
123,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,False,83786,287,3,VIT,4,0.0,4.47,Hueglo dos Santos Neris,6,neris,1.1,1,Neris,Neris,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,
124,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,-0.77,True,83817,2305,5,MIR,4,0.0,6.06,Clayson Henrique da Silva Vieira,7,clayson,2.15,4,Clayson,Clayson,,2.0,1.0,4.0,1.0,7.0,2.0,1.0,,,,,1.0,,,,,,,,
125,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,-0.72,True,84042,277,5,SAN,4,2.1,9.09,Francisco das Chagas Soares dos Santos Meireles,7,tiquinho-soares,3.0,4,T. Soares,Tiquinho Soares,,1.0,3.0,6.0,2.0,5.0,,1.0,,,,,1.0,,,,,,,,
126,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,False,84094,286,1,JUV,4,0.0,1.0,Eudes Ruan de Souza Carneiro,6,ruan-carneiro,0.0,0,R. Carneiro,Ruan Carneiro,,,,,,,,,,,,,,,,,,,,,
127,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.84,True,84263,284,3,GRE,4,7.2,5.12,Jemerson de Jesus Nascimento,7,jemerson,2.27,4,Jemerson,Jemerson,,1.0,6.0,8.0,,1.0,,,,,,,,,,,1.0,,,,
128,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,84428,354,4,CEA,4,0.0,5.59,Fernando Pereira do Nascimento,7,fernando-sobral,2.53,3,F. Sobral,Fernando Sobral,,1.0,5.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
129,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,84523,292,5,SPT,4,0.0,3.47,José Romário Silva de Souza,6,romarinho,0.0,1,Romarinho,Romarinho,,,,,,,,,,,,,,,,,,,,,
130,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1.23,True,84558,283,4,CRU,4,8.9,7.79,Lucas Daniel Romero,7,lucas-romero,4.75,4,L. Romero,Lucas Romero,,2.0,8.0,4.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,
131,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,False,84674,275,4,PAL,4,0.0,7.41,Lucas Evangelista Santana de Oliveira,6,lucas-evangelista,3.15,2,L. Evangelista,Lucas Evangelista,,,2.0,3.0,,6.0,,1.0,,,,,,,,,,,,,
132,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,False,84816,262,2,FLA,4,0.0,5.0,Guillermo Varela Olivera,6,varela,0.0,0,Varela,Varela,,,,,,,,,,,,,,,,,,,,,
133,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,False,84847,277,3,SAN,4,0.0,6.0,Luan Peres Petroni,6,luan-peres,0.0,0,L. Peres,Luan Peres,,,,,,,,,,,,,,,,,,,,,
134,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,-0.46,True,85004,265,1,BAH,4,0.9,5.54,Marcos Felipe de Freitas Monteiro,7,marcos-felipe,0.9,1,M. Felipe,Marcos Felipe,,,,,,,,,,,3.0,3.0,,,,,,,,,
135,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,-0.72,True,85034,285,4,INT,4,0.8,6.28,Óscar David Romero Villamayor,6,oscar-romero,3.2,3,Ã. Romero,Óscar Romero,,,1.0,1.0,3.0,2.0,,,,,,,1.0,,,,,,,,
136,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,-1.13,True,85048,264,5,COR,4,2.7,16.04,Memphis Depay,7,memphis-depay,6.87,3,M. Depay,Memphis Depay,,1.0,3.0,1.0,,4.0,,2.0,1.0,,,,1.0,,,,,,,,
137,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.62,True,85403,2305,4,MIR,4,9.0,6.41,Daniel de Oliveira Sertanejo,7,danielzinho,5.4,4,Danielzinho,Danielzinho,,,5.0,4.0,2.0,7.0,,1.0,,,,,1.0,,,1.0,1.0,,,,
138,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,False,85425,277,1,SAN,4,0.0,6.19,João Paulo Silva Martins,6,joao-paulo,-1.0,0,J. Paulo,João Paulo,,1.0,,,,,,,,,,,,,,,,,,,
139,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,False,85465,264,4,COR,4,0.0,5.33,Alex Paulo Menezes Santana,6,alex-santana,1.2,1,A. Santana,Alex Santana,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,
140,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,-0.1,True,85856,287,4,VIT,4,2.7,3.42,Ricardo Ryller Ribeiro Lino Silva,2,ricardo-ryller,1.8,4,R. Ryller,Ricardo Ryller,,1.0,5.0,5.0,,2.0,,1.0,,,,,,,,,,,,,
141,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,85930,354,5,CEA,4,0.0,5.95,Aylon Darwin Tavella,7,aylon,4.7,3,Aylon,Aylon,,,3.0,4.0,1.0,4.0,,,1.0,,,,,,,,,,,,
142,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,85931,292,4,SPT,4,0.0,5.0,Hyoran Kaue Dalmoro,6,hyoran,0.0,0,Hyoran,Hyoran,,,,,,,,,,,,,,,,,,,,,
143,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,False,86292,283,5,CRU,4,0.0,5.62,Yannick Bolasie,6,bolasie,-0.3,1,Bolasie,Bolasie,,,,1.0,,,,,,,,,,,,,,,,,
144,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,False,86410,267,2,VAS,4,0.0,4.0,Victor Luis Chuab Zamblauskas,6,victor-luis,0.0,0,V. Luis,Victor Luis,,,,,,,,,,,,,,,,,,,,,
145,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,False,86485,266,5,FLU,4,0.0,6.81,Marcos da Silva França,6,keno,2.6,3,Keno,Keno,,,1.0,2.0,4.0,5.0,,1.0,,,,,,,,,,,,,
146,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,False,86508,276,1,SAO,4,0.0,5.0,Jandrei Chitolina Carniel,6,jandrei,0.0,0,Jandrei,Jandrei,,,,,,,,,,,,,,,,,,,,,
147,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,86536,354,4,CEA,4,0.0,4.0,Richardson Fernandes dos Santos,5,richardson,0.0,0,Richardson,Richardson,,,,,,,,,,,,,,,,,,,,,
148,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,False,86686,267,4,VAS,4,0.0,5.23,Danilo das Neves Pinheiro,2,tche-tche,1.17,3,T. Tchê,Tchê Tchê,,,1.0,,,4.0,,,,,,,,,,,,,,,
149,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,-1.52,True,86757,262,5,FLA,4,2.3,8.94,Everton Sousa Soares,6,everton,2.95,4,Everton,Everton,,,2.0,2.0,4.0,,,1.0,,,,,1.0,,,,,,,,
150,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.44,True,86766,356,4,FOR,4,4.0,5.33,Matheus Rossetto,7,matheus-rossetto,2.75,2,M. Rossetto,Matheus Rossetto,,,3.0,,,2.0,,,,,,,,,,,,,,,
151,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,False,86777,263,4,BOT,4,0.0,6.0,Danilo Barbosa da Silva,6,danilo-barbosa,0.0,0,D. Barbosa,Danilo Barbosa,,,,,,,,,,,,,,,,,,,,,
152,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,False,86820,286,2,JUV,4,0.0,3.68,Reginaldo Lopes de Jesus,6,reginaldo,2.5,2,Reginaldo,Reginaldo,,,,,,,,,,1.0,,,,,,,,,,,
