atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Juninho Capixaba,J. Capixaba,94968,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,18,7.31,Luis Antônio da Rocha Júnior,5.7,2,13.21,22,juninho-capixaba,7,-0.18,2.0,9.0,,,,35.0,36.0,3.0,10.0,25.0,2.0,3.0,,,2.0,,,,7.0,
Gabriel Taliari,G. Taliari,95131,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,5.7,Gabriel Pereira Taliari,10.2,5,10.06,22,gabriel-taliari,7,1.17,,,,,,5.0,14.0,4.0,9.0,20.0,,4.0,,,3.0,,,,,
Marcinho,Marcinho,95332,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,19,3.21,Márcio Antônio de Sousa Júnior,2.0,5,4.37,22,marcinho,7,-0.78,1.0,,,,,16.0,8.0,5.0,7.0,14.0,,2.0,,,3.0,,,,,
Cassierra,Cassierra,95362,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,17,2.19,Zander Mateo Casierra Cabezas,0.0,5,5.31,22,cassierra,7,-0.47,1.0,1.0,,,,2.0,10.0,5.0,6.0,8.0,1.0,2.0,,,4.0,,,,,
Igor Vinícius,I. Vinícius,95466,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,13,5.82,Igor Vinícius de Souza,0.0,2,9.33,22,igor-vinicius,5,0.0,1.0,4.0,,,,33.0,14.0,2.0,,14.0,,,,,,,,,4.0,
Gustavo Cazonatti,G. Cazonatti,95541,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,2.55,Gustavo Cazonatti,5.1,4,3.88,22,gustavo-cazonatti,6,1.16,,,,,,2.0,2.0,1.0,,3.0,,,,,,,,,,
Raniele,Raniele,95556,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,18,4.23,Raniele Almeida Melo,3.5,4,7.8,22,raniele,7,-0.49,,5.0,,,,38.0,29.0,1.0,8.0,29.0,1.0,1.0,,,1.0,,,,,
Artur,Artur,95799,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,16,5.52,Artur Victor Guimarães,0.0,5,8.98,22,artur,2,0.0,2.0,1.0,,,,14.0,7.0,13.0,12.0,21.0,,3.0,,,1.0,,,1.0,,
Daniel Fuzato,D. Fuzato,95936,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Daniel Cerântula Fuzato,0.0,1,2.0,22,daniel-fuzato,6,0.0,,,,,,,,,,,,,,,,,,,,
Charles,Charles,96342,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,3,1.03,Charles Rigon Mattos,0.0,4,3.53,22,charles,6,0.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,
Renan Lodi,R. Lodi,96591,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,19,4.84,Renan Augusto Lodi dos Santos,0.0,2,9.52,22,renan-lodi,7,0.0,2.0,3.0,1.0,,,24.0,33.0,5.0,13.0,44.0,1.0,,,,6.0,,,1.0,4.0,
Matheus Pereira,M. Pereira,96610,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,19,6.76,Matheus Fellipe Costa Pereira,2.2,4,13.8,22,matheus-pereira,7,-1.86,2.0,9.0,,,,20.0,35.0,10.0,23.0,72.0,,5.0,,,5.0,,,2.0,,
Allan,Allan,96652,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,16,1.04,Allan Rodrigues de Souza,3.9,4,3.26,22,allan,7,0.41,,4.0,1.0,,,13.0,17.0,2.0,3.0,9.0,,,,,,,,,,
Camutanga,Camutanga,96793,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,7,3.95,Cleidson Andrade de Souza Silva,0.0,3,6.71,22,camutanga,5,0.0,,,,,,8.0,2.0,1.0,2.0,3.0,,,1.0,,,,,,3.0,
Emerson Royal,E. Royal,96870,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,5.48,Emerson Aparecido Leite de Souza Júnior,0.0,2,7.39,22,emerson-royal,6,0.0,1.0,,,,,16.0,9.0,1.0,1.0,3.0,,,,,1.0,,,,5.0,
Carlos Cuesta,C. Cuesta,97095,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,10,2.18,Carlos Eccehomo Cuesta Figueroa,7.0,3,6.04,22,carlos-cuesta,2,1.08,1.0,1.0,1.0,,,7.0,13.0,,2.0,5.0,1.0,,1.0,,,,,,2.0,
Gabriel Rojas,G. Rojas,97101,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,3.85,Gabriel Hernán Rojas,0.5,2,6.83,22,gabriel-rojas,7,-1.38,,,,,,7.0,7.0,,,4.0,,,,,,,,,1.0,
Villasanti,Villasanti,97145,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,2.3,Mathías Adalberto Villasanti Rolón,3.4,4,6.99,22,villasanti,7,0.13,,1.0,,,,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,
Alesson,Alesson,97321,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,17,4.92,Alesson dos Santos Batista,1.5,5,8.3,22,alesson,2,-0.99,3.0,1.0,,,,26.0,14.0,12.0,7.0,25.0,1.0,,,,7.0,,,,,
Rogério Ceni,R. Ceni,97341,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,21,5.46,Rogério Mücke Ceni,5.96,6,10.61,22,rogerio-ceni,7,-0.08,,,,,,,,,,,,,,,,,,,,7.0
Victor Caetano,V. Caetano,97432,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8,1.6,Victor Henrique Carvalho Caetano,0.0,3,3.19,22,victor-caetano,5,0.0,,2.0,,,,11.0,7.0,,,1.0,,,,,1.0,,,,,
Gustavo Mosquito,G. Mosquito,97450,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,1.65,Gustavo Henric da Silva,0.0,5,4.99,22,gustavo-mosquito,6,0.0,,,,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,
João Victor,J. Victor,97460,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,19,2.59,João Victor Carroll Santana - Caroll,2.7,3,4.9,22,joao-victor,7,-1.25,1.0,1.0,,,,21.0,11.0,2.0,2.0,6.0,,1.0,1.0,,1.0,,,,1.0,
Marçal,Marçal,97468,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,5,2.62,Fernando Marçal de Oliveira,-3.0,2,5.85,22,marcal,3,-0.88,,1.0,1.0,,,4.0,7.0,2.0,1.0,,,,,,,,,,2.0,
Shaylon,Shaylon,97520,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,15,1.63,Shaylon Kallyson Cardozo - Cardoso,-1.1,4,3.48,22,shaylon,2,-0.47,,1.0,,,,11.0,14.0,2.0,2.0,2.0,,1.0,,,,,,,,
Félix Torres,F. Torres,97642,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,16,3.69,Félix Eduardo Torres Caicedo,8.5,3,5.55,22,felix-torres,6,1.11,,3.0,,,,20.0,13.0,1.0,5.0,6.0,,1.0,,,1.0,,,,4.0,
Thiago Couto,T. Couto,97645,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Thiago Couto Wenceslau,0.0,1,3.0,22,thiago-couto,6,0.0,,,,,,,,,,,,,,,,,,,,
Murilo,Murilo,97653,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,19,3.55,Murilo Cerqueira Paim,5.7,3,7.19,22,murilo,7,0.01,1.0,2.0,1.0,,,15.0,27.0,5.0,3.0,3.0,,1.0,,,,,,,7.0,
Marcelinho,Marcelinho,97795,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,18,5.1,Marcelo Rodrigues Souza,0.0,2,5.98,22,marcelinho,7,0.0,1.0,2.0,,,,19.0,7.0,6.0,10.0,27.0,1.0,2.0,,,1.0,,,,3.0,
Erick,Erick,97810,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,17,4.29,Erick de Arruda Serafim,1.3,5,7.98,22,erick,7,-0.23,4.0,1.0,,,,4.0,5.0,6.0,8.0,34.0,1.0,2.0,,,1.0,,,,,
Léo Ortiz,L. Ortiz,97867,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,17,4.28,Leonardo Rech Ortiz,7.0,3,9.41,22,leo-ortiz,7,0.29,,,,,,13.0,12.0,,1.0,4.0,2.0,1.0,,,1.0,,,,8.0,
Iago,Iago,97868,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,4,2.2,Iago Amaral Borduchi,0.0,2,4.5,22,iago,6,0.0,,,,,,1.0,4.0,,,1.0,1.0,,,,,,,,1.0,
Jacy,Jacy,97878,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,19,3.92,Jacy Maranhão Oliveira,1.9,3,5.36,22,jacy,2,0.12,,2.0,1.0,,,28.0,13.0,,6.0,18.0,,1.0,,,1.0,,,,4.0,
Matheus Bahia,M. Bahia,97899,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,14,4.32,Matheus Bahia Santos,7.4,2,7.54,22,matheus-bahia,7,0.33,1.0,2.0,,,,22.0,16.0,1.0,1.0,15.0,,,,,2.0,,,,4.0,
Vitão,Vitão,97900,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,2.37,Vitor Eduardo da Silva Matos,0.0,3,6.62,22,vitao,6,0.0,,2.0,,,,2.0,6.0,,2.0,1.0,,,,,,,,,4.0,
Matheus Aurélio,M. Aurélio,97905,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,1.7,Matheus Aurélio Palhares Guimarães,0.0,1,2.61,22,matheus-aurelio,6,0.0,,1.0,,8.0,,,,,,,,,,6.0,,,,,,
Lucas Silva,L. Silva,97911,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,-0.17,Lucas Rodrigues da Silva,0.0,5,2.8,22,lucas-silva,6,0.0,,1.0,,,,,,,,1.0,,,,,,,,,,
Erick,Erick,98022,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,15,3.71,Erick Luis Conrado de Carvalho,0.0,4,6.04,22,erick,6,0.0,,5.0,,,,21.0,19.0,2.0,4.0,15.0,2.0,2.0,,,1.0,,,,,
Jáderson,Jáderson,98224,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,11,0.85,Jaderson Flores dos Reis,-0.3,4,2.44,22,jaderson,6,-0.2,,,,,,4.0,3.0,,1.0,7.0,,,,,,,,,,
Pedro Raul,P. Raul,98225,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,9,1.18,Pedro Raul Garay da Silva,10.5,5,4.43,22,pedro-raul,7,1.8,,1.0,,,,2.0,8.0,,1.0,5.0,,1.0,,,3.0,,,,,
Gabriel Batista,G. Batista,98333,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Gabriel Batista de Souza,0.0,1,3.0,22,gabriel-batista,6,0.0,,,,,,,,,,,,,,,,,,,,
Negueba,Negueba,98384,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,8,5.23,Luiz Henrique Soares Firmino,0.0,5,8.57,22,negueba,5,0.0,,4.0,,,,15.0,5.0,3.0,6.0,17.0,,1.0,,,,,,,,
Kanu,Kanu,98484,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,0.83,Victor Hugo Soares dos Santos,0.0,3,3.68,22,kanu,6,0.0,,2.0,,,,,3.0,,,1.0,,,,,1.0,,,,1.0,
Jean Lucas,J. Lucas,98517,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,18,5.12,Jean Lucas de Souza Oliveira,3.5,4,9.37,22,jean-lucas,7,0.03,2.0,2.0,,,,36.0,30.0,3.0,10.0,17.0,1.0,2.0,,,1.0,,,,,
Maripán,Maripán,98617,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,4,1.92,Guillermo Alfonso Maripán Loaysa,4.7,3,4.74,22,maripan,7,0.4,,,,,,1.0,6.0,1.0,1.0,2.0,,,,,,,,,1.0,
Savarino,Savarino,98672,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,4.67,Jefferson David Savarino Quintero,3.0,4,9.02,22,savarino,7,0.11,2.0,2.0,,,,7.0,6.0,10.0,14.0,14.0,3.0,3.0,,,6.0,,,,,
Angileri,Angileri,98720,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,8,3.99,Fabrizio Germán Angileri - Fabricio,0.0,2,6.1,22,angileri,6,0.0,,3.0,,,,6.0,4.0,,2.0,5.0,,1.0,,,,,,,3.0,
Samuel Lino,S. Lino,98873,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,20,7.58,Samuel Dias Lino,7.4,5,11.7,22,samuel-lino,7,-0.36,7.0,2.0,,,,28.0,18.0,9.0,14.0,34.0,1.0,5.0,,,2.0,,,,,
Cuello,Cuello,98909,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,19,5.71,Tomás Esteban Cuello,1.4,5,8.78,22,cuello,7,-0.63,1.0,1.0,,,,30.0,16.0,7.0,18.0,30.0,4.0,2.0,,,14.0,,,,,
Elias,Elias,99034,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.8,Elias Lira Nogueira Júnior,1.8,2,3.41,22,elias,6,0.41,,1.0,,,,2.0,4.0,,,2.0,,,,,,,,,,
Puma Rodríguez,P. Rodríguez,99213,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,13,5.15,José Luis Rodríguez Bebanz,0.0,2,7.99,22,puma-rodriguez,6,0.0,4.0,3.0,,,,12.0,5.0,6.0,6.0,1.0,,2.0,,,1.0,,,,1.0,
De la Cruz,D. Cruz,99228,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,0.82,Diego Nicolás de la Cruz Arcosa,0.0,4,4.41,22,de-la-cruz,6,0.0,,3.0,,,,4.0,8.0,,2.0,12.0,,,,,,,,,,
Pochettino,Pochettino,99267,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,1.23,Tomás Pochettino,0.5,4,5.21,22,pochettino,6,-0.62,,,,,,,,2.0,1.0,1.0,,,,,,,,,,
Alexander Barboza,A. Barboza,99274,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,14,5.1,Alexander Nahuel Barboza Ullúa,9.7,3,10.94,22,alexander-barboza,7,0.79,2.0,5.0,1.0,,,29.0,26.0,5.0,6.0,,,1.0,,,,,,,3.0,
Luis Zubeldía,L. Zubeldía,99366,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,21,5.54,Luis Francisco Zubeldía,5.55,6,10.07,22,luis-zubeldia,7,-0.34,,,,,,,,,,,,,,,,,,,,9.0
Baralhas,Baralhas,99440,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,15,5.24,Gabriel Baralhas dos Santos,0.0,4,9.25,22,baralhas,7,0.0,2.0,4.0,,,,31.0,26.0,1.0,9.0,19.0,,2.0,,,,,,,,
Rossi,Rossi,99552,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,20,4.97,Agustín Daniel Rossi,6.3,1,8.96,22,rossi,7,0.28,,,,54.0,,,,,,2.0,,,,17.0,,,,,9.0,
Brenner,Brenner,99789,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,14,2.9,Brenner Souza da Silva,1.8,5,6.94,22,brenner,2,-0.13,,1.0,,,,8.0,4.0,5.0,7.0,11.0,2.0,1.0,,,3.0,,,,,
Arias,Arias,99815,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,17,7.97,Jhon Adolfo Arias Andrade,7.7,4,15.17,22,arias,7,-1.33,2.0,4.0,,,,45.0,20.0,8.0,13.0,27.0,1.0,4.0,,,4.0,,,,,
Paulinho,Paulinho,99818,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,6,3.42,Paulo Henrique Sampaio Filho,0.0,5,10.37,22,paulinho,5,0.0,,1.0,,,,1.0,1.0,,3.0,4.0,,2.0,,,1.0,,,,,
Igor Gomes,I. Gomes,100084,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,7,1.5,Igor Silveira Gomes,1.7,4,4.58,22,igor-gomes,6,-1.04,,1.0,,,,2.0,5.0,,,4.0,,1.0,,,,,,,,
Léo Andrade,L. Andrade,100342,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,4,2.95,Leonardo de Andrade Silva,0.0,3,4.79,22,leo-andrade,2,0.0,,1.0,,,,9.0,4.0,,,1.0,,,,,,,,,,
Krovinovic,Krovinovic,100596,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Filip Krovinović,0.0,4,5.0,22,krovinovic,6,0.0,,,,,,,,,,,,,,,,,,,,
Yuri Alberto,Y. Alberto,100652,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,17,4.1,Yuri Alberto Monteiro da Silva,0.0,5,10.58,22,yuri-alberto,5,0.0,2.0,2.0,,,,8.0,23.0,14.0,14.0,12.0,,3.0,,,13.0,,,,,
Fernando,Fernando,100695,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,9,4.89,Fernando dos Santos Pedro,0.0,5,5.37,22,fernando,6,0.0,1.0,,,,,8.0,6.0,3.0,3.0,8.0,1.0,2.0,,,2.0,,,,,
Matheus Henrique,M. Henrique,100742,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,20,1.88,Matheus Henrique de Souza,0.0,4,4.54,22,matheus-henrique,7,0.0,,3.0,,,,20.0,13.0,,5.0,23.0,,,,,,1.0,,,,
Tchamba,Tchamba,100804,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,14,2.08,Duplexe Tchamba Bangou,0.0,3,5.11,22,tchamba,5,0.0,,1.0,,,,15.0,8.0,1.0,3.0,5.0,,,2.0,,1.0,,,,2.0,
Ruan,Ruan,100842,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,18,3.18,Ruan Tressoldi Netto,3.0,3,5.44,22,ruan,7,-0.27,,7.0,,,,23.0,16.0,,2.0,14.0,,2.0,,,1.0,,,,2.0,
Luan Cândido,L. Cândido,100848,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,11,3.41,Luan Cândido de Almeida,0.0,2,5.15,22,luan-candido,7,0.0,2.0,1.0,1.0,,,7.0,8.0,2.0,4.0,4.0,,,,,2.0,,,1.0,3.0,
Vitinho,Vitinho,100898,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,16,5.2,Victor Alexander da Silva,5.1,2,9.8,22,vitinho,7,-0.66,2.0,3.0,,,,40.0,18.0,,2.0,14.0,1.0,,,,1.0,,,,2.0,
Nonato,Nonato,100987,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,9,2.6,Gustavo Nonato Santana,2.8,4,5.94,22,nonato,6,-0.04,1.0,4.0,,,,9.0,12.0,1.0,1.0,5.0,,1.0,,,,,,,,
Júnior Santos,J. Santos,101002,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,8,2.24,José Antonio dos Santos Júnior,0.0,5,4.55,22,junior-santos,5,0.0,,1.0,,,,3.0,4.0,3.0,1.0,7.0,,1.0,,,2.0,,,,,
Alef Manga,A. Manga,101254,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,22,4.8,Alef Mangueira Severino Pereira,4.2,5,8.35,22,alef-manga,6,0.04,3.0,1.0,,,,20.0,18.0,10.0,15.0,18.0,,5.0,,,19.0,,1.0,,,
Ferreira,Ferreira,101290,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,16,4.1,Aldemir dos Santos Ferreira,7.4,5,7.56,22,ferreira,2,0.87,,2.0,,,,11.0,6.0,5.0,8.0,17.0,,4.0,,,,,,,,
Ademir,Ademir,101314,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,21,2.35,Ademir da Silva Santos Júnior,2.0,5,5.59,22,ademir,3,-0.28,1.0,3.0,,,,12.0,16.0,6.0,6.0,25.0,,1.0,,,3.0,,,2.0,,
Guga,Guga,101319,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,12,3.01,Cláudio Rodrigues Gomes,0.0,2,5.55,22,guga,7,0.0,2.0,2.0,,,,10.0,7.0,,3.0,6.0,,,,,1.0,,,,2.0,
