atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Wendell,Wendell,80570,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,7.2,Wendell Nascimento Borges,0.0,2,9.79,6,wendell,6,0.0,,,,,,4.0,8.0,,1.0,,,,,,,,,,2.0,
André Luis,A. Luis,81005,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.5,André Luis Silva de Aguiar,1.5,5,5.1,6,andre-luis,6,0.1,,,,,,,,,,3.0,,,,,,,,,,
Jair,Jair,81091,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Jair Rodrigues Júnior,0.0,4,6.0,6,jair,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Mugni,L. Mugni,81121,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas Andrés Mugni,0.0,4,7.0,6,lucas-mugni,6,0.0,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mayke Rocha de Oliveira,0.0,2,4.67,6,mayke,6,0.0,,,,,,,1.0,,,3.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Jesse Ellis Lingard,0.0,5,6.0,6,lingard,6,0.0,,,,,,,,,,,,,,,,,,,,
Alisson,Alisson,81845,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,0.5,Alisson Euler de Freitas Castro,0.0,4,5.53,6,alisson,6,0.0,,,,,,,,,,1.0,,,,,,,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,2.86,Willian Osmar de Oliveira Silva,2.7,4,5.65,6,willian-oliveira,6,0.05,,,,,,9.0,6.0,,2.0,2.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco Hyun-Sol Kim,0.0,4,4.0,6,chico-kim,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,6.97,José Rafael Vivian,0.0,4,9.52,6,ze-rafael,5,0.0,1.0,1.0,,,,4.0,5.0,,3.0,4.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,1.6,Otávio Henrique Passos Santos,0.0,4,4.09,6,otavio,6,0.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,-0.15,Luiz de Araújo Guimarães Neto,-0.3,5,7.84,6,luiz-araujo,6,-1.05,,,,,,,1.0,,,,,,,,,,,,,
Tinga,Tinga,82628,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,3.17,Guilherme de Jesus da Silva,0.0,2,5.55,6,tinga,5,0.0,,,,,,8.0,1.0,,,2.0,,,,,,,,,,
Marcelo Rangel,M. Rangel,82730,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,6,3.15,Marcelo Rangel da Rosa,1.6,1,4.85,6,marcelo-rangel,7,-0.38,,,,23.0,,,,,,,,,,11.0,,,,,,
Lucas Ramon,L. Ramon,82775,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,3,8.9,Lucas Ramon Batista Silva,6.7,2,11.42,6,lucas-ramon,7,0.12,1.0,,,,,5.0,1.0,1.0,1.0,5.0,,,,,,,,,2.0,
Rafael Thyere,R. Thyere,83048,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,6,rafael-thyere,6,0.0,,,,,,,,,,,,,,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,6,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,5.75,Gabriel Barbosa Almeida,9.4,5,10.36,6,gabriel,7,1.98,,,,,,1.0,,,1.0,3.0,,1.0,,,3.0,,,,,
Yuri Lara,Y. Lara,83263,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,2.2,Yuri Lima Lara,0.0,4,4.65,6,yuri-lara,6,0.0,,,1.0,,,5.0,2.0,1.0,,3.0,,,,,,,,,,
Patrick,Patrick,83433,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,4,1.75,Patrick Bezerra do Nascimento,3.7,4,4.45,6,patrick,6,0.43,,,,,,3.0,1.0,,1.0,4.0,,,,,,,,,,
Léo Pereira,L. Pereira,83528,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,5.53,Leonardo Pereira,17.4,3,12.28,6,leo-pereira,7,2.7,,1.0,,,,3.0,7.0,1.0,,3.0,,1.0,,,,,,,2.0,
Neris,Neris,83786,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Hueglo dos Santos Neris,0.0,3,3.08,6,neris,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Tiquinho Soares,T. Soares,84042,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.2,Francisco das Chagas Soares dos Santos Meireles,1.2,5,6.79,6,tiquinho-soares,6,-0.21,,,,,,1.0,1.0,,,,,,,,,,,,,
Georgemy,Georgemy,84268,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,6,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,4.2,Bruno Ferreira Melo,8.0,2,6.03,6,bruno-melo,7,0.94,1.0,1.0,,,,4.0,2.0,,1.0,2.0,,,,,2.0,,,,2.0,
Fernando Sobral,F. Sobral,84428,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,1.5,Fernando Pereira do Nascimento,0.0,4,4.56,6,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,3.85,Lucas Daniel Romero,0.0,4,8.39,6,lucas-romero,5,0.0,2.0,1.0,,,,2.0,1.0,1.0,,5.0,,,,,,,,,,
Josué,Josué,84626,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,3.32,Josué Filipe Soares Pesqueira,1.2,4,5.2,6,josue,7,-1.47,2.0,,1.0,,,3.0,5.0,1.0,3.0,6.0,,,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,4,1.5,Lucas Evangelista Santana de Oliveira,1.0,4,5.76,6,lucas-evangelista,6,-0.4,1.0,,,,,,,,,2.0,,,,,,,,,,
Panagiotis,Panagiotis,84708,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Panagiotis Tachtsidis,0.0,4,3.0,6,panagiotis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,1.53,Jorge Luiz Frello Filho,4.0,4,10.93,6,jorginho,7,-0.47,,1.0,1.0,,,6.0,3.0,,,1.0,,,,,,,,,,
Varela,Varela,84816,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,5.32,Guillermo Varela Olivera,9.9,2,8.94,6,varela,7,1.28,1.0,1.0,,,,4.0,2.0,,,2.0,,,,,1.0,,,1.0,2.0,
Luan Peres,L. Peres,84847,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,5,0.42,Luan Peres Petroni,-2.9,3,3.1,6,luan-peres,3,-1.35,,,1.0,,,3.0,8.0,,,6.0,,,,,,,,,,
Memphis Depay,M. Depay,85048,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,5,2.64,Memphis Depay,9.3,5,11.38,6,memphis-depay,7,0.86,,,,,,1.0,3.0,1.0,2.0,4.0,,1.0,,,2.0,,,,,
Cantillo,Cantillo,85315,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Víctor Danilo Cantillo Jiménez,0.0,4,5.0,6,cantillo,6,0.0,,,,,,,,,,,,,,,,,,,,
Danielzinho,Danielzinho,85403,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5,4.94,Daniel de Oliveira Sertanejo,5.5,4,8.5,6,danielzinho,7,0.26,1.0,,,,,4.0,4.0,,3.0,7.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,João Paulo Silva Martins,0.0,1,6.0,6,joao-paulo,6,0.0,,,,,,,,,,,,,,,,,,,,
Léo,Léo,85626,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,4.7,Leonardo Pinheiro da Conceição,0.0,3,5.74,6,leo,6,0.0,,,,,,,1.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,1.27,Yannick Bolasie,0.9,5,4.45,6,bolasie,7,-0.49,,1.0,,,,1.0,5.0,,2.0,7.0,,,,,,,,1.0,,
Victor Luis,V. Luis,86410,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.3,Victor Luis Chuab Zamblauskas,1.3,2,4.12,6,victor-luis,6,0.12,,,,,,,,,1.0,1.0,,,,,,,,,,
Keno,Keno,86485,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,-0.3,Marcos da Silva França,0.0,5,4.22,6,keno,6,0.0,,,,,,,2.0,,,,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,0.4,Danilo das Neves Pinheiro,1.2,4,4.45,6,tche-tche,7,-0.23,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
Richard,Richard,86711,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,6,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,2.87,Everton Sousa Soares,0.0,5,7.9,6,everton,7,0.0,,,,,,2.0,2.0,1.0,5.0,2.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,4,-0.15,José Welison da Silva - Zé,0.0,4,2.32,6,jose-welison,6,-0.16,,1.0,,,,,4.0,,2.0,,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,6,1.23,Leonardo César Jardim,2.7,1,6.29,6,leo-jardim,7,0.13,,,,13.0,,,,,,1.0,,,,10.0,,,,,,
Pedro Henrique,P. Henrique,87225,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,3.24,Pedro Henrique Ribeiro Gonçalves,0.0,3,6.81,6,pedro-henrique,6,0.0,,2.0,,,,4.0,2.0,,1.0,4.0,,,,,,,,,2.0,
Guilherme Arana,G. Arana,87228,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,4,4.4,Guilherme Antonio Arana Lopes,9.1,2,9.64,6,guilherme-arana,6,1.25,,1.0,,,,3.0,3.0,1.0,1.0,,,1.0,,,,,,,1.0,
Soteldo,Soteldo,87258,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,1.17,Yeferson Julio Soteldo Martínez,0.8,5,5.12,6,soteldo,6,-0.4,,,,,,,,1.0,1.0,3.0,,,,,,,,,,
Kannemann,Kannemann,87342,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,6,kannemann,6,0.0,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,4.37,Thaciano Mickael da Silva,0.0,4,7.73,6,thaciano,6,-0.87,,,,,,1.0,1.0,,2.0,5.0,,1.0,,,2.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,5,3.56,Vitor Frezarin Bueno,2.0,4,7.01,6,vitor-bueno,7,-0.33,,,,,,2.0,3.0,3.0,2.0,5.0,,1.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,-0.23,Antônio Francisco Moura Neto,-1.6,4,3.1,6,neto-moura,7,-0.77,,2.0,,,,1.0,5.0,,1.0,1.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,6.17,Giorgian Daniel de Arrascaeta Benedetti,0.0,4,19.05,6,arrascaeta,7,0.0,,,,,,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,
Balbuena,Balbuena,87887,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3,1.97,Fabián Cornelio Balbuena González,-0.1,3,5.99,6,balbuena,7,-0.83,,,,,,4.0,,,,,,,,,1.0,,,,,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,6,1.95,Gustavo Henrique Furtado Scarpa,1.2,4,6.28,6,gustavo-scarpa,7,-0.18,1.0,,,,,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,4.81,Luís Manuel Ribeiro de Castro,2.15,6,9.26,6,luis-castro,7,-0.45,,,,,,,,,,,,,,,,,,,,2.0
Ivan,Ivan,88136,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,4.0,6,ivan,6,0.0,,,,,,,,,,,,,,,,,,,,
Neto Pessoa,N. Pessoa,88293,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,2.8,Altemir Cordeiro Pessôa Neto,0.0,5,3.74,6,neto-pessoa,6,0.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
Junior Alonso,J. Alonso,88312,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,4,2.92,Júnior Osmar Ignacio Alonso Mujica,2.7,3,6.01,6,junior-alonso,7,0.22,,,,,,6.0,2.0,,1.0,5.0,,,,,,,,,,
Ayrton Lucas,A. Lucas,88393,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,5.9,Ayrton Lucas Dantas de Medeiros,5.9,2,9.51,6,ayrton-lucas,6,1.51,,,,,,1.0,2.0,,,,,,,,,,,,1.0,
Walace,Walace,88479,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,6,walace,6,0.0,,,,,,,,,,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,10.43,José Leonardo Nunes Alves Sousa Jardim,11.41,6,14.76,6,leonardo-jardim,7,1.72,,,,,,,,,,,,,,,,,,,,2.0
Gerson,Gerson,89256,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6,2.32,Gerson Santos da Silva,2.2,4,8.11,6,gerson,7,-0.2,,2.0,,,,7.0,6.0,2.0,,10.0,,,,,2.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.6,João Pedro Maturano dos Santos,0.0,2,3.33,6,joao-pedro,6,0.0,,,,,,2.0,5.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,6,7.27,Andreas Hugo Hoelgebaum Pereira,0.0,4,14.05,6,andreas-pereira,7,-1.17,5.0,1.0,,,,7.0,9.0,1.0,2.0,2.0,,1.0,,,,,,,,
William,William,89275,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,2.8,Willian de Asevedo Furtado,5.7,2,9.37,6,william,7,0.0,,,1.0,,,9.0,5.0,1.0,,2.0,,,,,,,,,,
Braithwaite,Braithwaite,89368,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Martin Christensen Braithwaite,0.0,5,13.0,6,braithwaite,6,0.0,,,,,,,,,,,,,,,,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,6,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,1.5,Thiago Maia Alencar,0.0,4,5.62,6,thiago-maia,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,6,8.87,Luciano Federico Acosta,6.3,4,12.77,6,lucho-acosta,7,0.08,1.0,1.0,,,,11.0,8.0,3.0,5.0,7.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,6,7.88,Jonathan Calleri,8.8,5,13.68,6,calleri,7,-0.03,,1.0,,,,7.0,8.0,2.0,2.0,9.0,,4.0,,,3.0,,,,,
Dodi,Dodi,89883,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.02,Douglas Moreira Fagundes,0.0,4,3.26,6,dodi,6,0.0,,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,,
Everton Galdino,E. Galdino,89918,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,0.57,Everton Galdino Moreira,0.0,5,2.84,6,everton-galdino,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,4,5.73,John Stiven Mendoza Valencia,9.5,5,8.91,6,mendoza,7,1.49,,,,,,3.0,3.0,1.0,2.0,1.0,,2.0,,,,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Bruno de Jesus Pacheco,0.0,2,6.0,6,bruno-pacheco,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,1.55,Bruno Henrique Pinto,0.0,5,7.29,6,bruno-henrique,6,0.0,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,4.67,Pedro Rocha Neves,8.9,5,8.04,6,pedro-rocha,7,1.51,,1.0,,,,1.0,11.0,3.0,9.0,9.0,,2.0,,,5.0,,,,,
David,David,90309,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,4,1.7,David Corrêa da Fonseca,0.4,5,4.17,6,david,7,-0.82,1.0,,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,
Matheus Pereira,M. Pereira,90370,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,2,1.6,Matheus Pereira da Silva,0.0,4,5.21,6,matheus-pereira,6,0.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,
Arthur Melo,A. Melo,90532,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3,5.2,Arthur Henrique Ramos de Oliveira Melo,0.0,4,9.87,6,arthur-melo,5,0.0,,,,,,8.0,3.0,,,9.0,,,,,,,,,,
Caíque,Caíque,90588,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,4,1.38,Caique de Jesus Gonçalves,0.2,4,4.4,6,caique,2,-0.69,,1.0,,,,4.0,6.0,,1.0,3.0,,,,,,,,,,
