atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Edenílson,Edenílson,63289,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,8,3.09,Edenílson Andrade dos Santos,7.7,4,6.97,11,edenilson,6,1.22,2.0,1.0,,,,3.0,5.0,2.0,1.0,3.0,,1.0,,,,,,,,
Rodrigo Moledo,R. Moledo,63354,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Rodrigo Modesto da Silva Moledo,0.0,3,3.0,11,rodrigo-moledo,6,0.0,,,,,,,,,,,,,,,,,,,,
Alan Patrick,A. Patrick,68685,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,9,4.5,Alan Patrick Lourenço,2.3,4,7.78,11,alan-patrick,7,-0.04,,,,,,7.0,5.0,1.0,8.0,16.0,,2.0,,,,,,,,
Eduardo,Eduardo,68708,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,5,2.98,Carlos Eduardo de Oliveira Alves,1.3,4,6.21,11,eduardo,3,-0.42,,,1.0,,,3.0,7.0,2.0,2.0,7.0,,1.0,,,,,,,,
Neto,Neto,68806,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,3,4.43,Norberto Murara Neto,0.0,1,8.62,11,neto,6,0.0,,,,11.0,,,,,,,,,,6.0,,,,,1.0,
Rafael Santos,R. Santos,68822,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,4.6,Rafael de Carvalho Santos,4.5,1,5.42,11,rafael-santos,7,0.18,,,,16.0,,,,,,,,,,7.0,,,,,,
Marcelo Lomba,M. Lomba,68872,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,Marcelo Lomba do Nascimento,0.0,1,4.0,11,marcelo-lomba,6,0.0,,,,,,,,,,,,,,,,,,,,
Dudu,Dudu,68920,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,2.73,Eduardo Pereira Rodrigues,0.0,5,6.5,11,dudu,6,-0.34,,,,,,2.0,2.0,4.0,2.0,5.0,,2.0,,,,,,,,
Rafael,Rafael,68928,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,4.15,Rafael Pires Monteiro,3.2,1,8.35,11,rafael,7,-0.5,,,,30.0,,,,,,1.0,,,,9.0,,,,,3.0,
Giovanni Augusto,G. Augusto,68938,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,7,0.93,Giovanni Augusto Oliveira Cardoso,0.0,4,3.2,11,giovanni-augusto,6,0.0,,1.0,,,,3.0,5.0,,,9.0,,,,,,,,,,
Marinho,Marinho,68952,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,1.8,Mário Sérgio Santos Costa,0.0,5,5.91,11,marinho,5,0.0,,,,,,1.0,1.0,,2.0,2.0,,,,,2.0,,,,,
Willian José,W. José,68996,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,9,2.71,Willian José da Silva,-0.6,5,8.29,11,willian-jose,6,-0.44,1.0,,,,,2.0,7.0,3.0,3.0,1.0,,2.0,,,,,1.0,,,
Santos,Santos,69012,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,9,4.2,Aderbar Melo dos Santos Neto,6.3,1,9.24,11,santos,7,0.66,,,,26.0,,,,,,,,,,11.0,,,,,3.0,
Allan,Allan,69140,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,7,2.23,Allan Marques Loureiro,0.0,4,5.28,11,allan,7,0.0,,3.0,,,,12.0,10.0,,2.0,4.0,,,,,,,,,,
Gabriel Paulista,G. Paulista,69208,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,7,5.27,Gabriel Armando de Abreu,8.7,3,10.5,11,gabriel-paulista,7,1.07,,,,,,8.0,8.0,1.0,7.0,5.0,,1.0,,,,,,,2.0,
Danilo,Danilo,69783,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,0.5,Danilo Luiz da Silva,0.0,3,6.23,11,danilo,6,-0.73,,,,,,1.0,,,,,,,,,,,,,,
Lucas Moura,L. Moura,70164,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,2.69,Lucas Rodrigues Moura da Silva,0.0,4,7.89,11,lucas-moura,5,0.0,1.0,,,,,,4.0,2.0,2.0,6.0,,1.0,,,,,,,,
Eduardo Sasha,E. Sasha,70360,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,7,1.95,Eduardo Colcenti Antunes,0.0,5,5.39,11,eduardo-sasha,5,0.0,,,,,,3.0,1.0,4.0,3.0,5.0,,,,,3.0,,,,,
Gabriel,Gabriel,70449,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,2.2,Gabriel Vasconcelos Ferreira,0.0,1,5.6,11,gabriel,6,0.0,,,,3.0,,,,,,1.0,,,,5.0,,,,,1.0,
Felipe Anderson,F. Anderson,70592,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,8,2.02,Felipe Anderson Pereira Gomes,1.5,4,6.22,11,felipe-anderson,6,-0.12,,,,,,9.0,3.0,1.0,1.0,3.0,,,,,,,,,,
Marllon,Marllon,70666,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,11,3.34,Marllon Gonçalves Jerônimo Borges,7.7,3,6.41,11,marllon,7,0.47,,2.0,,,,16.0,9.0,,1.0,7.0,,1.0,,,,,,,1.0,
Bruno Henrique,B. Henrique,70944,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,9,0.98,Bruno Henrique Corsini,1.7,4,3.78,11,bruno-henrique,6,0.26,,,,,,4.0,9.0,1.0,3.0,4.0,,,,,1.0,,,,,
Jean Carlos,J. Carlos,70958,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,10,3.96,Jean Carlos Vicente,-1.3,4,7.34,11,jean-carlos,7,-0.7,2.0,1.0,,,,2.0,3.0,4.0,6.0,6.0,,2.0,,,1.0,,,,,
Léo Vieira,L. Vieira,71043,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,10,5.76,Leonardo da Silva Vieira,5.5,1,7.24,11,leo-vieira,7,0.41,,1.0,,47.0,,,,,,3.0,,,,14.0,,,,,2.0,
Thiago Mendes,T. Mendes,71123,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,10,4.87,Thiago Henrique Mendes Ribeiro,6.7,4,8.37,11,thiago-mendes,7,0.87,1.0,4.0,,,,9.0,11.0,1.0,3.0,20.0,,3.0,,,1.0,,,,,
Maicon,Maicon,71227,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,10,2.16,Maicon Pereira Roque,0.5,3,4.16,11,maicon,7,-0.01,,,1.0,,,6.0,3.0,,,3.0,,,,,,,,,3.0,
Luiz Gustavo,L. Gustavo,71536,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,8,2.98,Luiz Gustavo Dias,2.0,4,5.9,11,luiz-gustavo,7,-0.18,,1.0,,,,7.0,5.0,,1.0,14.0,,1.0,,,,,,,,
Weverton,Weverton,71631,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,11,4.49,Weverton Pereira da Silva,9.4,1,8.37,11,weverton,7,-0.49,1.0,1.0,,23.0,2.0,,,,,3.0,,,,14.0,,1.0,,,3.0,
Gustavo Gómez,G. Gómez,71684,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,10,4.71,Gustavo Raúl Gómez Portillo,4.4,3,10.74,11,gustavo-gomez,7,0.47,1.0,,,,,6.0,9.0,,5.0,2.0,,2.0,,,2.0,,,,3.0,
Gabriel Pires,G. Pires,71898,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6,3.63,Gabriel Appelt Pires,1.2,4,5.77,11,gabriel-pires,6,-0.86,1.0,1.0,,,,4.0,5.0,3.0,4.0,7.0,1.0,,,,,,,,,
Tiago Volpi,T. Volpi,72018,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,4,6.38,Tiago Luis Volpi,4.5,1,10.61,11,tiago-volpi,7,-0.64,,,,15.0,,,,,,,,,,4.0,,,,,2.0,
Thomazella,Thomazella,72279,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Carlos Eduardo Lecciolle Thomazella,0.0,1,2.0,11,thomazella,6,0.0,,,,,,,,,,,,,,,,,,,,
Everson,Everson,72294,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,11,5.38,Everson Felipe Marques Pires,0.3,1,9.78,11,everson,7,-0.51,1.0,,,39.0,,,,,,3.0,,,,13.0,,,,,3.0,
Fernando Diniz,F. Diniz,72391,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,4,4.29,Fernando Diniz Silva,4.59,6,8.42,11,fernando-diniz,7,0.57,,,,,,,,,,,,,,,,,,,,
Bernard,Bernard,72460,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,8,1.76,Bernard Anício Caldeira Duarte,0.0,4,3.96,11,bernard,6,-0.29,,,,,,2.0,2.0,1.0,,5.0,,1.0,,,,,,,,
Alex Telles,A. Telles,72493,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,8,4.89,Alex Nicolao Telles,0.0,2,9.95,11,alex-telles,6,0.0,,1.0,,,,13.0,9.0,,1.0,5.0,,2.0,,,,1.0,,,1.0,
Vitor Hugo,V. Hugo,72605,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,3,3.0,Vitor Hugo Franchescoli de Souza,0.0,3,7.17,11,vitor-hugo,2,0.0,,1.0,,,,2.0,1.0,,1.0,3.0,,,,,,,,,1.0,
Mercado,Mercado,72951,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,8,5.21,Gabriel Iván Mercado,5.5,3,7.21,11,mercado,3,-0.31,,3.0,,,,12.0,7.0,1.0,2.0,6.0,,1.0,,,,,,,3.0,
Daniel Borges,D. Borges,73318,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.3,Daniel Fortunato Borges,0.0,2,4.18,11,daniel-borges,6,0.0,,,,,,,,,1.0,1.0,,,,,,,,,,
Samuel Xavier,S. Xavier,73384,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,8,4.22,Samuel Xavier Brito,1.2,2,8.23,11,samuel-xavier,7,-0.28,,1.0,,,,12.0,7.0,1.0,1.0,14.0,,,,,1.0,,,,2.0,
Rincón,Rincón,74187,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,-1.6,Tomás Eduardo Rincón Hernández,0.0,4,3.05,11,rincon,6,0.0,,1.0,,,,,2.0,,,,,,,,,,,,,
Carrillo,Carrillo,77485,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,7,1.29,André Martín Carrillo Díaz,-0.6,4,4.61,11,carrillo,2,-0.46,,2.0,,,,9.0,17.0,,2.0,2.0,,,,,,,,,,
Cédric Soares,C. Soares,77656,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,4,1.15,Cédric Ricardo Alves Soares,0.8,2,4.66,11,cedric-soares,7,-0.46,,,,,,2.0,,,2.0,,,,,,,,,,,
João Schmidt,J. Schmidt,77777,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,6,1.13,João Felipe Schmidt Urbano,0.0,4,4.12,11,joao-schmidt,6,0.0,,1.0,,,,5.0,6.0,,2.0,1.0,,,,,,,,,,
Everaldo,Everaldo,78117,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,8,5.46,Everaldo Stum,2.4,5,6.9,11,everaldo,7,-0.16,,1.0,,,,8.0,11.0,2.0,4.0,13.0,,3.0,,,1.0,,,,,
Gustavo Henrique,G. Henrique,78248,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,8,3.56,Gustavo Henrique Vernes,6.4,3,9.24,11,gustavo-henrique,7,0.42,,2.0,,,,10.0,10.0,2.0,5.0,6.0,,,,,,1.0,,,2.0,
Vitinho,Vitinho,78435,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,1.77,Victor Vinícius Coelho dos Santos,0.0,5,4.49,11,vitinho,6,0.0,,,,,,3.0,4.0,2.0,3.0,5.0,,,,,,,,,,
Renê,Renê,78445,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,7,6.89,Renê Rodrigues Martins,5.0,2,10.25,11,rene,7,0.47,2.0,,,,,15.0,5.0,3.0,2.0,4.0,,,,,,,,,2.0,
Willian Arão,W. Arão,78478,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,6,2.38,Willian Souza Arão da Silva,6.7,4,6.04,11,willian-arao,6,0.89,,,,,,9.0,4.0,,,4.0,,,,,,,,,,
Gabriel,Gabriel,78605,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,9,2.62,Gabriel Girotto Franco,2.1,4,4.99,11,gabriel,7,-0.13,,4.0,,,,10.0,9.0,3.0,2.0,6.0,,1.0,,,,1.0,,,,
Reinaldo,Reinaldo,78850,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,7,0.62,Reinaldo Manoel da Silva,-0.3,2,8.05,11,reinaldo,6,-0.67,,3.0,,,,3.0,8.0,,4.0,4.0,,,,,,,,,,
Thiago Santos,T. Santos,78855,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,2.3,Thiago dos Santos,0.0,3,3.2,11,thiago-santos,6,-0.73,,1.0,,,,1.0,,,,2.0,,,,,,,,,2.0,
Dória,Dória,78946,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,0.0,Matheus Dória Macedo,0.0,3,6.45,11,doria,6,0.0,,,,,,,,,,,,,,,,,,,,
Alex Muralha,A. Muralha,79066,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Alex Roberto Santana Rafael,0.0,1,3.0,11,alex-muralha,6,0.0,,,,,,,,,,,,,,,,,,,,
Roger Machado,R. Machado,79437,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,4.92,Roger Machado Marques,1.87,6,10.35,11,roger-machado,7,-0.91,,,,,,,,,,,,,,,,,,,,3.0
Cano,Cano,79631,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,0.8,Germán Ezequiel Cano,0.0,5,5.37,11,cano,5,0.0,,,,,,,,,2.0,,,,,,,,,,,
Lucas Silva,L. Silva,79701,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,10,0.54,Lucas Silva Borges,1.7,4,4.2,11,lucas-silva,7,0.18,,2.0,,,,4.0,4.0,,2.0,2.0,,,,,,,,,,
Saúl,Saúl,80061,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Saúl Ñíguez Esclapez,0.0,4,7.0,11,saul,6,0.0,,,,,,,,,,,,,,,,,,,,
Jadson,Jadson,80129,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,7,1.41,Jadson Alves dos Santos,0.0,4,4.28,11,jadson,7,0.0,,2.0,,,,7.0,7.0,,,7.0,,,,,,,,,,
Yago Pikachu,Y. Pikachu,80196,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,1.86,Glaybson Yago Souza Lisboa,0.0,4,4.93,11,yago-pikachu,7,0.0,,,1.0,,,2.0,3.0,5.0,2.0,6.0,,1.0,,,,,,1.0,,
Luciano,Luciano,80287,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,9,4.34,Luciano da Rocha Neves,0.0,5,13.18,11,luciano,7,0.0,1.0,2.0,,,,6.0,10.0,4.0,7.0,14.0,,2.0,,,4.0,,1.0,1.0,,
