atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Eduardo Domínguez,E. Domínguez,92747,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,5.28,Eduardo Rodrigo Domínguez,5.66,6,10.81,14,eduardo-dominguez,7,0.4,,,,,,,,,,,,,,,,,,,,5.0
Bruno Rodrigues,B. Rodrigues,92811,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,8,1.79,Bruno Rafael Rodrigues do Nascimento,2.8,5,3.4,14,bruno-rodrigues,6,-0.46,1.0,,,,,3.0,5.0,1.0,1.0,9.0,,,,,1.0,,,,,
Borré,Borré,92854,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,14,2.92,Rafael Santos Borré Maury,1.7,5,6.6,14,borre,6,0.18,1.0,1.0,,,,9.0,25.0,10.0,8.0,9.0,,1.0,,,10.0,,,1.0,,
Ronaldo,Ronaldo,92981,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,7,2.85,Ronaldo da Silva Souza Guerrero,0.0,4,3.89,14,ronaldo,6,0.0,,1.0,,,,8.0,10.0,,3.0,3.0,,1.0,,,,,,,,
Lucas Veríssimo,L. Veríssimo,93368,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,7,4.44,Lucas Veríssimo da Silva,0.0,3,8.92,14,lucas-verissimo,7,-0.88,,1.0,,,,10.0,7.0,1.0,2.0,3.0,,,,,1.0,,,,3.0,
Rodrigo Rodrigues,R. Rodrigues,93371,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Rodrigo Rodrigues Silva,0.0,5,4.0,14,rodrigo-rodrigues,5,0.0,,,,,,,,,,,,,,,,,,,,
Cantalapiedra,Cantalapiedra,93411,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,7,1.09,Aitor Cantalapiedra Fernández,0.0,4,4.26,14,cantalapiedra,6,0.0,,1.0,,,,3.0,4.0,1.0,1.0,7.0,,,,,2.0,,,,,
Wanderson,Wanderson,93478,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,13,1.27,Wanderson Maciel Sousa Campos,1.5,5,4.09,14,wanderson,6,0.05,,,,,,2.0,7.0,2.0,5.0,3.0,,1.0,,,3.0,,,,,
Paulo Henrique,P. Henrique,93716,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,11,3.21,Paulo Henrique de Oliveira Alves,-1.5,2,7.43,14,paulo-henrique,3,-0.9,2.0,3.0,,,,14.0,10.0,1.0,2.0,17.0,,,,,,1.0,,,,
Marlon Freitas,M. Freitas,93790,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,13,3.24,Marlon Rodrigues Freitas,4.3,4,6.78,14,marlon-freitas,7,0.51,1.0,3.0,,,,16.0,14.0,1.0,4.0,,,2.0,,,1.0,,,,,
Keiller,Keiller,93834,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Keiller da Silva Nunes,0.0,1,4.0,14,keiller,6,0.0,,,,,,,,,,,,,,,,,,,,
Cleiton,Cleiton,93882,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,7,2.56,Cleiton Schwengber,0.0,1,6.19,14,cleiton,6,0.0,,1.0,,13.0,,,,,,,,,,8.0,,,,,2.0,
Breno Lopes,B. Lopes,93988,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,12,4.82,Breno Henrique Vasconcelos Lopes,0.0,5,8.91,14,breno-lopes,7,0.0,,3.0,,,,7.0,8.0,3.0,4.0,13.0,,5.0,,,6.0,,,,,
Kevin Ramírez,K. Ramírez,94034,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,2,0.85,Kevin Federik Ramírez Dutra,0.0,5,3.0,14,kevin-ramirez,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Matheus Fernandes,M. Fernandes,94067,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,11,2.54,Matheus Fernandes Siqueira,0.0,4,4.32,14,matheus-fernandes,7,0.0,1.0,2.0,,,,12.0,13.0,1.0,9.0,5.0,,,,,1.0,,,,,
Maycon,Maycon,94154,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,7,2.65,Maycon de Andrade Barberan,8.2,4,6.5,14,maycon,7,1.53,,,,,,6.0,7.0,,2.0,4.0,,1.0,,,,,,,,
Lucas Oliveira,L. Oliveira,94514,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4,3.6,Lucas da Cruz Oliveira,0.0,3,5.11,14,lucas-oliveira,6,0.0,,2.0,,,,5.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,
Pedro,Pedro,94583,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,9.11,Pedro Guilherme Abreu dos Santos,11.8,5,18.02,14,pedro,7,-0.23,3.0,,,,,9.0,8.0,4.0,4.0,15.0,1.0,8.0,,,3.0,,,1.0,,
Lucas Paquetá,L. Paquetá,94930,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,9,6.54,Lucas Tolentino Coelho de Lima,0.0,4,15.61,14,lucas-paqueta,5,0.0,,1.0,,,,14.0,16.0,3.0,6.0,23.0,,3.0,,,2.0,,,,,
Juninho Capixaba,J. Capixaba,94968,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,12,7.35,Luis Antônio da Rocha Júnior,0.0,2,12.94,14,juninho-capixaba,7,0.0,2.0,6.0,,,,24.0,24.0,1.0,9.0,16.0,1.0,2.0,,,1.0,,,,4.0,
Gabriel Taliari,G. Taliari,95131,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,6,7.3,Gabriel Pereira Taliari,0.0,5,10.88,14,gabriel-taliari,5,0.0,,,,,,5.0,9.0,4.0,5.0,13.0,,3.0,,,3.0,,,,,
Marcinho,Marcinho,95332,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,12,2.63,Márcio Antônio de Sousa Júnior,0.2,5,3.71,14,marcinho,7,-0.86,1.0,,,,,7.0,5.0,2.0,5.0,7.0,,1.0,,,3.0,,,,,
Cassierra,Cassierra,95362,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,11,1.56,Zander Mateo Casierra Cabezas,12.1,5,6.81,14,cassierra,7,1.85,1.0,1.0,,,,1.0,7.0,1.0,2.0,6.0,,1.0,,,,,,,,
Igor Vinícius,I. Vinícius,95466,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,9,7.49,Igor Vinícius de Souza,14.2,2,11.73,14,igor-vinicius,7,1.91,1.0,3.0,,,,30.0,10.0,2.0,,12.0,,,,,,,,,3.0,
Pedro Henrique,P. Henrique,95550,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Pedro Henrique Alves de Almeida,0.0,5,3.0,14,pedro-henrique,6,0.0,,,,,,,,,,,,,,,,,,,,
Sávio,Sávio,95555,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,2.47,Sávio Antônio Alves,0.0,2,4.66,14,savio,6,0.0,,,,,,3.0,1.0,,1.0,5.0,,,,,1.0,,,,,
Raniele,Raniele,95556,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,11,3.51,Raniele Almeida Melo,2.8,4,7.49,14,raniele,7,-0.59,,4.0,,,,25.0,23.0,1.0,5.0,14.0,,,,,1.0,,,,,
Bruno Leonardo,B. Leonardo,95620,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,11,1.6,Bruno Leonardo dos Santos Covas,0.0,3,2.96,14,bruno-leonardo,3,-0.63,,3.0,,,,9.0,11.0,1.0,1.0,9.0,,,,,,1.0,,,1.0,
Artur,Artur,95799,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,10,6.15,Artur Victor Guimarães,16.2,5,11.12,14,artur,7,1.91,1.0,,,,,11.0,3.0,9.0,9.0,12.0,,2.0,,,1.0,,,1.0,,
Daniel Fuzato,D. Fuzato,95936,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Daniel Cerântula Fuzato,0.0,1,2.0,14,daniel-fuzato,6,0.0,,,,,,,,,,,,,,,,,,,,
Charles,Charles,96342,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,3,1.03,Charles Rigon Mattos,0.0,4,3.53,14,charles,5,0.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,
Joaquín Correa,J. Correa,96353,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,5,1.6,Carlos Joaquín Correa,-0.3,5,5.66,14,joaquin-correa,6,-0.78,1.0,2.0,,,,1.0,2.0,,2.0,3.0,,,,,,,,1.0,,
Renan Lodi,R. Lodi,96591,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,13,4.77,Renan Augusto Lodi dos Santos,6.2,2,10.54,14,renan-lodi,7,0.77,2.0,2.0,1.0,,,15.0,24.0,3.0,7.0,30.0,1.0,,,,5.0,,,,3.0,
Matheus Pereira,M. Pereira,96610,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,12,5.63,Matheus Fellipe Costa Pereira,2.7,4,13.99,14,matheus-pereira,7,-1.07,2.0,7.0,,,,10.0,30.0,6.0,14.0,47.0,,2.0,,,3.0,,,1.0,,
Allan,Allan,96652,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,9,0.95,Allan Rodrigues de Souza,-1.4,4,2.88,14,allan,3,-0.94,,3.0,1.0,,,7.0,10.0,1.0,3.0,7.0,,,,,,,,,,
Camutanga,Camutanga,96793,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,7,3.95,Cleidson Andrade de Souza Silva,0.0,3,6.71,14,camutanga,5,0.0,,,,,,8.0,2.0,1.0,2.0,3.0,,,1.0,,,,,,3.0,
Carlinhos,Carlinhos,96831,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,-1.0,Carlos Moisés de Lima,0.0,5,3.5,14,carlinhos,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Emerson Royal,E. Royal,96870,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,3.92,Emerson Aparecido Leite de Souza Júnior,0.0,2,6.12,14,emerson-royal,6,0.0,,,,,,4.0,5.0,,1.0,1.0,,,,,1.0,,,,2.0,
Carlos Cuesta,C. Cuesta,97095,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,5,1.54,Carlos Eccehomo Cuesta Figueroa,5.7,3,6.02,14,carlos-cuesta,7,0.67,1.0,1.0,,,,4.0,8.0,,2.0,3.0,,,1.0,,,,,,,
Villasanti,Villasanti,97145,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Mathías Adalberto Villasanti Rolón,0.0,4,7.0,14,villasanti,6,0.0,,,,,,,,,,,,,,,,,,,,
Alesson,Alesson,97321,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,12,5.16,Alesson dos Santos Batista,9.6,5,9.57,14,alesson,7,1.09,3.0,,,,,17.0,8.0,8.0,4.0,17.0,1.0,,,,5.0,,,,,
Rogério Ceni,R. Ceni,97341,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,13,5.79,Rogério Mücke Ceni,6.69,6,11.2,14,rogerio-ceni,7,0.38,,,,,,,,,,,,,,,,,,,,6.0
Victor Caetano,V. Caetano,97432,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,7,1.97,Victor Henrique Carvalho Caetano,1.4,3,3.7,14,victor-caetano,7,-0.14,,1.0,,,,11.0,7.0,,,1.0,,,,,1.0,,,,,
João Victor,J. Victor,97460,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,12,2.16,João Victor Carroll Santana - Caroll,2.0,3,4.78,14,joao-victor,7,-0.09,1.0,1.0,,,,13.0,6.0,2.0,1.0,2.0,,,,,,,,,,
Marçal,Marçal,97468,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,2,3.5,Fernando Marçal de Oliveira,0.0,2,7.04,14,marcal,6,1.93,,1.0,,,,2.0,,,,,,,,,,,,,1.0,
Shaylon,Shaylon,97520,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,9,2.13,Shaylon Kallyson Cardozo - Cardoso,2.1,4,4.36,14,shaylon,7,0.27,,,,,,8.0,7.0,1.0,,,,1.0,,,,,,,,
Félix Torres,F. Torres,97642,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,11,2.82,Félix Eduardo Torres Caicedo,5.0,3,4.5,14,felix-torres,7,0.45,,2.0,,,,11.0,11.0,,3.0,5.0,,,,,,,,,3.0,
Thiago Couto,T. Couto,97645,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Thiago Couto Wenceslau,0.0,1,3.0,14,thiago-couto,6,0.0,,,,,,,,,,,,,,,,,,,,
Murilo,Murilo,97653,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,11,3.43,Murilo Cerqueira Paim,0.0,3,6.67,14,murilo,7,-0.36,1.0,,1.0,,,10.0,16.0,1.0,1.0,1.0,,1.0,,,,,,,3.0,
Giovanni Pavani,G. Pavani,97735,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,1.5,Giovanni Fernando Confreste Pavani - Cofreste,0.0,4,2.98,14,giovanni-pavani,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Marcelinho,Marcelinho,97795,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,11,4.16,Marcelo Rodrigues Souza,0.5,2,4.72,14,marcelinho,7,-0.22,,,,,,14.0,3.0,3.0,4.0,12.0,,1.0,,,,,,,1.0,
Erick,Erick,97810,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,12,4.75,Erick de Arruda Serafim,14.0,5,10.04,14,erick,7,1.98,3.0,1.0,,,,3.0,4.0,5.0,6.0,20.0,1.0,2.0,,,1.0,,,,,
Léo Ortiz,L. Ortiz,97867,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,4.17,Leonardo Rech Ortiz,0.0,3,8.82,14,leo-ortiz,7,-1.04,,,,,,8.0,8.0,,,3.0,2.0,1.0,,,1.0,,,,5.0,
Iago,Iago,97868,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,5.0,Iago Amaral Borduchi,0.0,2,5.57,14,iago,6,0.0,,,,,,,,,,,,,,,,,,,1.0,
Jacy,Jacy,97878,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,12,4.24,Jacy Maranhão Oliveira,0.0,3,5.42,14,jacy,7,0.0,,2.0,1.0,,,19.0,8.0,,3.0,9.0,,1.0,,,,,,,3.0,
Matheus Bahia,M. Bahia,97899,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,6,3.0,Matheus Bahia Santos,7.6,2,6.87,14,matheus-bahia,2,1.39,,1.0,,,,2.0,9.0,1.0,,5.0,,,,,,,,,3.0,
Vitão,Vitão,97900,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,2.67,Vitor Eduardo da Silva Matos,0.0,3,8.55,14,vitao,6,0.0,,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,2.0,
Matheus Aurélio,M. Aurélio,97905,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Matheus Aurélio Palhares Guimarães,0.0,1,2.0,14,matheus-aurelio,6,0.0,,,,,,,,,,,,,,,,,,,,
Riccieli,Riccieli,97906,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,3.5,Riccieli Eduardo da Silva Júnior,0.0,3,4.85,14,riccieli,6,0.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,
Lucas Silva,L. Silva,97911,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,-0.5,Lucas Rodrigues da Silva,0.0,5,2.96,14,lucas-silva,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Marcos Vinícius,M. Vinícius,97969,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,7,1.57,Marcos Vinícius da Silva Santos,-0.3,2,2.86,14,marcos-vinicius,7,-0.51,1.0,2.0,,,,3.0,7.0,,2.0,2.0,1.0,,,,,,,,,
Erick,Erick,98022,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,11,4.22,Erick Luis Conrado de Carvalho,15.5,4,8.1,14,erick,7,2.47,,2.0,,,,15.0,13.0,1.0,2.0,10.0,2.0,2.0,,,,,,,,
Jáderson,Jáderson,98224,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,10,0.97,Jaderson Flores dos Reis,0.0,4,2.64,14,jaderson,6,-0.13,,,,,,4.0,2.0,,1.0,7.0,,,,,,,,,,
Pedro Raul,P. Raul,98225,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,0.03,Pedro Raul Garay da Silva,-0.3,5,2.86,14,pedro-raul,6,-0.2,,,,,,,5.0,,1.0,2.0,,,,,1.0,,,,,
Bastos,Bastos,98280,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,5,0.78,Bartolomeu Jacinto Quissanga,-0.1,3,3.75,14,bastos,7,-0.8,,1.0,,,,4.0,7.0,,,2.0,,,,,,,,,,
Negueba,Negueba,98384,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,8,5.23,Luiz Henrique Soares Firmino,0.0,5,8.57,14,negueba,5,0.0,,4.0,,,,15.0,5.0,3.0,6.0,17.0,,1.0,,,,,,,,
Kanu,Kanu,98484,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,3.4,Victor Hugo Soares dos Santos,0.0,3,4.67,14,kanu,6,0.0,,1.0,,,,,2.0,,,,,,,,,,,,1.0,
Jean Lucas,J. Lucas,98517,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,13,6.01,Jean Lucas de Souza Oliveira,9.2,4,10.78,14,jean-lucas,7,1.12,2.0,2.0,,,,27.0,21.0,3.0,8.0,14.0,1.0,2.0,,,1.0,,,,,
Savarino,Savarino,98672,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,12,6.02,Jefferson David Savarino Quintero,5.4,4,10.32,14,savarino,7,-0.89,2.0,1.0,,,,5.0,5.0,9.0,10.0,12.0,3.0,3.0,,,5.0,,,,,
Angileri,Angileri,98720,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,6,2.45,Fabrizio Germán Angileri - Fabricio,0.0,2,4.73,14,angileri,6,0.0,,2.0,,,,3.0,2.0,,1.0,4.0,,,,,,,,,2.0,
Samuel Lino,S. Lino,98873,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,6.16,Samuel Dias Lino,2.2,5,10.21,14,samuel-lino,7,-1.33,5.0,2.0,,,,16.0,11.0,1.0,4.0,20.0,,2.0,,,2.0,,,,,
Cuello,Cuello,98909,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,13,6.4,Tomás Esteban Cuello,0.0,5,9.99,14,cuello,7,0.0,1.0,,,,,21.0,10.0,3.0,14.0,16.0,4.0,2.0,,,11.0,,,,,
Puma Rodríguez,P. Rodríguez,99213,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,9,5.09,José Luis Rodríguez Bebanz,1.7,2,7.7,14,puma-rodriguez,7,-1.28,3.0,3.0,,,,5.0,3.0,5.0,6.0,1.0,,2.0,,,1.0,,,,,
De la Cruz,D. Cruz,99228,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,7,1.36,Diego Nicolás de la Cruz Arcosa,0.2,4,5.34,14,de-la-cruz,6,-0.39,,1.0,,,,4.0,6.0,,1.0,11.0,,,,,,,,,,
Alexander Barboza,A. Barboza,99274,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,9,4.91,Alexander Nahuel Barboza Ullúa,0.0,3,10.18,14,alexander-barboza,6,0.0,2.0,3.0,1.0,,,17.0,13.0,2.0,4.0,,,1.0,,,,,,,1.0,
Luis Zubeldía,L. Zubeldía,99366,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,5.9,Luis Francisco Zubeldía,3.51,6,10.21,14,luis-zubeldia,7,-0.46,,,,,,,,,,,,,,,,,,,,8.0
Baralhas,Baralhas,99440,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,9,6.23,Gabriel Baralhas dos Santos,0.0,4,9.64,14,baralhas,5,0.0,2.0,4.0,,,,19.0,19.0,,6.0,13.0,,2.0,,,,,,,,
Rossi,Rossi,99552,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,12,4.93,Agustín Daniel Rossi,1.9,1,8.48,14,rossi,7,-1.28,,,,34.0,,,,,,2.0,,,,11.0,,,,,5.0,
