atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Gilberto,Gilberto,80313,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,4.1,Gilberto Moraes Júnior,0.0,2,7.31,5,gilberto,5,0.0,1.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,
Wendell,Wendell,80570,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,7.2,Wendell Nascimento Borges,7.4,2,9.79,5,wendell,2,0.89,,,,,,4.0,8.0,,1.0,,,,,,,,,,2.0,
André Luis,A. Luis,81005,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,André Luis Silva de Aguiar,0.0,5,5.0,5,andre-luis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jair,Jair,81091,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Jair Rodrigues Júnior,0.0,4,6.0,5,jair,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Mugni,L. Mugni,81121,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas Andrés Mugni,0.0,4,7.0,5,lucas-mugni,6,0.0,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mayke Rocha de Oliveira,0.0,2,4.67,5,mayke,6,0.0,,,,,,,1.0,,,3.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Jesse Ellis Lingard,0.0,5,6.0,5,lingard,6,0.0,,,,,,,,,,,,,,,,,,,,
Alisson,Alisson,81845,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,0.5,Alisson Euler de Freitas Castro,0.5,4,5.53,5,alisson,6,-0.47,,,,,,,,,,1.0,,,,,,,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,2.9,Willian Osmar de Oliveira Silva,0.0,4,5.6,5,willian-oliveira,6,0.0,,,,,,7.0,5.0,,2.0,2.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco Hyun-Sol Kim,0.0,4,4.0,5,chico-kim,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,6.97,José Rafael Vivian,0.0,4,9.52,5,ze-rafael,5,0.0,1.0,1.0,,,,4.0,5.0,,3.0,4.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,1.6,Otávio Henrique Passos Santos,1.5,4,4.09,5,otavio,6,-0.12,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,0.0,Luiz de Araújo Guimarães Neto,0.0,5,8.89,5,luiz-araujo,6,-1.11,,,,,,,,,,,,,,,,,,,,
Tinga,Tinga,82628,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,3.17,Guilherme de Jesus da Silva,0.0,2,5.55,5,tinga,5,0.0,,,,,,8.0,1.0,,,2.0,,,,,,,,,,
Marcelo Rangel,M. Rangel,82730,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,5,3.46,Marcelo Rangel da Rosa,4.5,1,5.23,5,marcelo-rangel,7,0.31,,,,21.0,,,,,,,,,,10.0,,,,,,
Lucas Ramon,L. Ramon,82775,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,10.0,Lucas Ramon Batista Silva,11.2,2,11.3,5,lucas-ramon,7,2.08,,,,,,4.0,,1.0,1.0,4.0,,,,,,,,,2.0,
Rafael Thyere,R. Thyere,83048,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,5,rafael-thyere,6,0.0,,,,,,,,,,,,,,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,5,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,2.1,Gabriel Barbosa Almeida,0.0,5,8.38,5,gabriel,7,0.0,,,,,,,,,1.0,3.0,,,,,2.0,,,,,
Yuri Lara,Y. Lara,83263,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,2.2,Yuri Lima Lara,0.0,4,4.65,5,yuri-lara,6,0.0,,,1.0,,,5.0,2.0,1.0,,3.0,,,,,,,,,,
Patrick,Patrick,83433,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,1.1,Patrick Bezerra do Nascimento,0.5,4,4.02,5,patrick,6,-0.34,,,,,,1.0,,,1.0,2.0,,,,,,,,,,
Léo Pereira,L. Pereira,83528,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,1.57,Leonardo Pereira,4.9,3,9.58,5,leo-pereira,7,0.34,,1.0,,,,1.0,6.0,,,2.0,,,,,,,,,1.0,
Neris,Neris,83786,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Hueglo dos Santos Neris,0.0,3,3.08,5,neris,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Tiquinho Soares,T. Soares,84042,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco das Chagas Soares dos Santos Meireles,0.0,5,7.0,5,tiquinho-soares,6,0.0,,,,,,,,,,,,,,,,,,,,
Georgemy,Georgemy,84268,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,5,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,3.25,Bruno Ferreira Melo,5.5,2,5.09,5,bruno-melo,7,0.96,1.0,1.0,,,,2.0,2.0,,1.0,2.0,,,,,2.0,,,,1.0,
Fernando Sobral,F. Sobral,84428,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,1.5,Fernando Pereira do Nascimento,0.0,4,4.56,5,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,3.85,Lucas Daniel Romero,0.0,4,8.39,5,lucas-romero,6,0.0,2.0,1.0,,,,2.0,1.0,1.0,,5.0,,,,,,,,,,
Josué,Josué,84626,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,3.85,Josué Filipe Soares Pesqueira,12.7,4,6.67,5,josue,7,2.13,2.0,,1.0,,,2.0,4.0,1.0,3.0,6.0,,,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,3,1.67,Lucas Evangelista Santana de Oliveira,0.0,4,6.16,5,lucas-evangelista,6,-0.77,1.0,,,,,,,,,,,,,,,,,,,
Panagiotis,Panagiotis,84708,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Panagiotis Tachtsidis,0.0,4,3.0,5,panagiotis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,0.3,Jorge Luiz Frello Filho,2.4,4,11.4,5,jorginho,7,-0.24,,,1.0,,,3.0,3.0,,,,,,,,,,,,,
Varela,Varela,84816,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,3.8,Guillermo Varela Olivera,5.0,2,7.66,5,varela,2,0.8,,1.0,,,,4.0,2.0,,,2.0,,,,,,,,1.0,1.0,
Luan Peres,L. Peres,84847,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,1.25,Luan Peres Petroni,0.0,3,4.45,5,luan-peres,2,0.0,,,,,,3.0,5.0,,,4.0,,,,,,,,,,
Memphis Depay,M. Depay,85048,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,4,0.97,Memphis Depay,-0.1,5,10.52,5,memphis-depay,7,-1.6,,,,,,1.0,3.0,1.0,1.0,3.0,,,,,2.0,,,,,
Cantillo,Cantillo,85315,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Víctor Danilo Cantillo Jiménez,0.0,4,5.0,5,cantillo,6,0.0,,,,,,,,,,,,,,,,,,,,
Danielzinho,Danielzinho,85403,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,4,4.8,Daniel de Oliveira Sertanejo,3.6,4,8.24,5,danielzinho,7,0.17,,,,,,4.0,4.0,,3.0,6.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,João Paulo Silva Martins,0.0,1,6.0,5,joao-paulo,6,0.0,,,,,,,,,,,,,,,,,,,,
Léo,Léo,85626,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,4.7,Leonardo Pinheiro da Conceição,0.0,3,5.74,5,leo,6,0.0,,,,,,,1.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,1.4,Yannick Bolasie,2.2,5,4.94,5,bolasie,6,0.03,,,,,,1.0,2.0,,1.0,5.0,,,,,,,,,,
Victor Luis,V. Luis,86410,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Victor Luis Chuab Zamblauskas,0.0,2,4.0,5,victor-luis,6,0.0,,,,,,,,,,,,,,,,,,,,
Keno,Keno,86485,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,-0.3,Marcos da Silva França,0.0,5,4.22,5,keno,6,0.0,,,,,,,2.0,,,,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,0.0,Danilo das Neves Pinheiro,0.0,4,4.68,5,tche-tche,6,-0.66,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,
Richard,Richard,86711,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,5,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,2.87,Everton Sousa Soares,2.0,5,7.9,5,everton,2,-0.39,,,,,,2.0,2.0,1.0,5.0,2.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,-0.2,José Welison da Silva - Zé,0.0,4,2.48,5,jose-welison,7,0.0,,1.0,,,,,4.0,,2.0,,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,5,0.94,Leonardo César Jardim,1.6,1,6.16,5,leo-jardim,7,-0.62,,,,9.0,,,,,,,,,,7.0,,,,,,
Pedro Henrique,P. Henrique,87225,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,3.24,Pedro Henrique Ribeiro Gonçalves,5.5,3,6.81,5,pedro-henrique,7,0.55,,2.0,,,,4.0,2.0,,1.0,4.0,,,,,,,,,2.0,
Guilherme Arana,G. Arana,87228,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,2.83,Guilherme Antonio Arana Lopes,0.0,2,8.39,5,guilherme-arana,6,0.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,
Soteldo,Soteldo,87258,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,1.35,Yeferson Julio Soteldo Martínez,0.5,5,5.52,5,soteldo,6,-0.66,,,,,,,,1.0,,3.0,,,,,,,,,,
Kannemann,Kannemann,87342,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,5,kannemann,6,0.0,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,6.55,Thaciano Mickael da Silva,0.0,4,8.6,5,thaciano,7,0.0,,,,,,1.0,1.0,,2.0,5.0,,1.0,,,2.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,4,3.95,Vitor Frezarin Bueno,1.7,4,7.34,5,vitor-bueno,7,-0.46,,,,,,2.0,3.0,2.0,1.0,5.0,,1.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,0.45,Antônio Francisco Moura Neto,0.0,4,3.87,5,neto-moura,7,0.0,,1.0,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,6.17,Giorgian Daniel de Arrascaeta Benedetti,9.3,4,19.05,5,arrascaeta,7,0.09,,,,,,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,
Balbuena,Balbuena,87887,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,3.0,Fabián Cornelio Balbuena González,0.0,3,6.82,5,balbuena,6,0.0,,,,,,4.0,,,,,,,,,,,,,,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,5,2.1,Gustavo Henrique Furtado Scarpa,1.3,4,6.46,5,gustavo-scarpa,2,-0.51,1.0,,,,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,5.34,Luís Manuel Ribeiro de Castro,4.42,6,9.71,5,luis-castro,7,-0.6,,,,,,,,,,,,,,,,,,,,2.0
Ivan,Ivan,88136,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,4.0,5,ivan,6,0.0,,,,,,,,,,,,,,,,,,,,
Neto Pessoa,N. Pessoa,88293,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,2.8,Altemir Cordeiro Pessôa Neto,2.8,5,3.74,5,neto-pessoa,7,0.74,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
Junior Alonso,J. Alonso,88312,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,3,3.0,Júnior Osmar Ignacio Alonso Mujica,0.0,3,5.79,5,junior-alonso,6,0.0,,,,,,4.0,1.0,,1.0,5.0,,,,,,,,,,
Ayrton Lucas,A. Lucas,88393,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Ayrton Lucas Dantas de Medeiros,0.0,2,8.0,5,ayrton-lucas,6,0.0,,,,,,,,,,,,,,,,,,,,
Walace,Walace,88479,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,5,walace,6,0.0,,,,,,,,,,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,9.46,José Leonardo Nunes Alves Sousa Jardim,9.46,6,13.04,5,leonardo-jardim,7,2.43,,,,,,,,,,,,,,,,,,,,1.0
Gerson,Gerson,89256,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,5,2.34,Gerson Santos da Silva,2.7,4,8.31,5,gerson,7,-0.85,,1.0,,,,6.0,6.0,1.0,,9.0,,,,,2.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.6,João Pedro Maturano dos Santos,0.0,2,3.33,5,joao-pedro,5,0.0,,,,,,2.0,5.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,5,8.72,Andreas Hugo Hoelgebaum Pereira,4.4,4,15.22,5,andreas-pereira,7,-0.6,5.0,1.0,,,,7.0,9.0,1.0,2.0,2.0,,1.0,,,,,,,,
William,William,89275,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,3,1.83,Willian de Asevedo Furtado,0.0,2,9.37,5,william,7,0.0,,,1.0,,,6.0,5.0,,,2.0,,,,,,,,,,
Braithwaite,Braithwaite,89368,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Martin Christensen Braithwaite,0.0,5,13.0,5,braithwaite,6,0.0,,,,,,,,,,,,,,,,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,5,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,1.5,Thiago Maia Alencar,0.0,4,5.62,5,thiago-maia,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,5,9.38,Luciano Federico Acosta,6.4,4,12.69,5,lucho-acosta,7,-0.74,1.0,1.0,,,,9.0,8.0,2.0,3.0,6.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5,7.7,Jonathan Calleri,12.1,5,13.71,5,calleri,7,1.23,,,,,,6.0,6.0,2.0,2.0,7.0,,3.0,,,2.0,,,,,
Dodi,Dodi,89883,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.02,Douglas Moreira Fagundes,0.0,4,3.26,5,dodi,6,-0.52,,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,,
Everton Galdino,E. Galdino,89918,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,0.57,Everton Galdino Moreira,0.0,5,2.84,5,everton-galdino,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,3,4.47,John Stiven Mendoza Valencia,0.0,5,7.42,5,mendoza,7,0.0,,,,,,2.0,3.0,1.0,2.0,1.0,,1.0,,,,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Bruno de Jesus Pacheco,0.0,2,6.0,5,bruno-pacheco,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,1.55,Bruno Henrique Pinto,0.0,5,7.29,5,bruno-henrique,6,0.0,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,3.82,Pedro Rocha Neves,1.0,5,6.53,5,pedro-rocha,7,-0.64,,1.0,,,,1.0,10.0,3.0,9.0,6.0,,1.0,,,2.0,,,,,
David,David,90309,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,2.13,David Corrêa da Fonseca,5.0,5,4.99,5,david,7,0.74,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,
Matheus Pereira,M. Pereira,90370,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,2,1.6,Matheus Pereira da Silva,0.0,4,5.21,5,matheus-pereira,6,0.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,
Arthur Melo,A. Melo,90532,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3,5.2,Arthur Henrique Ramos de Oliveira Melo,0.0,4,9.87,5,arthur-melo,5,0.0,,,,,,8.0,3.0,,,9.0,,,,,,,,,,
Caíque,Caíque,90588,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,1.77,Caique de Jesus Gonçalves,2.7,4,5.09,5,caique,7,0.09,,,,,,3.0,5.0,,1.0,3.0,,,,,,,,,,
