atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Marcos Rocha,M. Rocha,63013,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.0,Marcos Luis Rocha Aquino,0.0,2,7.36,15,marcos-rocha,7,0.0,,,,,,,,,,,,,,,,,,,,
Edenílson,Edenílson,63289,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,12,3.64,Edenílson Andrade dos Santos,0.0,4,6.48,15,edenilson,7,-0.16,2.0,1.0,,,,5.0,9.0,2.0,2.0,4.0,,3.0,,,1.0,,,,,
Rodrigo Moledo,R. Moledo,63354,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,8.0,Rodrigo Modesto da Silva Moledo,8.0,3,5.96,15,rodrigo-moledo,6,2.96,,,,,,,,,,,,1.0,,,,,,,,
Alan Patrick,A. Patrick,68685,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,12,4.53,Alan Patrick Lourenço,0.0,4,7.65,15,alan-patrick,6,-0.46,,,,,,9.0,5.0,1.0,9.0,20.0,,3.0,,,,,,,,
Eduardo,Eduardo,68708,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,8,3.33,Carlos Eduardo de Oliveira Alves,8.5,4,7.22,15,eduardo,7,1.47,,,1.0,,,5.0,9.0,2.0,3.0,8.0,,2.0,,,,,,,,
Neto,Neto,68806,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,7,4.09,Norberto Murara Neto,5.5,1,8.52,15,neto,7,-0.11,,,,27.0,,,,,,1.0,,,,12.0,,,,,1.0,
Rafael Santos,R. Santos,68822,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,3.75,Rafael de Carvalho Santos,0.0,1,4.94,15,rafael-santos,6,0.0,,,,20.0,,,,,,,,,,11.0,,,,,,
Marcelo Lomba,M. Lomba,68872,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,Marcelo Lomba do Nascimento,0.0,1,4.0,15,marcelo-lomba,6,0.0,,,,,,,,,,,,,,,,,,,,
Dudu,Dudu,68920,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,12,2.78,Eduardo Pereira Rodrigues,0.0,5,6.58,15,dudu,6,0.0,,,,,,2.0,2.0,6.0,4.0,9.0,,2.0,,,,,,,,
Rafael,Rafael,68928,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,15,3.98,Rafael Pires Monteiro,0.9,1,7.95,15,rafael,7,-0.64,,,,42.0,,,,,,2.0,,,,16.0,,,,,4.0,
Giovanni Augusto,G. Augusto,68938,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,9,1.11,Giovanni Augusto Oliveira Cardoso,2.0,4,3.51,15,giovanni-augusto,7,0.09,,1.0,,,,5.0,5.0,,,10.0,,,,,,,,,,
Marinho,Marinho,68952,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,4,2.0,Mário Sérgio Santos Costa,0.0,5,5.76,15,marinho,6,0.0,,,,,,3.0,2.0,1.0,2.0,3.0,,,,,2.0,,,,,
Willian José,W. José,68996,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,13,2.73,Willian José da Silva,1.0,5,8.15,15,willian-jose,2,-0.23,1.0,,,,,2.0,11.0,4.0,5.0,2.0,,3.0,,,,,1.0,1.0,,
Santos,Santos,69012,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,13,3.72,Aderbar Melo dos Santos Neto,6.0,1,8.81,15,santos,7,0.23,,1.0,,33.0,,,,,,1.0,,,,14.0,,,,,4.0,
Allan,Allan,69140,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,10,2.03,Allan Marques Loureiro,0.0,4,4.48,15,allan,5,0.0,,3.0,,,,15.0,11.0,,2.0,5.0,,,,,,,,,,
Gabriel Paulista,G. Paulista,69208,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,11,4.73,Gabriel Armando de Abreu,1.7,3,9.4,15,gabriel-paulista,3,0.25,,2.0,,,,13.0,12.0,1.0,8.0,5.0,,1.0,,,,,,,4.0,
Danilo,Danilo,69783,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,0.5,Danilo Luiz da Silva,0.0,3,6.23,15,danilo,2,0.0,,,,,,1.0,,,,,,,,,,,,,,
Lucas Moura,L. Moura,70164,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,8,2.32,Lucas Rodrigues Moura da Silva,0.0,4,7.5,15,lucas-moura,5,0.0,1.0,,,,,,5.0,2.0,2.0,6.0,,1.0,,,,,,,,
Eduardo Sasha,E. Sasha,70360,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,11,1.72,Eduardo Colcenti Antunes,0.5,5,4.87,15,eduardo-sasha,7,-0.11,,,,,,4.0,1.0,5.0,3.0,10.0,,,,,3.0,,,,,
Gabriel,Gabriel,70449,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,2.2,Gabriel Vasconcelos Ferreira,0.0,1,5.6,15,gabriel,6,0.0,,,,3.0,,,,,,1.0,,,,5.0,,,,,1.0,
Felipe Anderson,F. Anderson,70592,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,10,1.58,Felipe Anderson Pereira Gomes,0.0,4,5.52,15,felipe-anderson,6,0.0,,1.0,,,,10.0,6.0,1.0,1.0,3.0,,,,,,,,,,
Marllon,Marllon,70666,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,15,3.03,Marllon Gonçalves Jerônimo Borges,-0.3,3,5.3,15,marllon,7,-0.41,,2.0,,,,21.0,10.0,,1.0,10.0,,1.0,,,,,,,1.0,
Bruno Henrique,B. Henrique,70944,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,12,1.67,Bruno Henrique Corsini,2.1,4,4.15,15,bruno-henrique,7,-0.33,,,,,,7.0,11.0,4.0,7.0,5.0,,,,,1.0,,,,,
Jean Carlos,J. Carlos,70958,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,14,2.88,Jean Carlos Vicente,0.0,4,6.78,15,jean-carlos,6,-0.25,2.0,2.0,,,,3.0,5.0,4.0,7.0,6.0,,2.0,,,1.0,,,,,
Léo Vieira,L. Vieira,71043,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,14,5.68,Leonardo da Silva Vieira,5.8,1,7.67,15,leo-vieira,7,-0.05,,1.0,,70.0,,,,,,3.0,,,,22.0,,,,,2.0,
Thiago Mendes,T. Mendes,71123,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,14,4.45,Thiago Henrique Mendes Ribeiro,10.0,4,8.66,15,thiago-mendes,3,1.18,1.0,6.0,,,,10.0,12.0,1.0,4.0,31.0,,4.0,,,1.0,,,,,
Maicon,Maicon,71227,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,13,2.08,Maicon Pereira Roque,0.0,3,4.14,15,maicon,5,0.0,,,1.0,,,7.0,5.0,,,4.0,,,,,,1.0,,,4.0,
Luiz Gustavo,L. Gustavo,71536,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,11,3.75,Luiz Gustavo Dias,5.2,4,6.78,15,luiz-gustavo,2,-0.57,,2.0,,,,8.0,11.0,4.0,2.0,18.0,1.0,2.0,,,,,,,,
Weverton,Weverton,71631,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,15,5.22,Weverton Pereira da Silva,4.2,1,8.34,15,weverton,7,-0.79,1.0,1.0,,39.0,2.0,,,,,5.0,,,,17.0,,1.0,,,5.0,
Gustavo Gómez,G. Gómez,71684,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,14,4.93,Gustavo Raúl Gómez Portillo,1.4,3,10.45,15,gustavo-gomez,7,-0.07,1.0,,,,,9.0,14.0,,6.0,3.0,,3.0,,,5.0,,,,5.0,
Gabriel Pires,G. Pires,71898,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,6,3.63,Gabriel Appelt Pires,0.0,4,5.77,15,gabriel-pires,6,0.0,1.0,1.0,,,,4.0,5.0,3.0,4.0,7.0,1.0,,,,,,,,,
Tiago Volpi,T. Volpi,72018,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,8,3.58,Tiago Luis Volpi,-0.7,1,8.18,15,tiago-volpi,7,-0.68,,,,22.0,,,,,,,,,,10.0,,,,,2.0,
Thomazella,Thomazella,72279,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Carlos Eduardo Lecciolle Thomazella,0.0,1,2.0,15,thomazella,6,0.0,,,,,,,,,,,,,,,,,,,,
Everson,Everson,72294,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,15,4.17,Everson Felipe Marques Pires,4.2,1,9.51,15,everson,7,0.43,1.0,,,47.0,,,,,,5.0,,,,21.0,,,,,3.0,
Fernando Diniz,F. Diniz,72391,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,8,5.05,Fernando Diniz Silva,7.7,6,9.18,15,fernando-diniz,7,0.84,,,,,,,,,,,,,,,,,,,,2.0
Bernard,Bernard,72460,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,12,1.74,Bernard Anício Caldeira Duarte,1.0,4,3.98,15,bernard,7,-0.39,,,,,,6.0,5.0,1.0,,9.0,,1.0,,,2.0,,,,,
Alex Telles,A. Telles,72493,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,12,4.04,Alex Nicolao Telles,-0.8,2,9.05,15,alex-telles,7,-1.1,2.0,2.0,,,,13.0,13.0,,3.0,5.0,,2.0,,,,1.0,,,1.0,
Vitor Hugo,V. Hugo,72605,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,5,2.5,Vitor Hugo Franchescoli de Souza,0.8,3,6.1,15,vitor-hugo,6,-0.73,,1.0,,,,4.0,2.0,,2.0,3.0,,,,,,,,,1.0,
Mercado,Mercado,72951,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,8,5.21,Gabriel Iván Mercado,0.0,3,7.21,15,mercado,7,0.0,,3.0,,,,12.0,7.0,1.0,2.0,6.0,,1.0,,,,,,,3.0,
Daniel Borges,D. Borges,73318,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,2.05,Daniel Fortunato Borges,2.8,2,4.57,15,daniel-borges,6,0.39,,,,,,1.0,,,2.0,2.0,,,,,,,,,,
Samuel Xavier,S. Xavier,73384,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,10,3.68,Samuel Xavier Brito,-0.4,2,7.71,15,samuel-xavier,6,-0.74,,2.0,,,,14.0,12.0,1.0,1.0,19.0,,,,,1.0,,,,2.0,
Rincón,Rincón,74187,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,-0.7,Tomás Eduardo Rincón Hernández,0.0,4,2.81,15,rincon,6,0.0,,1.0,,,,,3.0,,,1.0,,,,,,,,,,
Carrillo,Carrillo,77485,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,10,1.79,André Martín Carrillo Díaz,5.0,4,5.39,15,carrillo,6,0.75,1.0,3.0,,,,12.0,19.0,,2.0,4.0,,,,,,,,,,
Cédric Soares,C. Soares,77656,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,1.07,Cédric Ricardo Alves Soares,1.2,2,4.05,15,cedric-soares,7,-0.11,,1.0,,,,5.0,2.0,,2.0,,,,,,,,,,,
João Schmidt,J. Schmidt,77777,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,9,1.52,João Felipe Schmidt Urbano,3.2,4,4.61,15,joao-schmidt,7,0.18,,1.0,,,,10.0,13.0,,2.0,4.0,,,,,,,,,,
Everaldo,Everaldo,78117,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,12,3.93,Everaldo Stum,1.7,5,6.22,15,everaldo,2,0.15,,2.0,,,,9.0,13.0,3.0,5.0,16.0,,3.0,,,1.0,,,,,
Gustavo Henrique,G. Henrique,78248,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,11,3.56,Gustavo Henrique Vernes,-0.3,3,8.28,15,gustavo-henrique,7,-1.0,,3.0,,,,10.0,14.0,4.0,5.0,7.0,,,,,,1.0,,,4.0,
Vitinho,Vitinho,78435,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,7,2.13,Victor Vinícius Coelho dos Santos,0.0,5,5.06,15,vitinho,6,0.0,,,,,,5.0,5.0,2.0,5.0,5.0,,,,,,,,,,
Renê,Renê,78445,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,9,5.41,Renê Rodrigues Martins,-1.1,2,8.84,15,rene,6,-0.69,2.0,1.0,,,,16.0,7.0,3.0,2.0,5.0,,,,,,,,,2.0,
Willian Arão,W. Arão,78478,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,9,2.09,Willian Souza Arão da Silva,0.0,4,4.98,15,willian-arao,6,-0.18,,,,,,12.0,4.0,,,4.0,,,,,,,,,,
Gabriel,Gabriel,78605,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,13,3.28,Gabriel Girotto Franco,3.2,4,5.6,15,gabriel,7,-0.57,,5.0,,,,17.0,11.0,4.0,2.0,8.0,,2.0,,,,1.0,,,,
Reinaldo,Reinaldo,78850,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,1.5,Reinaldo Manoel da Silva,6.9,2,8.77,15,reinaldo,7,0.62,,3.0,,,,6.0,8.0,1.0,9.0,6.0,,,,,,,,,,
Thiago Santos,T. Santos,78855,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,8,2.16,Thiago dos Santos,0.0,3,3.12,15,thiago-santos,6,0.0,,3.0,,,,3.0,4.0,,,4.0,,,,,,,,,3.0,
Dória,Dória,78946,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,3,2.37,Matheus Dória Macedo,2.1,3,6.7,15,doria,7,-0.52,,,,,,2.0,3.0,,,,,,,,,,,,1.0,
Alex Muralha,A. Muralha,79066,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,-1.0,Alex Roberto Santana Rafael,0.0,1,2.64,15,alex-muralha,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Roger Machado,R. Machado,79437,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,5.05,Roger Machado Marques,4.28,6,10.61,15,roger-machado,7,-0.24,,,,,,,,,,,,,,,,,,,,4.0
Cano,Cano,79631,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,0.8,Germán Ezequiel Cano,0.0,5,5.37,15,cano,5,0.0,,,,,,,,,2.0,,,,,,,,,,,
Lucas Silva,L. Silva,79701,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,12,0.31,Lucas Silva Borges,-0.3,4,3.65,15,lucas-silva,6,0.02,,3.0,,,,4.0,6.0,,2.0,2.0,,,,,,,,,,
Saúl,Saúl,80061,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,2.47,Saúl Ñíguez Esclapez,0.0,4,7.35,15,saul,2,0.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,
Jadson,Jadson,80129,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,8,1.26,Jadson Alves dos Santos,0.0,4,3.79,15,jadson,7,0.0,,3.0,,,,8.0,8.0,,,7.0,,,,,,,,,,
Yago Pikachu,Y. Pikachu,80196,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,14,2.12,Glaybson Yago Souza Lisboa,6.2,4,5.72,15,yago-pikachu,7,0.95,1.0,,1.0,,,5.0,6.0,5.0,4.0,8.0,,1.0,,,,,,1.0,,
