,atletas.rodada_id,atletas.entrou_em_campo,atletas.minimo_para_valorizar,atletas.media_num,atletas.jogos_num,atletas.apelido,atletas.clube.id.full.name,atletas.pontos_num,atletas.variacao_num,atletas.slug,atletas.apelido_abreviado,atletas.posicao_id,atletas.status_id,atletas.foto,atletas.preco_num,atletas.nome,atletas.atleta_id,atletas.clube_id,A,CA,CV,DS,FC,FD,FF,FS,G,I,SG,FT,PC,DE,GS,PS,V,PP,GC,DP
70,15,False,,2.38,13,Maicon,Vasco,0.0,0.0,maicon,Maicon,3,3,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zkGlvKC.png,4.36,Maicon Pereira Roque,71227,267,,3.0,,11.0,7.0,1.0,1.0,6.0,1.0,1.0,2.0,,,,,,,,,
71,15,True,,2.57,9,Luiz Gustavo,São Paulo,2.6,-0.1,luiz-gustavo,L. Gustavo,4,7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nt2TzmF.png,4.94,Luiz Gustavo Dias,71536,276,,2.0,,13.0,11.0,5.0,6.0,4.0,,,,,,,,,,,,
72,15,True,,5.31,15,Weverton,Palmeiras,8.0,1.02,weverton,Weverton,1,7,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_pwFJ9Uo.png,11.36,Weverton Pereira da Silva,71631,275,1.0,1.0,,1.0,,,,1.0,,,8.0,,,45.0,11.0,,,,,
73,15,True,,3.27,6,Raúl Cáceres,Vitória,1.8,-0.2,raul-caceres,R. Cáceres,2,7,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_lPclyZL.png,5.21,Raúl Alejandro Cáceres Bogado,71680,287,1.0,,,8.0,3.0,,,2.0,,1.0,1.0,,,,,,,,,
74,15,True,,5.2,7,Gustavo Gómez,Palmeiras,6.3,-0.69,gustavo-gomez,G. Gómez,3,7,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_A7Qv7sM.png,10.11,Gustavo Raúl Gómez Portillo,71684,275,1.0,3.0,,7.0,12.0,1.0,4.0,3.0,1.0,3.0,4.0,,1.0,,,,,,1.0,
75,15,False,,3.32,6,Santiago Arias,Bahia,0.0,0.0,santiago-arias,S. Arias,2,6,https://s.sde.globo.com/media/person_role/2024/02/14/photo_FORMATO_GVs7NkK.png,5.58,Santiago Arias Naranjo,71701,265,,1.0,,5.0,6.0,,1.0,12.0,,1.0,2.0,,,,,,,,,
76,15,False,,3.48,5,Gabriel Pires,Fluminense,0.0,0.0,gabriel-pires,G. Pires,4,6,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_084ZZNa.png,5.14,Gabriel Appelt Pires,71898,266,,1.0,,13.0,8.0,1.0,2.0,5.0,,1.0,,,,,,,,,,
77,15,False,,2.27,9,Everson,Atlético-MG,0.0,0.0,everson,Everson,1,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_r7CD0SX.png,8.14,Everson Felipe Marques Pires,72294,282,,3.0,,,,,,3.0,,,3.0,,,17.0,10.0,,,,,
78,15,False,,0.0,0,Felipe Alves,Fluminense,0.0,0.0,felipe-alves,F. Alves,1,6,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_e9UBywD.png,5.0,Felipe Alves Raymundo,72372,266,,,,,,,,,,,,,,,,,,,,
79,15,False,,0.0,0,Gustavo Campanharo,Atlético-GO,0.0,0.0,gustavo-campanharo,G. Campanharo,4,5,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_XGJ1uLI.png,5.0,Gustavo Campanharo,72497,373,,,,,,,,,,,,,,,,,,,,
