,atletas.foto,atletas.clube.id.full.name,atletas.pontos_num,atletas.slug,atletas.status_id,atletas.jogos_num,atletas.posicao_id,atletas.rodada_id,atletas.media_num,atletas.variacao_num,atletas.nome,atletas.preco_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.minimo_para_valorizar,A,CA,CV,DS,FC,FD,FF,FS,G,I,FT,DE,DP,GS,PC,SG,PP,PS,V,GC
79,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_sB7v4Fv.png,Corinthians,0.0,pedro-henrique,6,2,5,12,1.4,0.0,Pedro Henrique Konzen Medina da Silva,5.32,False,P. Henrique,72583,264,Pedro Henrique,,,1.0,,2.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,
80,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_EePQ79Y.png,Fortaleza,0.0,mauricio-kozlinski,6,0,1,12,0.0,0.0,Maurício Kozlinski,3.0,False,M. Kozlinski,72595,356,Maurício Kozlinski,,,,,,,,,,,,,,,,,,,,,
81,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_HuEb513.png,Bahia,0.0,vitor-hugo,6,0,3,12,0.0,0.0,Vitor Hugo Franchescoli de Souza,4.0,False,V. Hugo,72605,265,Vitor Hugo,,,,,,,,,,,,,,,,,,,,,
82,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_G29hOpk.png,Athlético-PR,1.1,fernandinho,7,11,4,12,3.35,-0.05,Fernando Luiz Rosa,6.68,True,Fernandinho,72775,293,Fernandinho,,2.0,5.0,,11.0,19.0,7.0,2.0,13.0,1.0,1.0,,,,,,,,,,
83,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_i1tcVtm.png,Criciúma,0.0,wilker-angel,6,3,3,12,2.33,0.0,Wílker José Ángel Romero,3.37,False,W. Ángel,72801,288,Wilker Ángel,,,,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,,,,
84,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_o74D2pK.png,Internacional,0.0,mercado,6,7,3,12,3.23,0.0,Gabriel Iván Mercado,5.96,False,Mercado,72951,285,Mercado,,,4.0,,5.0,3.0,,,3.0,,,,,,,,4.0,,,,
85,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_yDwEEkd.png,Fluminense,1.4,samuel-xavier,7,6,2,12,2.75,-0.34,Samuel Xavier Brito,5.06,True,S. Xavier,73384,266,Samuel Xavier,,1.0,2.0,,6.0,8.0,1.0,2.0,12.0,,1.0,,,,,,,,,,
86,https://s.sde.globo.com/media/person_role/2022/04/28/f3607cbf154b821769f0d0c7ace0e882_FORMATO.png,Fluminense,3.06,marcao,7,1,6,12,3.06,0.29,Marco Aurélio de Oliveira Breves,8.82,True,Marcão,73476,266,Marcão,,,,,,,,,,,,,,,,,,,,,
87,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_k3QDtbn.png,Cuiabá,0.0,bruno-alves,6,7,3,12,2.63,-0.82,Bruno Fabiano Alves,4.02,True,B. Alves,73620,1371,Bruno Alves,,,,,4.0,3.0,1.0,1.0,5.0,,,,,,,,2.0,,,,
88,https://s.sde.globo.com/media/person_role/2024/06/03/photo_FORMATO_F2HtPRp.png,Grêmio,0.0,rodrigo-caio,6,0,3,12,0.0,0.0,Rodrigo Caio Coquette Russo,6.0,False,R. Caio,73800,284,Rodrigo Caio,,,,,,,,,,,,,,,,,,,,,
89,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_o2efsws.png,Criciúma,0.8,walisson-maia,6,6,3,12,2.37,-0.17,Walisson Moreira Farias Maia,3.8,True,W. Maia,73991,288,Walisson Maia,,1.0,,,3.0,5.0,,2.0,1.0,,,,,,,,1.0,,,,
90,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_XyzYIOg.png,Vitória,0.0,zapata,6,0,3,12,0.0,0.0,Cristián Eduardo Zapata Valencia,4.0,False,Zapata,74028,287,Zapata,,,,,,,,,,,,,,,,,,,,,
91,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_XgarVDI.png,Botafogo,0.0,gatito-fernandez,6,3,1,12,2.33,0.0,Roberto Junior Fernández Torres,5.63,False,G. Fernández,74061,263,Gatito Fernández,,,,,,,,,,,,,6.0,,4.0,,1.0,,,,
92,https://s.sde.globo.com/media/person_role/2023/05/14/photo_FORMATO_BSixVEC.png,Atlético-GO,0.0,jorginho,6,0,4,12,0.0,0.0,Jorge de Moura Xavier,4.0,False,Jorginho,77544,373,Jorginho,,,,,,,,,,,,,,,,,,,,,
93,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_QT62TtG.png,Athlético-PR,0.5,madson,2,10,2,12,2.43,-0.25,Madson Ferreira dos Santos,4.33,True,Madson,78077,293,Madson,,1.0,2.0,,2.0,4.0,,2.0,7.0,,,,,,,,3.0,,,,
94,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_ZTjMF4T.png,Bahia,8.2,everaldo,7,11,5,12,5.85,0.68,Everaldo Stum,8.26,True,Everaldo,78117,265,Everaldo,,1.0,1.0,,5.0,13.0,5.0,3.0,8.0,5.0,2.0,2.0,,,,,,,,,
95,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_eaP6jN7.png,Corinthians,0.0,gustavo-henrique,6,5,3,12,1.34,0.0,Gustavo Henrique Vernes,6.32,False,G. Henrique,78248,264,Gustavo Henrique,,,,1.0,2.0,6.0,1.0,3.0,1.0,,,,,,,,1.0,,,,
96,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PNCSDK4.png,Internacional,3.4,rene,7,8,2,12,6.16,-0.75,Renê Rodrigues Martins,9.05,True,Renê,78445,285,Renê,,1.0,1.0,,14.0,5.0,3.0,3.0,8.0,,,,,,,,4.0,,,,
97,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_54lwaii.png,Criciúma,2.83,claudio-tencati,7,9,6,12,4.32,-0.33,Cláudio Tencati,5.87,True,C. Tencati,78450,288,Cláudio Tencati,,,,,,,,,,,,,,,,,,,,3.0,
98,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_hp4AXuX.png,Vitória,2.1,jean-mota,7,8,4,12,1.7,-1.02,Jean Mota Oliveira de Sousa,3.82,True,J. Mota,78548,287,Jean Mota,,,,,2.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,
99,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_EstVL0K.png,Cuiabá,0.9,jonathan-cafu,7,9,5,12,2.11,-0.03,Jonathan Renato Barbosa,3.55,True,J. Cafu,78580,1371,Jonathan Cafu,,,,,5.0,11.0,2.0,3.0,7.0,1.0,,,,,,,,,,,
100,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_SpOJ3BZ.png,Athlético-PR,0.0,gabriel,6,1,4,12,2.9,0.0,Gabriel Girotto Franco,5.61,False,Gabriel,78605,293,Gabriel,,,,,2.0,,,,1.0,,,,,,,,,,,,
101,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_MK4CCfT.png,Cruzeiro,0.9,ramiro,7,10,4,12,1.31,-0.01,Ramiro Moschen Benetti,3.36,True,Ramiro,78715,283,Ramiro,,,2.0,,13.0,12.0,,1.0,5.0,,1.0,,,,,,,,,,
102,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v8J7R5r.png,Grêmio,9.7,reinaldo,7,4,2,12,3.47,1.6,Reinaldo Manoel da Silva,7.8,True,Reinaldo,78850,284,Reinaldo,,,1.0,,2.0,3.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,
103,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_L3ovhxb.png,Fluminense,0.3,thiago-santos,7,4,3,12,0.05,-0.4,Thiago dos Santos,1.78,True,T. Santos,78855,266,Thiago Santos,,,1.0,,1.0,5.0,1.0,1.0,1.0,,,,,,,1.0,,,,,
104,https://s.sde.globo.com/media/person_role/2023/08/16/photo_FORMATO_vnMYw4d.png,Atlético-GO,13.0,luiz-felipe,7,5,3,12,3.88,1.93,Luiz Felipe do Nascimento dos Santos,5.39,True,L. Felipe,79035,373,Luiz Felipe,,,1.0,1.0,8.0,3.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,
105,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO.png,Bahia,0.0,victor-cuesta,6,3,3,12,1.63,0.0,Víctor Leandro Cuesta,4.59,False,V. Cuesta,79113,265,Víctor Cuesta,,,1.0,,4.0,4.0,,1.0,3.0,,,,,,,,,,,,
106,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_AseAsft.png,Cuiabá,3.5,filipe-augusto,6,4,4,12,0.7,0.62,Filipe Augusto Carvalho Souza,2.3,True,F. Augusto,79268,1371,Filipe Augusto,,,2.0,,4.0,4.0,1.0,,,,,,,,,,,,,,
107,https://s.sde.globo.com/media/person_role/2021/04/27/ec1e7e490c3a05088fd967b9e2468216_FORMATO.png,Juventude,6.75,roger-machado,7,10,6,12,4.83,0.39,Roger Machado Marques,7.21,True,R. Machado,79437,286,Roger Machado,,,,,,,,,,,,,,,,,,,,3.0,
108,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_uSA2481.png,Fluminense,1.2,cano,7,10,5,12,2.96,-0.09,Germán Ezequiel Cano,7.97,True,Cano,79631,266,Cano,,,1.0,,2.0,3.0,11.0,8.0,3.0,1.0,,,,,,,,,,,
109,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_KnivRCo.png,Cruzeiro,1.0,lucas-silva,7,11,4,12,1.59,0.01,Lucas Silva Borges,4.43,True,L. Silva,79701,283,Lucas Silva,,,2.0,,6.0,9.0,3.0,3.0,8.0,1.0,,,,,,,,,,,1.0
110,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Cwpf6R7.png,Fluminense,3.4,antonio-carlos,7,5,3,12,1.2,0.52,Antônio Carlos Cunha Capocasali Júnior,2.74,True,A. Carlos,79702,266,Antônio Carlos,,,,,3.0,1.0,,1.0,4.0,,1.0,,,,,,,,,,
111,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_1INRw87.png,Juventude,2.4,jadson,7,8,4,12,6.42,-0.19,Jadson Alves dos Santos,9.21,True,Jadson,80129,286,Jadson,,2.0,3.0,1.0,23.0,14.0,4.0,4.0,16.0,1.0,1.0,,,,,,,,,,
112,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_QAL0UhA.png,Fortaleza,16.5,yago-pikachu,7,10,4,12,2.53,2.57,Glaybson Yago Souza Lisboa,6.12,True,Y. Pikachu,80196,356,Yago Pikachu,,2.0,2.0,,6.0,3.0,1.0,5.0,12.0,,1.0,,,,,,,,,,
113,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_UXvdhXA.png,Cruzeiro,0.0,rafa-silva,6,8,5,12,4.04,0.0,Rafael da Silva,5.88,False,R. Silva,80225,283,Rafa Silva,,,2.0,,4.0,6.0,4.0,1.0,4.0,3.0,3.0,,,,,,,,,,
114,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_hqCxZF4.png,São Paulo,10.2,luciano,7,10,5,12,6.46,0.99,Luciano da Rocha Neves,11.3,True,Luciano,80287,276,Luciano,,,5.0,,13.0,9.0,6.0,7.0,16.0,4.0,2.0,1.0,,,,,,,1.0,,
115,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_iy1T2ej.png,Bahia,5.4,gilberto,7,5,2,12,3.92,0.09,Gilberto Moraes Júnior,7.29,True,Gilberto,80313,265,Gilberto,,,,,9.0,4.0,,2.0,7.0,,1.0,,,,,,1.0,,,,
116,https://s.sde.globo.com/media/person_role/2024/04/12/photo_220x220.png,Criciúma,8.2,arthur-caike,2,9,5,12,3.87,0.07,Arthur Caíke do Nascimento Cruz,5.18,True,A. Caíke,80337,288,Arthur Caíke,,,,,,5.0,3.0,6.0,9.0,3.0,6.0,,,,,,,,,,
117,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ybJLR9Q.png,Fluminense,0.0,marlon,6,3,3,12,0.9,0.0,Marlon Santos da Silva Barbosa,2.68,False,Marlon,80538,266,Marlon,,,1.0,,3.0,4.0,,1.0,1.0,,,,,,,,,,,,
118,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_6dWdAJP.png,Grêmio,0.0,pedro-geromel,6,3,3,12,2.17,0.0,Pedro Tonon Geromel,5.71,False,P. Geromel,80853,284,Pedro Geromel,,,1.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,
119,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_ut5p6cP.png,Vasco,0.0,jair,5,0,4,12,0.0,0.0,Jair Rodrigues Júnior,4.0,False,Jair,81091,267,Jair,,,,,,,,,,,,,,,,,,,,,
120,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_pz3GebS.png,Palmeiras,2.9,mayke,6,10,2,12,5.17,-0.76,Mayke Rocha de Oliveira,8.47,True,Mayke,81150,275,Mayke,,,3.0,,17.0,6.0,,1.0,5.0,1.0,2.0,,,,,,5.0,,,,
121,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_CBzQtxz.png,Internacional,1.3,hugo-mallo,6,5,2,12,5.18,-0.76,Hugo Mallo Novegil,6.44,True,H. Mallo,81551,285,Hugo Mallo,,,2.0,,8.0,3.0,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,
122,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_8UqKNri.png,Vasco,0.0,rossi,7,10,5,12,1.69,0.0,Rosicley Pereira da Silva,4.26,False,Rossi,81798,267,Rossi,,1.0,2.0,,10.0,9.0,,1.0,8.0,,2.0,,,,,,,,,,
123,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_fS2GyF1.png,São Paulo,10.9,alisson,7,11,4,12,3.67,1.18,Alisson Euler de Freitas Castro,7.25,True,Alisson,81845,276,Alisson,,1.0,3.0,,16.0,13.0,3.0,2.0,20.0,1.0,,,,,,,,,,,
124,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_yXqoxi8.png,Fortaleza,12.0,joao-ricardo,7,11,1,12,5.65,1.11,João Ricardo Riedi,9.45,True,J. Ricardo,81881,356,João Ricardo,,,,,1.0,,,,,,,,52.0,,11.0,,4.0,,,,
125,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_AuUF822.png,Vitória,2.8,willian-oliveira,7,10,4,12,7.02,-0.25,Willian Osmar de Oliveira Silva,8.37,True,W. Oliveira,81952,287,Willian Oliveira,,,1.0,,18.0,13.0,,5.0,17.0,5.0,,,,,,,,,1.0,,
126,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_BAUllGq.png,Palmeiras,2.6,ze-rafael,7,8,4,12,2.03,-0.81,José Rafael Vivian,5.46,True,Z. Rafael,82455,275,Zé Rafael,,1.0,2.0,,8.0,15.0,,2.0,11.0,,,,,,,,,,1.0,,
127,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_y7upQyC.png,Atlético-MG,0.0,otavio,6,5,4,12,4.04,0.0,Otávio Henrique Passos Santos,6.33,False,Otávio,82463,282,Otávio,,,,,14.0,6.0,2.0,1.0,4.0,,,,,,,,,,,,
128,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_HkAAcVs.png,Flamengo,8.7,luiz-araujo,7,12,5,12,5.72,0.67,Luiz de Araújo Guimarães Neto,9.09,True,L. Araújo,82627,262,Luiz Araújo,,2.0,,,15.0,11.0,4.0,8.0,12.0,3.0,1.0,1.0,,,,,,,,,
129,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAKLb1d.png,Fortaleza,5.0,tinga,7,11,2,12,3.45,0.37,Guilherme de Jesus da Silva,5.29,True,Tinga,82628,356,Tinga,,,1.0,,16.0,6.0,,2.0,2.0,,,,,,,1.0,4.0,,,,
130,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_g9yt731.png,Criciúma,2.7,marcelo-hermes,7,8,2,12,3.72,0.07,Marcelo Gazella Hermes,5.42,True,M. Hermes,82639,288,Marcelo Hermes,,1.0,1.0,,10.0,9.0,1.0,1.0,3.0,1.0,,,,,,,1.0,,,,
131,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_NhIGhAv.png,São Paulo,0.0,wellington-rato,6,4,4,12,0.65,-1.33,Wellington Soares da Silva,7.66,True,W. Rato,82766,276,Wellington Rato,,,,,1.0,,,,3.0,,1.0,,,,,,,,,,
132,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_EM6z7aN.png,Flamengo,1.2,gabriel,6,5,5,12,2.12,-0.66,Gabriel Barbosa Almeida,6.69,True,Gabriel,83257,262,Gabriel,,,,,,,,1.0,4.0,1.0,2.0,,,,,,,,,,
133,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_rrGsWJ1.png,Flamengo,2.3,leo-pereira,2,11,3,12,2.53,-0.38,Leonardo Pereira,6.54,True,L. Pereira,83528,262,Léo Pereira,,,4.0,,12.0,9.0,,2.0,9.0,,,,,,,1.0,3.0,,,,
134,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_qC7iq64.png,Cruzeiro,0.0,neris,7,4,3,12,1.57,0.0,Hueglo dos Santos Neris,3.77,False,Neris,83786,283,Neris,,,,,5.0,6.0,1.0,,2.0,,1.0,,,,,,,,,,
135,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_eqdux0f.png,Cuiabá,0.4,clayson,3,10,5,12,2.19,-0.19,Clayson Henrique da Silva Vieira,4.0,True,Clayson,83817,1371,Clayson,,,3.0,,3.0,5.0,3.0,5.0,13.0,1.0,3.0,,,,,,,,1.0,,
136,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_pjwDNV1.png,Botafogo,13.3,tiquinho-soares,7,7,5,12,5.35,1.96,Francisco das Chagas Soares dos Santos Meireles,12.71,True,T. Soares,84042,263,Tiquinho Soares,,2.0,2.0,,4.0,9.0,,5.0,15.0,2.0,2.0,,,,,,,,,,
137,https://s.sde.globo.com/media/person_role/2024/05/22/photo_FORMATO_PHlhzVS.png,Grêmio,0.0,jemerson,6,3,3,12,3.13,0.0,Jemerson de Jesus Nascimento,5.81,False,Jemerson,84263,284,Jemerson,,,2.0,,,2.0,,,4.0,,,,,,,,2.0,,,,
138,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_Ea5KMU8.png,Criciúma,0.0,alisson,6,4,1,12,1.12,0.0,Alisson Machado dos Santos,2.16,False,Alisson,84266,288,Alisson,,,1.0,,,,,,1.0,,,,9.0,,4.0,,,,,,
139,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dW9VacB.png,Cuiabá,2.0,fernando-sobral,7,9,4,12,3.05,0.15,Fernando Pereira do Nascimento,5.24,True,F. Sobral,84428,1371,Fernando Sobral,,,1.0,,11.0,2.0,1.0,4.0,7.0,1.0,1.0,,,,,,,,,,
140,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pUYQrUf.png,Cruzeiro,2.6,lucas-romero,7,9,4,12,2.21,0.09,Lucas Daniel Romero,4.83,True,L. Romero,84558,283,Lucas Romero,,,1.0,1.0,16.0,11.0,,5.0,8.0,,,,,,,,,,,,
141,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_3jr11fx.png,Criciúma,1.0,fellipe-mateus,6,5,4,12,5.76,-0.34,Fellipe Mateus de Sena Araújo,7.51,True,F. Mateus,84587,288,Fellipe Mateus,,,1.0,,3.0,3.0,3.0,,17.0,2.0,,,,,,1.0,,,,,
142,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_gMVR2lN.png,Bragantino,10.5,lucas-evangelista,7,8,4,12,4.77,0.49,Lucas Evangelista Santana de Oliveira,9.48,True,L. Evangelista,84674,280,Lucas Evangelista,,1.0,2.0,,6.0,8.0,3.0,5.0,14.0,2.0,3.0,,,,,,,,,,
143,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RMaWUM3.png,Flamengo,0.0,varela,6,5,2,12,4.5,0.0,Guillermo Varela Olivera,5.73,False,Varela,84816,262,Varela,,,,,7.0,7.0,1.0,,10.0,,,,,,,,2.0,,,,
144,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_q8xm0Ax.png,Bahia,0.0,rafael-ratao,6,3,5,12,2.97,0.0,Rafael Rogério da Silva,5.14,False,R. Ratão,84918,265,Rafael Ratão,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
145,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JDJmU6R.png,Bahia,1.0,marcos-felipe,7,11,1,12,3.97,0.05,Marcos Felipe de Freitas Monteiro,7.05,True,M. Felipe,85004,265,Marcos Felipe,,,1.0,,1.0,,,,1.0,,,,40.0,,12.0,,3.0,,,,
146,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_oSZD8nT.png,Botafogo,0.0,oscar-romero,2,9,4,12,3.4,0.0,Óscar David Romero Villamayor,7.26,False,Ã. Romero,85034,263,Óscar Romero,,2.0,3.0,,14.0,7.0,3.0,1.0,9.0,,,,,,,,,,,,
147,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_DpJN07P.png,Botafogo,2.7,damian-suarez,7,10,2,12,3.49,0.23,Damián Nicolás Suárez,5.41,True,D. Suárez,85277,263,Damián Suárez,,1.0,2.0,,10.0,12.0,1.0,5.0,7.0,,2.0,,,,,,3.0,,,,
148,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO.png,Athlético-PR,0.0,alex-santana,6,4,4,12,-0.4,0.0,Alex Paulo Menezes Santana,2.83,False,A. Santana,85465,293,Alex Santana,,,2.0,,,3.0,,1.0,1.0,,,,,,,,,,,,
149,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_EPoR3bv.png,Vasco,0.0,leo,6,10,3,12,1.59,0.0,Leonardo Pinheiro da Conceição,3.26,False,Léo,85626,267,Léo,,,,,8.0,6.0,1.0,,4.0,,1.0,,,,,,1.0,,,,
150,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7KxaYiF.png,Internacional,0.2,hyoran,6,4,4,12,2.28,-1.01,Hyoran Kaue Dalmoro,4.94,True,Hyoran,85931,285,Hyoran,,,,,4.0,1.0,,2.0,6.0,,,,,,,,,,,,
151,https://s.sde.globo.com/media/person_role/2024/03/20/photo_FORMATO_r97hBeS.png,Criciúma,0.0,bolasie,2,8,5,12,4.46,0.0,Yannick Bolasie,6.52,False,Bolasie,86292,288,Bolasie,,2.0,2.0,,4.0,14.0,6.0,7.0,7.0,1.0,2.0,1.0,,,,,,,,,
152,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YkGHL6O.png,Vitória,0.0,caio-dantas,6,0,5,12,0.0,0.0,Caio Henrique da Silva Dantas,3.0,False,C. Dantas,86362,287,Caio Dantas,,,,,,,,,,,,,,,,,,,,,
153,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_C2XW4GI.png,Vasco,0.0,victor-luis,6,4,2,12,2.93,0.0,Victor Luis Chuab Zamblauskas,3.6,False,V. Luis,86410,267,Victor Luis,,,1.0,1.0,8.0,7.0,1.0,,4.0,,,,,,,,1.0,,,,
154,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_EdYl0O3.png,Fluminense,1.5,keno,7,6,5,12,1.43,-0.08,Marcos da Silva França,5.52,True,Keno,86485,266,Keno,,,,,2.0,1.0,2.0,3.0,4.0,,3.0,,,,,,,,,,
155,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_FD4URNn.png,São Paulo,-1.0,jandrei,7,5,1,12,2.2,-0.88,Jandrei Chitolina Carniel,4.93,True,Jandrei,86508,276,Jandrei,,,,,,,,,4.0,,,,12.0,,8.0,,1.0,,,,
156,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_fIUc997.png,Criciúma,-0.3,rodrigo,7,8,3,12,3.02,-0.47,Rodrigo Fagundes de Freitas,4.22,True,Rodrigo,86684,288,Rodrigo,,1.0,2.0,,12.0,7.0,,,4.0,,1.0,1.0,,,,1.0,1.0,,,,
157,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_DbXXPxM.png,Botafogo,0.9,tche-tche,2,10,4,12,1.49,-0.27,Danilo das Neves Pinheiro,3.88,True,T. Tchê,86686,263,Tchê Tchê,,,1.0,,6.0,5.0,1.0,5.0,10.0,,,,,,,,,,,,
158,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9loGKby.png,Criciúma,0.9,jonathan,7,6,2,12,2.12,-0.49,Jonathan Francisco Lemos,3.39,True,Jonathan,86713,288,Jonathan,,,,,9.0,1.0,1.0,,2.0,,,,,,,,,,,,
159,https://s.sde.globo.com/media/person_role/2024/04/08/photo_FORMATO_JoKRQsF.png,Flamengo,0.0,everton,5,6,5,12,6.2,0.0,Everton Sousa Soares,7.54,False,Everton,86757,262,Everton,,2.0,,,5.0,2.0,6.0,6.0,4.0,1.0,2.0,,,,,,,,,,
160,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_zgLfj3l.png,Fortaleza,0.0,matheus-rossetto,6,2,4,12,1.55,0.0,Matheus Rossetto,3.38,False,M. Rossetto,86766,356,Matheus Rossetto,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,
161,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_p79ATUg.png,Botafogo,2.0,danilo-barbosa,7,10,4,12,4.47,-0.16,Danilo Barbosa da Silva,7.52,True,D. Barbosa,86777,263,Danilo Barbosa,,1.0,3.0,,13.0,11.0,,3.0,6.0,3.0,,,,,,,,,1.0,,
162,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_QbOqp5G.png,Fortaleza,0.0,jose-welison,2,10,4,12,1.71,-0.55,José Welison da Silva,3.94,True,J. Welison,86859,356,José Welison,,,1.0,,14.0,6.0,,2.0,3.0,,,,,,,,,,,,
163,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_goyzWhz.png,Vasco,4.0,leo-jardim,7,12,1,12,2.85,0.37,Leonardo César Jardim,6.37,True,L. Jardim,87008,267,Léo Jardim,,,,,,,,,,,,,53.0,,24.0,,1.0,,,,
164,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_UqG87oy.png,Grêmio,0.0,nathan,6,3,4,12,0.83,0.0,Nathan Allan de Souza,4.04,False,Nathan,87009,284,Nathan,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
165,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_oxcf1Uy.png,Bragantino,0.8,pedro-henrique,7,8,3,12,3.57,-0.48,Pedro Henrique Ribeiro Gonçalves,5.97,True,P. Henrique,87225,280,Pedro Henrique,,,1.0,,13.0,8.0,,,7.0,1.0,1.0,,,,,,1.0,,,,
166,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_7gOybCT.png,Atlético-MG,0.0,guilherme-arana,6,6,2,12,7.83,0.0,Guilherme Antonio Arana Lopes,12.32,False,G. Arana,87228,282,Guilherme Arana,,1.0,2.0,,13.0,4.0,2.0,3.0,4.0,1.0,2.0,,,,,,3.0,,,,
