preco_num,variacao_num,atleta_id,status_id,clube_nome,pontos_num,rodada_id,apelido,posicao_id,FS,A,FT,FD,FF,G,I,PP,FC,GC,CA,CV,SG,DD,DP,GS,DS,DE,PC,PS,ano,Date,Time,casa,adversario_nome,odds_vitoria,odds_derrota,gols_time,gols_oponente,odds_empate
7.96,-0.6,36943,7,atlético-pr,2.69,21,Paulo Autuori,tec,,,,,,,,,,,,,,,,,,0.0,,,2021,18/09/2021,22:45,1,juventude,2.07,3.96,2,1,3.03
4.5,-0.63,95127,7,atlético-pr,-1.5,21,Nicolas,lat,0.0,,,0.0,0.0,,,,1.0,,1.0,,0.0,,,,1.0,0.0,0.0,,2021,18/09/2021,22:45,1,juventude,2.07,3.96,2,1,3.03
9.21,1.25,36943,7,atlético-pr,6.15,22,Paulo Autuori,tec,,,,,,,,,,,,,,,,,,0.0,,,2021,26/09/2021,22:15,1,grêmio,3.05,2.52,4,2,2.94
8.83,-0.21,38394,7,atlético-pr,0.2,22,Thiago Heleno,zag,0.0,,,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,1.0,0.0,,,2021,26/09/2021,22:15,1,grêmio,3.05,2.52,4,2,2.94
5.23,-0.13,90917,6,atlético-pr,-0.1,22,Carlos Eduardo,ata,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,,2021,26/09/2021,22:15,1,grêmio,3.05,2.52,4,2,2.94
4.31,-0.19,95127,6,atlético-pr,-1.8,22,Nicolas,lat,0.0,,,0.0,0.0,,,,2.0,,0.0,,0.0,,,,1.0,0.0,0.0,,2021,26/09/2021,22:15,1,grêmio,3.05,2.52,4,2,2.94
3.33,-0.67,105672,6,atlético-pr,1.0,22,Nicolás Hernández,zag,,,,,,,,,,,,,,,,,1.0,0.0,,,2021,26/09/2021,22:15,1,grêmio,3.05,2.52,4,2,2.94
8.0,0.0,37245,7,ceará,0.0,1,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2021,30/05/2021,20:00,1,grêmio,3.62,2.16,3,2,3.09
8.31,0.31,37245,7,ceará,3.94,1,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2021,30/05/2021,20:00,1,grêmio,3.62,2.16,3,2,3.09
0.7,-0.3,88544,7,ceará,-1.9,1,Buiú,lat,,,,,,,,,1.0,,1.0,,,,,,1.0,0.0,,,2021,30/05/2021,20:00,1,grêmio,3.62,2.16,3,2,3.09
1.53,-1.47,102464,6,ceará,-0.8,1,Kelvyn,lat,,,,,,,,,,,,,,,,,,0.0,,,2021,30/05/2021,20:00,1,grêmio,3.62,2.16,3,2,3.09
0.7,-0.3,106819,6,ceará,0.0,1,Vinicius Machado,gol,,,,,,,,,,,,,,,,,,0.0,,,2021,30/05/2021,20:00,1,grêmio,3.62,2.16,3,2,3.09
0.7,-0.3,110948,6,ceará,0.0,1,Wendson,ata,,,,,,,,,,,,,,,,,,0.0,,,2021,30/05/2021,20:00,1,grêmio,3.62,2.16,3,2,3.09
7.91,-0.51,37245,7,ceará,1.68,4,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2021,17/06/2021,20:00,1,bahia,2.48,3.02,1,2,3.04
