preco_num,variacao_num,atleta_id,status_id,clube_nome,pontos_num,rodada_id,apelido,posicao_id,FS,A,FT,FD,FF,G,I,PP,FC,GC,CA,CV,SG,DD,DP,GS,DS,DE,PC,PS,ano,Date,Time,casa,adversario_nome,odds_vitoria,odds_derrota,gols_time,gols_oponente,odds_empate
6.28,-0.67,38279,,internacional,-1.0,4,Wellington Paulista,ata,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
15.35,0.12,40006,,internacional,3.55,4,Abel Braga,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
3.27,0.27,49651,,internacional,2.8,4,Ernando,zag,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
11.26,0.13,49674,,internacional,1.9,4,Fabrício,lat,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
11.52,-1.78,54424,,internacional,-1.4,4,Willians,mei,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
28.62,0.77,62023,,internacional,10.8,4,D'Alessandro,mei,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
11.56,-0.36,63172,,internacional,1.4,4,Paulão,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
9.48,3.47,68685,,internacional,12.6,4,Alan Patrick,mei,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
15.84,-1.5,69325,,internacional,-0.3,4,Aránguiz,mei,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
4.19,0.1,80313,,internacional,0.6,4,Gilberto ,lat,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
9.13,-1.14,80585,,internacional,0.5,4,Otávio,mei,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10/05/2014,22:30,1,atlético-pr,1.5,6.34,2,1,3.92
6.75,-1.27,36443,,internacional,-3.3,7,Dida,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
10.14,-0.31,36540,,internacional,1.9,7,Juan,zag,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
7.86,-2.14,38108,,internacional,-0.6,7,Jorge Henrique,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
6.31,-1.42,38279,,internacional,-1.3,7,Wellington Paulista,ata,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
14.81,-0.1,40006,,internacional,2.63,7,Abel Braga,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
4.03,0.23,49651,,internacional,1.9,7,Ernando,zag,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
10.72,-0.1,49674,,internacional,-0.2,7,Fabrício,lat,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
11.68,0.81,54424,,internacional,5.5,7,Willians,mei,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
27.48,0.71,62023,,internacional,9.6,7,D'Alessandro,mei,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
8.12,0.95,62129,,internacional,5.3,7,Wellington,mei,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
3.97,-1.03,70360,,internacional,-0.1,7,Eduardo Sasha,ata,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
8.72,-0.75,80585,,internacional,0.1,7,Otávio,mei,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
8.44,0.33,85423,,internacional,5.1,7,Valdivia,mei,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
5.05,1.03,85882,,internacional,4.3,7,Diogo,lat,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
1.14,0.14,85930,,internacional,0.7,7,Aylon,ata,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,25/05/2014,22:30,1,cruzeiro,2.37,2.92,1,3,3.2
7.55,0.8,36443,,internacional,3.0,8,Dida,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
11.87,1.73,36540,,internacional,10.7,8,Juan,zag,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8249999999999997,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
6.99,-0.87,38108,,internacional,-2.3,8,Jorge Henrique,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
10.49,4.18,38279,,internacional,18.5,8,Wellington Paulista,ata,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
15.61,0.8,40006,,internacional,8.03,8,Abel Braga,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
5.55,1.52,49651,,internacional,8.4,8,Ernando,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.55,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
12.51,1.79,49674,,internacional,9.8,8,Fabrício,lat,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
12.43,0.75,54424,,internacional,8.9,8,Willians,mei,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
25.48,-2.0,62023,,internacional,2.7,8,D'Alessandro,mei,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
6.9,-1.22,62129,,internacional,-0.4,8,Wellington,mei,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
3.73,-0.24,70360,,internacional,-0.2,8,Eduardo Sasha,ata,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
9.17,-0.15,74074,,internacional,5.7,8,Claudio Winck,lat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
8.65,0.21,85423,,internacional,5.5,8,Valdivia,mei,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
6.04,0.99,85882,,internacional,7.7,8,Diogo,lat,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.55,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
7.16,4.16,88780,,internacional,10.3,8,Leandro,ata,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8249999999999997,0.0,,,2014,29/05/2014,01:00,1,chapecoense,1.58,5.94,2,0,3.65
7.54,1.53,36443,,internacional,4.7,11,Dida,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
12.69,1.99,36540,,internacional,10.0,11,Juan,zag,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
13.4,2.33,37655,,internacional,11.5,11,Rafael Moura,ata,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
16.46,1.39,40006,,internacional,8.58,11,Abel Braga,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
16.82,4.62,49674,,internacional,24.8,11,Fabrício,lat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.375,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
13.46,-0.08,54424,,internacional,4.5,11,Willians,mei,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
27.3,2.14,62023,,internacional,12.1,11,D'Alessandro,mei,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
7.22,-0.11,62129,,internacional,1.2,11,Wellington,mei,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
12.43,2.26,63172,,internacional,10.7,11,Paulão,zag,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8249999999999997,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
8.8,-0.14,68685,,internacional,0.4,11,Alan Patrick,mei,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
14.28,-1.56,69325,,internacional,0.7,11,Aránguiz,mei,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
5.24,1.15,71892,,internacional,7.0,11,Wellington Silva,lat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.55,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
9.83,-0.51,74074,,internacional,4.7,11,Claudio Winck,lat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
5.89,-0.11,88366,,internacional,2.1,11,Martín Luque,mei,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275,0.0,,,2014,20/07/2014,20:00,1,flamengo,1.59,5.66,4,0,3.68
8.55,0.74,36443,,internacional,7.4,13,Dida,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,,,2014,03/08/2014,22:30,1,santos,1.76,4.62,1,0,3.41
12.55,1.08,36540,,internacional,7.1,13,Juan,zag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.275,0.0,,,2014,03/08/2014,22:30,1,santos,1.76,4.62,1,0,3.41
13.09,1.41,37655,,internacional,7.8,13,Rafael Moura,ata,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,03/08/2014,22:30,1,santos,1.76,4.62,1,0,3.41
1.93,-0.55,38074,,internacional,-2.5,13,Ygor,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,03/08/2014,22:30,1,santos,1.76,4.62,1,0,3.41
7.76,-0.54,38108,,internacional,-0.1,13,Jorge Henrique,ata,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,03/08/2014,22:30,1,santos,1.76,4.62,1,0,3.41
11.69,-1.14,38219,,internacional,0.8,13,Alex,mei,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,03/08/2014,22:30,1,santos,1.76,4.62,1,0,3.41
