preco_num,variacao_num,atleta_id,status_id,clube_nome,pontos_num,rodada_id,apelido,posicao_id,FS,A,FT,FD,FF,G,I,PP,FC,GC,CA,CV,SG,DD,DP,GS,DS,DE,PC,PS,ano,Date,Time,casa,adversario_nome,odds_vitoria,odds_derrota,gols_time,gols_oponente,odds_empate
3.57,-0.52,104401,7,juventude,-1.3,37,Vitor Mendes,zag,0.0,,,0.0,0.0,0.0,,,1.0,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,2022,10/11/2022,00:30,1,flamengo,5.45,1.64,2,2,3.75
0.96,-0.04,111721,6,juventude,1.3,37,Dudu,lat,,,,,,,,,1.0,,,,,,,,2.0,0.0,,,2022,10/11/2022,00:30,1,flamengo,5.45,1.64,2,2,3.75
0.74,-0.01,120443,7,juventude,0.0,37,Pará,mei,,,,,,,,,0.0,,,,,,,,,0.0,,,2022,10/11/2022,00:30,1,flamengo,5.45,1.64,2,2,3.75
1.14,0.19,120444,7,juventude,1.1,37,Ruan,ata,0.0,,,1.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,2022,10/11/2022,00:30,1,flamengo,5.45,1.64,2,2,3.75
1.29,0.28,120445,6,juventude,1.6,37,Rafinha,mei,0.0,,,0.0,1.0,,,,0.0,,,,,,,,1.0,0.0,,,2022,10/11/2022,00:30,1,flamengo,5.45,1.64,2,2,3.75
10.84,0.0,37245,7,coritiba,0.0,22,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
11.82,-0.42,42145,2,coritiba,-1.4,22,Egídio,lat,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
12.93,-1.43,53865,7,coritiba,1.1,22,Léo Gamalho,ata,3.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,0.0,0.0,,0.0,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
6.89,0.17,63058,3,coritiba,0.4,22,Willian Farias,mei,0.0,,,,0.0,,,,1.0,,1.0,,,,,,2.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
5.79,-0.04,68942,3,coritiba,0.6,22,Luciano Castán,zag,1.0,,,,0.0,0.0,0.0,,2.0,,1.0,0.0,0.0,,,,2.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
7.06,0.45,79066,7,coritiba,4.0,22,Alex Muralha,gol,0.0,,,,,,,,,,0.0,,0.0,,,1.0,0.0,5.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
2.97,-0.09,82647,7,coritiba,-0.2,22,Régis,mei,0.0,,,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
4.0,0.04,86841,6,coritiba,2.2,22,Boschilia,mei,1.0,0.0,,,1.0,,,,0.0,,0.0,,,,,,1.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
6.24,0.53,87238,6,coritiba,5.6,22,Guillermo Santos,zag,1.0,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,5.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
7.91,-0.64,103347,7,coritiba,0.0,22,Matheus Alexandre,lat,1.0,,,,,,0.0,,2.0,,1.0,,0.0,,,,1.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
4.06,-0.07,104778,6,coritiba,-0.1,22,Adrián Martínez,ata,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
7.56,0.29,105171,6,coritiba,5.3,22,Fabrício,ata,5.0,0.0,,0.0,1.0,,,,0.0,,,,,,,,2.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
2.39,-0.22,105433,6,coritiba,-0.3,22,Trindade,mei,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
3.74,-0.77,106202,7,coritiba,2.0,22,Bruno Gomes,mei,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
4.24,0.48,107554,6,coritiba,3.0,22,Natanael,lat,2.0,0.0,,,,,,,0.0,,,,0.0,,,,2.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
2.53,-0.07,107555,2,coritiba,0.0,22,Guilherme Biro,lat,0.0,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
3.0,0.8,116056,7,coritiba,7.4,22,José Hugo,ata,2.0,,,2.0,1.0,0.0,,,0.0,,,,,,,,3.0,0.0,,,2022,14/08/2022,15:00,1,atlético-mg,5.08,1.71,0,1,3.61
10.82,1.24,37245,7,coritiba,7.34,24,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
13.07,-0.46,42145,2,coritiba,5.5,24,Egídio,lat,1.0,0.0,,1.0,0.0,0.0,0.0,,3.0,,1.0,0.0,1.0,,,,1.0,0.0,0.0,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
3.54,0.83,62104,6,coritiba,5.0,24,Robinho,mei,0.0,1.0,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
6.92,0.03,63058,6,coritiba,1.0,24,Willian Farias,mei,0.0,,,,0.0,,,,0.0,,0.0,,,,,,1.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
6.39,0.6,68942,7,coritiba,4.4,24,Luciano Castán,zag,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
7.64,0.58,79066,7,coritiba,7.0,24,Alex Muralha,gol,0.0,,,,,,,,,,0.0,,1.0,,,0.0,0.0,1.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
4.63,-0.37,93166,7,coritiba,3.0,24,Chancellor,zag,,,,,,,,,2.0,,1.0,,1.0,,,,,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
4.2,1.2,97907,6,coritiba,7.3,24,Rafael Santos,lat,,,,,,,,,,,,,1.0,,,,2.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
9.71,-0.95,101254,7,coritiba,3.4,24,Alef Manga,ata,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
3.19,0.17,101484,2,coritiba,5.3,24,Thonny Anderson,mei,3.0,0.0,,0.0,1.0,,,,1.0,,,0.0,,,,,3.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
4.69,0.75,104646,6,coritiba,6.2,24,Warley,lat,1.0,,,,1.0,,,,0.0,,,0.0,1.0,,,,,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
4.18,0.12,104778,7,coritiba,0.9,24,Adrián Martínez,ata,1.0,,,0.0,1.0,0.0,0.0,,1.0,,0.0,,,,,,0.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
8.62,0.75,105171,7,coritiba,9.9,24,Fabrício,ata,1.0,0.0,,0.0,2.0,1.0,,,2.0,,1.0,,,,,,2.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
3.51,-0.54,106202,7,coritiba,0.0,24,Bruno Gomes,mei,1.0,,,,0.0,,,,1.0,,1.0,,,,,,1.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
5.27,1.6,107554,7,coritiba,8.8,24,Natanael,lat,2.0,0.0,,,,,,,0.0,,0.0,,1.0,,,,3.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
2.54,0.61,112368,7,coritiba,3.5,24,Bernardo,mei,2.0,,,,0.0,,,,3.0,,0.0,,,,,,3.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
3.79,0.93,115678,7,coritiba,9.5,24,Diego,lat,2.0,,,,0.0,,0.0,,1.0,,,0.0,1.0,,,,4.0,0.0,,,2022,27/08/2022,20:30,1,avaí,1.94,4.08,1,0,3.33
11.36,0.99,37245,7,coritiba,7.04,26,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
12.65,-0.32,53865,5,coritiba,0.9,26,Léo Gamalho,ata,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
3.36,0.19,62104,7,coritiba,3.0,26,Robinho,mei,0.0,1.0,,,1.0,,0.0,,2.0,,1.0,,,,,,0.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
7.36,1.4,68942,7,coritiba,9.5,26,Luciano Castán,zag,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,4.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
6.15,0.15,70449,7,coritiba,8.0,26,Gabriel,gol,,,,,,,,,,,1.0,,1.0,,,,,4.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
5.25,1.07,93166,7,coritiba,5.3,26,Chancellor,zag,,,,,1.0,,0.0,,1.0,,0.0,,1.0,,,,0.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
4.51,-0.13,97907,7,coritiba,3.3,26,Rafael Santos,lat,1.0,,,0.0,,,,,1.0,,1.0,,1.0,,,,1.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
10.92,0.67,101254,7,coritiba,9.5,26,Alef Manga,ata,2.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,,1.0,,,,,,1.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
2.99,0.92,101484,6,coritiba,3.8,26,Thonny Anderson,mei,2.0,0.0,,0.0,0.0,,,,1.0,,0.0,0.0,,,,,3.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
4.52,0.88,104646,7,coritiba,4.6,26,Warley,lat,0.0,,,,0.0,,,,1.0,,,0.0,1.0,,,,,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
4.42,-0.3,104778,3,coritiba,1.8,26,Adrián Martínez,ata,0.0,,,0.0,3.0,0.0,1.0,,2.0,,1.0,,,,,,1.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
8.6,1.0,105171,7,coritiba,8.3,26,Fabrício,ata,1.0,0.0,,1.0,0.0,1.0,,,2.0,,0.0,,,,,,0.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
3.85,-0.09,105433,7,coritiba,3.6,26,Trindade,mei,0.0,,,0.0,,,,,1.0,,,,,,,,4.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
4.0,-0.77,106202,7,coritiba,1.9,26,Bruno Gomes,mei,3.0,,,,0.0,,,,1.0,,0.0,,,,,,1.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
5.53,1.18,107554,6,coritiba,8.8,26,Natanael,lat,0.0,1.0,,,,,,,2.0,,1.0,,1.0,,,,1.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
2.04,-0.16,112368,6,coritiba,0.0,26,Bernardo,mei,0.0,,,,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
1.92,0.87,113157,7,coritiba,5.1,26,Nathan,lat,1.0,,,,,,,,1.0,,0.0,0.0,1.0,,,,0.0,0.0,,,2022,11/09/2022,20:00,1,atlético-go,2.2,3.49,2,0,3.14
11.07,0.56,37245,6,coritiba,5.76,28,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
12.1,-0.55,53865,6,coritiba,-0.2,28,Léo Gamalho,ata,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
2.8,-0.51,62104,6,coritiba,-0.5,28,Robinho,mei,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
6.33,0.16,68942,6,coritiba,3.0,28,Luciano Castán,zag,0.0,,,,0.0,0.0,0.0,,2.0,,1.0,0.0,1.0,,,,0.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
6.31,1.36,70449,6,coritiba,8.0,28,Gabriel,gol,,,,,,,,,,,0.0,,1.0,,,0.0,,3.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
3.66,-0.34,86841,6,coritiba,0.8,28,Boschilia,mei,1.0,0.0,,,1.0,,,,0.0,,0.0,,,,,,0.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
6.28,0.33,87238,6,coritiba,5.9,28,Guillermo Santos,zag,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,1.0,,,,1.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
5.11,1.18,97907,6,coritiba,6.2,28,Rafael Santos,lat,0.0,,,1.0,,,,,1.0,,0.0,,1.0,,,,2.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
10.27,-0.05,101254,6,coritiba,5.4,28,Alef Manga,ata,1.0,1.0,0.0,0.0,1.0,0.0,3.0,,0.0,,0.0,,,,,,0.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
5.4,1.55,104646,6,coritiba,9.9,28,Warley,lat,2.0,,,1.0,1.0,,,,0.0,,0.0,0.0,1.0,,,,2.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
8.86,0.92,105171,6,coritiba,9.5,28,Fabrício,ata,2.0,0.0,,0.0,0.0,1.0,0.0,,1.0,,1.0,,,,,,2.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
4.28,0.66,105433,6,coritiba,4.9,28,Trindade,mei,1.0,,,2.0,,,,,0.0,,,,,,,,2.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
4.25,0.38,106202,6,coritiba,3.7,28,Bruno Gomes,mei,1.0,,,,2.0,,,,2.0,,0.0,,,,,,2.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
5.02,0.84,107554,6,coritiba,5.4,28,Natanael,lat,0.0,0.0,,,,,,,5.0,,0.0,,1.0,,,,2.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
1.97,-0.07,112368,6,coritiba,0.0,28,Bernardo,mei,0.0,,,,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
2.22,-0.78,116056,6,coritiba,1.4,28,José Hugo,ata,1.0,,,0.0,0.0,0.0,,,1.0,,,,,,,,1.0,0.0,,,2022,28/09/2022,23:00,1,ceará,2.23,3.38,1,0,3.18
10.88,0.39,37245,7,coritiba,4.81,31,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
5.75,-0.34,68942,7,coritiba,-0.7,31,Luciano Castán,zag,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
5.63,-0.3,70449,7,coritiba,2.0,31,Gabriel,gol,,,,,,,,,,,0.0,,0.0,,,1.0,,3.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
3.88,0.0,86841,2,coritiba,1.9,31,Boschilia,mei,0.0,0.0,,0.0,0.0,,,,1.0,,0.0,,,,,,2.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
5.41,-0.87,87238,6,coritiba,0.0,31,Guillermo Santos,zag,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
4.56,-0.51,93166,7,coritiba,0.3,31,Chancellor,zag,1.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
5.32,0.98,97907,7,coritiba,5.8,31,Rafael Santos,lat,0.0,,,0.0,1.0,,,,0.0,,0.0,,0.0,,,,5.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
11.66,2.16,101254,7,coritiba,13.2,31,Alef Manga,ata,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,,0.0,,,,,,1.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
7.43,-0.46,103347,6,coritiba,0.0,31,Matheus Alexandre,lat,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
3.52,-1.27,104646,3,coritiba,-3.3,31,Warley,lat,0.0,,,0.0,0.0,,,,1.0,,0.0,1.0,0.0,,,,0.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
8.38,0.38,105171,7,coritiba,5.1,31,Fabrício,ata,2.0,1.0,,0.0,0.0,0.0,0.0,,1.0,,0.0,,,,,,0.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
4.08,0.43,105433,7,coritiba,2.9,31,Trindade,mei,0.0,,,0.0,,,,,1.0,,,,,,,,3.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
5.91,1.74,106202,7,coritiba,12.7,31,Bruno Gomes,mei,2.0,,,0.0,1.0,1.0,,,0.0,,0.0,,,,,,3.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
6.03,1.83,107554,7,coritiba,10.7,31,Natanael,lat,4.0,0.0,,,,,,,0.0,,0.0,,0.0,,,,8.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
2.95,-1.05,109967,6,coritiba,-0.3,31,Juan Díaz,mei,,,,,,,,,1.0,,,,,,,,,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
2.31,0.34,112368,2,coritiba,2.1,31,Bernardo,mei,1.0,,,,0.0,,1.0,,1.0,,0.0,,,,,,2.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
2.1,-0.02,116056,6,coritiba,0.5,31,José Hugo,ata,1.0,,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,2022,09/10/2022,22:00,1,bragantino,2.51,2.96,2,1,3.1
10.53,-0.1,37245,7,coritiba,2.72,33,Guto Ferreira,tec,,,,,,,,,,,,,,,,,,0.0,,,2022,23/10/2022,22:00,1,internacional,3.99,1.95,1,1,3.39
12.88,0.94,53865,2,coritiba,6.0,33,Léo Gamalho,ata,1.0,,1.0,0.0,2.0,0.0,0.0,,0.0,,,,,,,,1.0,0.0,,0.0,2022,23/10/2022,22:00,1,internacional,3.99,1.95,1,1,3.39
6.78,1.0,68942,3,coritiba,6.0,33,Luciano Castán,zag,0.0,,,,0.0,1.0,0.0,,3.0,,1.0,0.0,0.0,,,,0.0,0.0,,,2022,23/10/2022,22:00,1,internacional,3.99,1.95,1,1,3.39
