preco_num,variacao_num,atleta_id,status_id,clube_nome,pontos_num,rodada_id,apelido,posicao_id,FS,A,FT,FD,FF,G,I,PP,FC,GC,CA,CV,SG,DD,DP,GS,DS,DE,PC,PS,ano,Date,Time,casa,adversario_nome,odds_vitoria,odds_derrota,gols_time,gols_oponente,odds_empate
4.94,0.87,99032,Provável,avaí,6.2,8,Lourenço,ata,2.0,0.0,,0.0,1.0,,,,2.0,,0.0,,,,,,5.1,0.0,,,2019,09/06/2019,01:00,1,são paulo,2.99,2.67,0,0,2.82
2.6,-0.66,99900,Suspenso,avaí,-1.3,8,Luan Pereira,mei,0.0,0.0,,0.0,0.0,,,,1.0,,1.0,,,,,,1.275,0.0,,,2019,09/06/2019,01:00,1,são paulo,2.99,2.67,0,0,2.82
4.15,0.16,101491,Provável,avaí,2.1,8,Ricardo,zag,0.0,,,0.0,0.0,,0.0,,3.0,,1.0,,1.0,,,,1.275,0.0,,,2019,09/06/2019,01:00,1,são paulo,2.99,2.67,0,0,2.82
3.08,0.3,102318,Provável,avaí,2.9,8,Caio Paulista,ata,1.0,,,0.0,0.0,,,,0.0,,,,,,,,2.55,0.0,,,2019,09/06/2019,01:00,1,são paulo,2.99,2.67,0,0,2.82
6.71,-0.62,104819,Nulo,avaí,2.0,8,Brizuela,ata,0.0,,,,1.0,0.0,0.0,,0.0,,,,,,,,1.275,0.0,,,2019,09/06/2019,01:00,1,são paulo,2.99,2.67,0,0,2.82
6.42,-0.48,36940,Provável,fluminense,2.99,17,Oswaldo de Oliveira,tec,,,,,,,,,,,,,,,,,,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
6.07,0.26,38913,Provável,fluminense,3.6,17,Nenê,mei,0.0,0.0,,2.0,1.0,0.0,,,1.0,,,0.0,,,,,2.55,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
7.8,-0.4,62977,Provável,fluminense,1.3,17,Ganso,mei,0.0,,,0.0,0.0,0.0,,,1.0,,0.0,,,,,,2.55,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
5.63,0.18,68886,Provável,fluminense,3.5,17,Digão,zag,3.0,,,,0.0,,0.0,,2.0,,0.0,0.0,,,,,2.55,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
2.61,-0.31,69041,Provável,fluminense,-2.0,17,Muriel,gol,,,,,,,,,0.0,,,,,0.0,,1.0,,2.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
4.92,-0.47,73619,Provável,fluminense,1.5,17,Wellington Nem,ata,3.0,,,0.0,1.0,,,,1.0,,0.0,,,,,,,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
4.23,0.69,81951,Provável,fluminense,5.0,17,Igor Julião,lat,3.0,,,1.0,0.0,,,,2.0,,0.0,,0.0,,,,3.8249999999999997,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
3.1,-0.9,83199,Nulo,fluminense,0.0,17,Lucão,ata,,,,,,,,,,,,,,,,,,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
3.34,-0.02,91708,Provável,fluminense,2.0,17,Nino,zag,0.0,0.0,,0.0,0.0,0.0,,,1.0,,1.0,,,,,,3.8249999999999997,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
1.43,-0.63,96652,Suspenso,fluminense,-0.1,17,Allan,mei,1.0,,,1.0,0.0,,,,2.0,,1.0,0.0,,,,,1.275,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
13.28,-0.29,97080,Provável,fluminense,5.7,17,Yony González,ata,2.0,,0.0,2.0,1.0,0.0,0.0,,0.0,,,,,,,,1.275,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
6.7,1.05,98569,Provável,fluminense,7.2,17,Caio Henrique,mei,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,6.375,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
1.07,-0.93,101601,Dúvida,fluminense,-2.5,17,Caio,mei,,,,,1.0,,,,2.0,,1.0,,,,,,,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
4.24,-1.05,103645,Nulo,fluminense,0.9,17,Marcos Paulo,ata,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,1.275,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
6.15,1.13,104026,Nulo,fluminense,6.8,17,João Pedro,ata,2.0,0.0,,4.0,2.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,,2019,03/09/2019,00:00,1,avaí,1.53,6.5,0,1,3.87
7.52,0.29,36940,Provável,fluminense,4.43,19,Oswaldo de Oliveira,tec,,,,,,,,,,,,,,,,,,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
6.39,0.37,38913,Provável,fluminense,4.7,19,Nenê,mei,3.0,0.0,,0.0,2.0,0.0,,,1.0,,,0.0,,,,,2.55,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
9.04,1.81,62977,Provável,fluminense,9.1,19,Ganso,mei,0.0,,,0.0,0.0,1.0,,,2.0,,0.0,,,,,,2.55,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
5.84,-0.04,68886,Provável,fluminense,3.7,19,Digão,zag,0.0,,,,0.0,,0.0,,2.0,,0.0,0.0,1.0,,,,0.0,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
4.9,-2.13,69041,Provável,fluminense,3.5,19,Muriel,gol,1.0,,,,,,,,0.0,,1.0,,1.0,0.0,,0.0,,3.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
7.04,0.59,80313,Provável,fluminense,7.1,19,Gilberto ,lat,4.0,0.0,,0.0,2.0,,,,5.0,,1.0,,1.0,,,,2.55,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
2.03,0.43,86444,Nulo,fluminense,2.7,19,Pablo Dyego,ata,0.0,,,,,,,,0.0,,,,,,,,2.55,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
2.6,-0.4,89883,Nulo,fluminense,1.5,19,Dodi,mei,,,,,,,,,,,,,,,,,1.275,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
1.45,-0.25,90569,Provável,fluminense,-1.8,19,Yuri Lima,mei,0.0,,,0.0,0.0,,,,2.0,,1.0,,,,,,1.275,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
3.79,-0.87,91708,Suspenso,fluminense,2.5,19,Nino,zag,0.0,0.0,,0.0,0.0,0.0,,,1.0,,1.0,,1.0,,,,0.0,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
2.32,0.89,96652,Provável,fluminense,4.9,19,Allan,mei,0.0,1.0,,0.0,0.0,,,,2.0,,0.0,0.0,,,,,1.275,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
12.3,-0.16,97080,Provável,fluminense,0.8,19,Yony González,ata,0.0,,0.0,1.0,2.0,0.0,1.0,,3.0,,0.0,,,,,,0.0,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
2.62,0.17,97528,Provável,fluminense,5.0,19,Frazan,zag,0.0,,,,,,,,0.0,,0.0,0.0,1.0,,,,,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
5.8,0.0,98569,Provável,fluminense,1.4,19,Caio Henrique,mei,2.0,0.0,,0.0,0.0,,0.0,,1.0,,,,,,,,1.275,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
6.08,-0.86,104026,Provável,fluminense,3.6,19,João Pedro,ata,0.0,0.0,,0.0,1.0,0.0,1.0,,0.0,,0.0,,,,,,3.8249999999999997,0.0,,,2019,15/09/2019,20:00,1,corinthians,3.12,2.45,1,0,2.96
7.18,0.21,36940,Provável,fluminense,2.31,21,Oswaldo de Oliveira,tec,,,,,,,,,,,,,,,,,,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
5.54,-0.27,38913,Provável,fluminense,-0.4,21,Nenê,mei,0.0,0.0,,0.0,1.0,0.0,,,0.0,,,0.0,,,,,0.0,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
8.37,0.71,62977,Provável,fluminense,4.4,21,Ganso,mei,1.0,,,1.0,1.0,0.0,,,1.0,,0.0,,,,,,2.55,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
4.27,-0.89,68886,Suspenso,fluminense,-4.9,21,Digão,zag,1.0,,,,0.0,,0.0,,2.0,,0.0,1.0,0.0,,,,1.275,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
6.1,1.79,69041,Provável,fluminense,9.1,21,Muriel,gol,0.0,,,,,,,,0.0,,0.0,,0.0,4.0,,1.0,,6.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
4.42,-0.68,73619,Nulo,fluminense,-0.6,21,Wellington Nem,ata,1.0,,,0.0,0.0,,,,1.0,,0.0,,,,,,0.0,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
6.71,0.68,80313,Provável,fluminense,4.4,21,Gilberto ,lat,1.0,0.0,,1.0,1.0,,1.0,,0.0,,0.0,,0.0,,,,2.55,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
2.51,1.02,90569,Provável,fluminense,4.7,21,Yuri Lima,mei,2.0,,,0.0,0.0,,,,3.0,,1.0,,,,,,6.375,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
3.59,-0.2,91708,Provável,fluminense,1.2,21,Nino,zag,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,1.275,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
4.33,-0.25,93791,Nulo,fluminense,1.7,21,Daniel,mei,1.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,1.275,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
1.96,-0.11,96652,Provável,fluminense,1.6,21,Allan,mei,1.0,0.0,,1.0,1.0,,,,2.0,,1.0,0.0,,,,,2.55,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
12.29,-0.09,97080,Provável,fluminense,1.5,21,Yony González,ata,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,1.275,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
0.8,-1.22,97528,Suspenso,fluminense,-5.8,21,Frazan,zag,0.0,,,,,,,,1.0,,0.0,1.0,0.0,,,,0.0,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
5.7,0.23,98569,Provável,fluminense,1.2,21,Caio Henrique,mei,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,2.55,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
7.0,0.49,104026,Provável,fluminense,7.3,21,João Pedro,ata,7.0,0.0,,0.0,1.0,0.0,1.0,,2.0,,0.0,,,,,,3.8249999999999997,0.0,,,2019,27/09/2019,00:00,1,santos,2.61,2.71,1,1,3.19
6.51,3.51,37246,Provável,chapecoense,6.38,1,Ney Franco,tec,,,,,,,,,,,,,,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
4.23,0.23,38311,Provável,chapecoense,2.1,1,Márcio Araújo,mei,,,,1.0,1.0,,,,1.0,,,,,,,,1.275,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
5.0,-1.0,39572,Nulo,chapecoense,1.2,1,Renato,ata,,,,1.0,,,,,,,,,,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
3.47,-1.53,42232,Nulo,chapecoense,0.0,1,Amaral,mei,,,,,,,,,,,,,,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
9.85,3.85,50645,Provável,chapecoense,8.2,1,Eduardo,lat,1.0,,,,,,,,,,,,1.0,,,,2.55,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
7.35,2.35,63110,Provável,chapecoense,5.6,1,Alan Ruschel,lat,4.0,,,1.0,,,,,4.0,,,,1.0,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
5.0,0.0,63128,Provável,chapecoense,2.2,1,Douglas,zag,,,,,,,,,1.0,,1.0,,1.0,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
6.8,0.8,68887,Provável,chapecoense,3.8,1,Gum,zag,,,,,,,,,,,,,1.0,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
2.43,-0.57,72497,Provável,chapecoense,0.5,1,Gustavo Campanharo,mei,,,,1.0,1.0,,,,3.0,,,,,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
13.39,8.39,78117,Provável,chapecoense,14.3,1,Everaldo,ata,1.0,,,1.0,,2.0,,,5.0,,,,,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
3.47,-1.53,85930,Nulo,chapecoense,0.0,1,Aylon,ata,,,,,,,,,,,,,,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
12.49,6.49,90061,Provável,chapecoense,12.0,1,Bruno Pacheco,lat,1.0,1.0,,,,,,,,,,,1.0,,,,1.275,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
13.18,11.18,98412,Provável,chapecoense,17.0,1,Tiepo,gol,,,,,,,,,,,,,1.0,4.0,,,,7.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
3.68,-1.32,98794,Provável,chapecoense,0.3,1,Diego Torres,mei,2.0,,,,1.0,,,,,,,,,,,,,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
3.47,1.47,102999,Provável,chapecoense,3.0,1,Régis,mei,,,,,1.0,,,,1.0,,,,,,,,2.55,0.0,,,2019,27/04/2019,23:00,1,internacional,2.94,2.59,2,0,2.94
8.13,0.32,37246,Provável,chapecoense,3.35,3,Ney Franco,tec,,,,,,,,,,,,,,,,,,0.0,,,2019,05/05/2019,15:00,1,atlético-pr,2.49,3.04,1,1,2.96
8.25,0.02,38311,Provável,chapecoense,3.8,3,Márcio Araújo,mei,1.0,,,0.0,1.0,,,,1.0,,,,,,,,2.55,0.0,,,2019,05/05/2019,15:00,1,atlético-pr,2.49,3.04,1,1,2.96
5.41,0.45,39572,Nulo,chapecoense,3.3,3,Renato,ata,5.0,,,0.0,1.0,,,,,,,,,,,,,0.0,,,2019,05/05/2019,15:00,1,atlético-pr,2.49,3.04,1,1,2.96
